,0,1
0,Market Cap (intraday) 5,19.05B
1,Enterprise Value 3,18.41B
2,Trailing P/E ,50.82
3,Forward P/E 1,32.88
4,PEG Ratio (5 yr expected) 1,1.55
5,Price/Sales (ttm),6.25
6,Price/Book (mrq),13.65
7,Enterprise Value/Revenue 3,6.04
8,Enterprise Value/EBITDA 6,24.49
,0,1
0,Fiscal Year Ends ,"Jan 28, 2018"
1,Most Recent Quarter (mrq),"Oct 28, 2018"
,0,1
0,Profit Margin ,12.63%
1,Operating Margin (ttm),20.87%
,0,1
0,Return on Assets (ttm),21.49%
1,Return on Equity (ttm),27.23%
,0,1
0,Revenue (ttm),3.05B
1,Revenue Per Share (ttm),22.70
2,Quarterly Revenue Growth (yoy),20.80%
3,Gross Profit (ttm),1.41B
4,EBITDA ,751.61M
5,Net Income Avi to Common (ttm),385.1M
6,Diluted EPS (ttm),2.85
7,Quarterly Earnings Growth (yoy),60.20%
,0,1
0,Total Cash (mrq),703.61M
1,Total Cash Per Share (mrq),5.31
2,Total Debt (mrq),N/A
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),3.07
5,Book Value Per Share (mrq),10.62
,0,1
0,Operating Cash Flow (ttm),674.9M
1,Levered Free Cash Flow (ttm),410.19M
,0,1
0,Beta (3Y Monthly) ,1.21
1,52-Week Change 3,77.14%
2,S&P500 52-Week Change 3,4.27%
3,52 Week High 3,164.79
4,52 Week Low 3,77.97
5,50-Day Moving Average 3,148.36
6,200-Day Moving Average 3,141.62
,0,1
0,Avg Vol (3 month) 3,2.12M
1,Avg Vol (10 day) 3,1.93M
2,Shares Outstanding 5,121.63M
3,Float ,112.03M
4,% Held by Insiders 1,2.83%
5,% Held by Institutions 1,88.49%
6,"Shares Short (Feb 28, 2019) 4",3.65M
7,"Short Ratio (Feb 28, 2019) 4",2.19
8,"Short % of Float (Feb 28, 2019) 4",4.63%
9,"Short % of Shares Outstanding (Feb 28, 2019) 4",2.76%
10,"Shares Short (prior month Jan 31, 2019) 4",3.4M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Jul 12, 2011"
