,Earnings Estimate,Current Qtr. (Jan 2019),Next Qtr. (Apr 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,32.0,25.0,33.0,34.0
1,Avg. Estimate,1.74,0.68,3.75,4.41
2,Low Estimate,1.68,0.59,3.67,3.96
3,High Estimate,1.8,0.77,3.95,4.59
4,Year Ago EPS,1.33,0.55,2.59,3.75
,Revenue Estimate,Current Qtr. (Jan 2019),Next Qtr. (Apr 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,29,22,33,33
1,Avg. Estimate,1.15B,743.72M,3.27B,3.72B
2,Low Estimate,1.13B,715.7M,3.24B,3.63B
3,High Estimate,1.17B,768.35M,3.29B,3.82B
4,Year Ago Sales,928.8M,649.71M,2.65B,3.27B
5,Sales Growth (year/est),23.80%,14.50%,23.40%,13.80%
,Earnings History,1/30/2018,4/29/2018,7/30/2018,10/30/2018
0,EPS Est.,1.27,0.46,0.49,0.7
1,EPS Actual,1.33,0.55,0.71,0.75
2,Difference,0.06,0.09,0.22,0.05
3,Surprise %,4.70%,19.60%,44.90%,7.10%
,EPS Trend,Current Qtr. (Jan 2019),Next Qtr. (Apr 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.74,0.68,3.75,4.41
1,7 Days Ago,1.74,0.68,3.75,4.41
2,30 Days Ago,1.74,0.67,3.75,4.4
3,60 Days Ago,1.73,0.67,3.73,4.38
4,90 Days Ago,1.69,0.67,3.7,4.35
,EPS Revisions,Current Qtr. (Jan 2019),Next Qtr. (Apr 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,1,1,2,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,LULU,Industry,Sector,S&P 500
0,Current Qtr.,30.80%,N/A,N/A,-0.01
1,Next Qtr.,23.60%,N/A,N/A,0.05
2,Current Year,44.80%,N/A,N/A,0.05
3,Next Year,17.60%,N/A,N/A,0.11
4,Next 5 Years (per annum),24.79%,N/A,N/A,0.10
5,Past 5 Years (per annum),10.52%,N/A,N/A,N/A
