,assoc,values
0,they buy,u.s. bancorp nyse usb downgraded zacks investment research buy rating hold rating report released tuesday september 25th .
1,they buy,according zacks shares u.s. bancorp outperformed industry past three months .
2,they buy,company possesses impressive earnings surprise history beating zacks consensus estimate three trailing four quarters .
3,they buy,u.s. bancorp prospects likely get support solid business model core franchise lower tax rate rising interest rate diverse revenue streams .
4,they buy,also organic growth remains solid likely benefit improving economic scenario .
5,they buy,however escalating expenses due ongoing investments technology remains key concern .
6,they buy,also involvement legal hassles likely increase legal expenses provisions near term .
7,they buy,nevertheless u.s. bancorp remains well poised grow acquisitions .
8,they buy,analysts also recently issued reports stock .
9,they sell,valuengine raised shares u.s. bancorp sell rating hold rating research note wednesday june 6th .
10,they buy,wedbush reaffirmed neutral rating shares u.s. bancorp research note monday july 23rd .
11,they sell,two equities research analysts rated stock sell rating nine issued hold rating ten given buy rating stock .
12,they buy,stock average rating hold average target price 59.72 .
13,they buy,u.s. bancorp nyse usb last released earnings results wednesday july 18th .
14,they buy,financial services provider reported 1.02 eps quarter topping thomson reuters consensus estimate 1.01 0.01 .
15,they buy,firm revenue 5.64 billion quarter compared analysts expectations 5.64 billion .
16,they buy,u.s. bancorp net margin 26.96 return equity 14.66 .
17,they buy,u.s. bancorp revenue quarter 3.5 year-over-year basis .
18,they buy,period previous year company earned 0.25 eps .
19,they sell,research analysts forecast u.s. bancorp post 4.07 earnings per share current fiscal year .
20,they sell,"news vice chairman john r. elmore sold 58,924 shares business stock transaction monday july 23rd ."
21,they sell,"shares sold average price 51.71 total transaction 3,046,960.04 ."
22,they buy,"following completion sale insider directly owns 98,371 shares company stock valued approximately 5,086,764.41 ."
23,they buy,sale disclosed filing securities exchange commission accessed link .
24,they buy,0.43 stock owned insiders .
25,they buy,several hedge funds institutional investors recently made changes positions company .
26,they buy,"evergreen capital management llc acquired new position shares u.s. bancorp 1st quarter valued 228,000 ."
27,they buy,dimensional fund advisors lp lifted holdings shares u.s. bancorp 1.2 1st quarter .
28,they buy,"dimensional fund advisors lp owns 4,995,850 shares financial services provider stock valued 252,290,000 acquiring additional 57,446 shares last quarter ."
29,they buy,tiedemann advisors llc lifted holdings shares u.s. bancorp 44.1 1st quarter .
30,they buy,"tiedemann advisors llc owns 7,642 shares financial services provider stock valued 387,000 acquiring additional 2,337 shares last quarter ."
31,they buy,cornerstone advisors inc. lifted holdings shares u.s. bancorp 19.4 1st quarter .
32,they buy,"cornerstone advisors inc. owns 9,862 shares financial services provider stock valued 498,000 acquiring additional 1,605 shares last quarter ."
