,0,1
0,Market Cap (intraday) 5,28.31B
1,Enterprise Value 3,44.76B
2,Trailing P/E ,13.05
3,Forward P/E 1,14.66
4,PEG Ratio (5 yr expected) 1,2.99
5,Price/Sales (ttm),1.80
6,Price/Book (mrq),4.59
7,Enterprise Value/Revenue 3,2.84
8,Enterprise Value/EBITDA 6,13.40
,0,1
0,Fiscal Year Ends ,"May 27, 2018"
1,Most Recent Quarter (mrq),"May 27, 2018"
,0,1
0,Profit Margin ,13.54%
1,Operating Margin (ttm),17.37%
,0,1
0,Return on Assets (ttm),6.52%
1,Return on Equity (ttm),33.63%
,0,1
0,Revenue (ttm),15.74B
1,Revenue Per Share (ttm),27.29
2,Quarterly Revenue Growth (yoy),2.20%
3,Gross Profit (ttm),5.45B
4,EBITDA ,3.34B
5,Net Income Avi to Common (ttm),2.13B
6,Diluted EPS (ttm),3.64
7,Quarterly Earnings Growth (yoy),-13.30%
,0,1
0,Total Cash (mrq),399M
1,Total Cash Per Share (mrq),0.67
2,Total Debt (mrq),15.82B
3,Total Debt/Equity (mrq),217.63
4,Current Ratio (mrq),0.56
5,Book Value Per Share (mrq),10.35
,0,1
0,Operating Cash Flow (ttm),2.84B
1,Levered Free Cash Flow (ttm),1.8B
,0,1
0,Beta ,0.85
1,52-Week Change 3,-13.55%
2,S&P500 52-Week Change 3,16.37%
3,52 Week High 3,60.69
4,52 Week Low 3,41.01
5,50-Day Moving Average 3,46.13
6,200-Day Moving Average 3,45.32
,0,1
0,Avg Vol (3 month) 3,4.66M
1,Avg Vol (10 day) 3,4.03M
2,Shares Outstanding 5,595.97M
3,Float ,591.6M
4,% Held by Insiders 1,0.27%
5,% Held by Institutions 1,73.48%
6,"Shares Short (Aug 15, 2018) 4",25.03M
7,"Short Ratio (Aug 15, 2018) 4",5.58
8,"Short % of Float (Aug 15, 2018) 4",4.20%
9,"Short % of Shares Outstanding (Aug 15, 2018) 4",4.20%
10,"Shares Short (prior month Jul 13, 2018) 4",27.78M
,0,1
0,Forward Annual Dividend Rate 4,1.96
1,Forward Annual Dividend Yield 4,4.17%
2,Trailing Annual Dividend Rate 3,1.96
3,Trailing Annual Dividend Yield 3,4.12%
4,5 Year Average Dividend Yield 4,3.20
5,Payout Ratio 4,53.85%
6,Dividend Date 3,"Aug 1, 2018"
7,Ex-Dividend Date 4,"Jul 9, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Jun 9, 2010"
