,0,1
0,Market Cap (intraday) 5,43.7B
1,Enterprise Value 3,48.45B
2,Trailing P/E ,19.78
3,Forward P/E 1,17.47
4,PEG Ratio (5 yr expected) 1,2.10
5,Price/Sales (ttm),2.46
6,Price/Book (mrq),5.32
7,Enterprise Value/Revenue 3,2.73
8,Enterprise Value/EBITDA 6,13.31
,0,1
0,Fiscal Year Ends ,"Sep 30, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,12.83%
1,Operating Margin (ttm),16.75%
,0,1
0,Return on Assets (ttm),9.22%
1,Return on Equity (ttm),27.57%
,0,1
0,Revenue (ttm),17.74B
1,Revenue Per Share (ttm),28.23
2,Quarterly Revenue Growth (yoy),8.70%
3,Gross Profit (ttm),7.46B
4,EBITDA ,3.64B
5,Net Income Avi to Common (ttm),2.28B
6,Diluted EPS (ttm),3.59
7,Quarterly Earnings Growth (yoy),18.60%
,0,1
0,Total Cash (mrq),1.25B
1,Total Cash Per Share (mrq),2.03
2,Total Debt (mrq),5.96B
3,Total Debt/Equity (mrq),72.03
4,Current Ratio (mrq),0.88
5,Book Value Per Share (mrq),13.37
,0,1
0,Operating Cash Flow (ttm),2.77B
1,Levered Free Cash Flow (ttm),1.81B
,0,1
0,Beta (3Y Monthly) ,1.34
1,52-Week Change 3,1.15%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,79.70
4,52 Week Low 3,55.39
5,50-Day Moving Average 3,70.37
6,200-Day Moving Average 3,66.68
,0,1
0,Avg Vol (3 month) 3,3.07M
1,Avg Vol (10 day) 3,2.98M
2,Shares Outstanding 5,614.62M
3,Float ,610.44M
4,% Held by Insiders 1,0.64%
5,% Held by Institutions 1,74.20%
6,"Shares Short (Apr 15, 2019) 4",7.84M
7,"Short Ratio (Apr 15, 2019) 4",2.67
8,"Short % of Float (Apr 15, 2019) 4",1.27%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",1.28%
10,"Shares Short (prior month Mar 15, 2019) 4",8.08M
,0,1
0,Forward Annual Dividend Rate 4,1.96
1,Forward Annual Dividend Yield 4,2.76%
2,Trailing Annual Dividend Rate 3,1.95
3,Trailing Annual Dividend Yield 3,2.77%
4,5 Year Average Dividend Yield 4,3.15
5,Payout Ratio 4,54.18%
6,Dividend Date 3,"Mar 11, 2019"
7,Ex-Dividend Date 4,"Feb 14, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Dec 12, 2006"
