,assoc,values
0,they sell,8 analysts 28 wall street brokerage firms rate apa stock buy 9 see sell .
1,they buy,getting trading period increased 200 days stock price seen 16.22 average .
2,they buy,apache corp nyse apa institutional sentiment increased 1.06 q2 2018.
3,they sell,ratio increased 243 institutional investors increased started new positions 230 trimmed sold stock positions apache corp. institutional investors partner database reported 349.49 million shares 354.25 million shares 2018q1 .
4,they sell,also number institutional investors holding apache corp top 10 positions increased 6 8 increase 2. sold 44 reduced 186 increased 173 new position 70 .
5,they buy,"moreover stuyvesant capital management 4.89 invested company 56,199 shares ."
6,they buy,arizona-based davis selected advisers invested 4.77 stock .
7,they sell,7 wall street analysts rating apache 3 give buy 1 sell rating 3 recommend hold .
8,they sell,apa included 9 notes analysts june 11 2018. rating maintained stifel nicolaus hold thursday august 9. firm underweight rating given tuesday september 4 morgan stanley .
9,they buy,argus research upgraded stock buy rating monday june 11 report .
10,they sell,morgan stanley maintained stock underweight rating friday october 12 report .
11,they sell,institutional investors also recently bought sold shares company .
12,they buy,steward partners investment advisory llc increased position shares apache 575.1 2nd quarter .
13,they sell,"related news vp dominic ricotta sold 3,480 shares apache stock transaction occurred monday august 27th ."
14,they sell,"shares sold average price 43.72 total value 152,145.60 ."
15,they buy,"also insider stephen j. riney bought 6,300 shares company stock transaction occurred monday august 27th ."
16,they buy,"stock bought average price 43.51 per share total value 274,113.00 ."
17,they buy,zacks investment research lowered shares apache buy rating hold rating report tuesday july 10th .
18,they sell,issued underweight rating 42.00 price target stock .
19,they sell,five research analysts rated stock sell rating eleven issued hold rating five issued buy rating company .
20,they sell,"cedar hill associates llc sells 9,865 shares cf industries holdings inc. cf ally financial inc nyse ally shares sold terril brothers inc ."
21,they buy,stephens set 55.00 price objective shares apache gave stock buy rating research report monday september 24th .
22,they sell,issued underweight rating 42.00 price target stock .
23,they buy,finally mitsubishi ufj financial group boosted price target shares apache 66.00 gave company overweight rating research report tuesday august 7th .
24,they sell,five analysts rated stock sell rating eleven given hold rating five assigned buy rating stock .
25,they buy,"stock bought average price 43.51 per share total value 274,113.00 ."
26,they sell,"also vp dominic ricotta sold 3,480 shares business stock transaction occurred monday august 27th ."
27,they sell,"shares sold average price 43.72 total transaction 152,145.60 ."
28,they buy,head-to-head analysis hang seng bk lt/s hsngy grupo supervielle supv new media investment group newm scheduled post quarterly earnings wednesday apache co. nyse apa stock analysts mitsubishi ufj financial group increased fy2018 earnings per share eps estimates shares apache research report issued clients investors thursday october 11th according zacks investment research .
29,they buy,mitsubishi ufj financial group overweight rating 66.00 price target stock .
30,they buy,piper jaffray companies downgraded apache overweight rating neutral rating research report thursday september 27th .
31,they sell,valuengine upgraded apache sell rating hold rating research report wednesday august 8th .
32,they sell,five investment analysts rated stock sell rating eleven assigned hold rating five assigned buy rating company .
33,they sell,"also insider rebecca a. hoyt sold 6,111 shares firm stock transaction dated thursday september 27th ."
34,they sell,"shares sold average price 47.48 total value 290,150.28 ."
35,they buy,commonwealth equity services llc increased holdings shares apache 24.5 second quarter .
36,they buy,"cubist systematic strategies llc bought new stake shares apache second quarter worth 366,000 ."
37,they buy,"investec asset management ltd bought new stake shares apache second quarter worth 9,009,000 ."
38,they buy,argent trust co increased holdings shares apache 365.5 second quarter .
39,they buy,finally zacks investment management increased holdings shares apache 101.4 second quarter .
40,they buy,73.35 million sales expected magic software enterprises ltd mgic quarter q1 2019 eps estimates devon energy corp increased analyst dvn central trust co decreased holdings apache co. nyse apa 36.8 3rd quarter according company recent disclosure sec .
41,they sell,"related news insider rebecca a. hoyt sold 6,111 shares company stock transaction thursday september 27th ."
42,they sell,"shares sold average price 47.48 total value 290,150.28 ."
43,they buy,"also insider stephen j. riney bought 6,300 shares business stock transaction occurred monday august 27th ."
44,they buy,"stock bought average price 43.51 per share total value 274,113.00 ."
45,they buy,zacks investment research raised apache hold rating buy rating set 54.00 price objective company research report thursday july 12th .
46,they buy,klr group restated buy rating issued 54.00 price objective shares apache research note monday august 20th .
47,they buy,stephens set 55.00 target price apache gave company buy rating research report monday september 24th .
48,they sell,finally valuengine raised apache sell rating hold rating research report friday august 24th .
49,they sell,five research analysts rated stock sell rating eleven issued hold rating five issued buy rating company stock .
50,they sell,institutional investors also recently bought sold shares company .
51,they buy,baillie gifford co. increased position shares apache 76.2 second quarter .
52,they buy,dimensional fund advisors lp increased position shares apache 71.0 2nd quarter .
53,they buy,"sei investments co. increased position shares apache 4,112.2 2nd quarter ."
54,they buy,first trust advisors lp increased position shares apache 38.1 2nd quarter .
55,they buy,zacks investment research downgraded apache buy rating hold rating research report tuesday july 10th .
56,they sell,issued underweight rating 42.00 target price stock .
57,they sell,five analysts rated stock sell rating eleven issued hold rating five assigned buy rating stock .
58,they sell,"apache news insider rebecca a. hoyt sold 6,111 shares firm stock transaction occurred thursday september 27th ."
59,they sell,"shares sold average price 47.48 total transaction 290,150.28 ."
60,they buy,"shares bought average cost 43.63 per share total transaction 170,157.00 ."
61,they buy,"shares bought average price 43.51 per share total transaction 274,113.00 ."
62,they sell,ishares barclays 1-3 year treasry bnd fd shy shares sold cornerstone wealth management llc first quadrant l p ca increases holdings deluxe co. dlx nisa investment advisors llc grew position apache co. nyse apa 5.6 third quarter according company recent disclosure securities exchange commission .
63,they buy,"wesbanco bank inc. bought new position shares apache second quarter valued 207,000 ."
64,they buy,"mutual advisors llc bought new position shares apache second quarter valued 208,000 ."
65,they buy,"piedmont investment advisors llc bought new position shares apache second quarter valued 209,000 ."
66,they buy,"finally baldwin investment management llc bought new position shares apache second quarter valued 211,000 ."
67,they buy,piper jaffray companies cut apache overweight rating neutral rating report thursday september 27th .
68,they sell,valuengine raised apache sell rating hold rating research note wednesday august 8th .
69,they sell,five equities research analysts rated stock sell rating eleven issued hold rating five assigned buy rating company .
70,they buy,name required mail published required first hawaiian bank bought new stake shares apache co. nyse apa third quarter according recent disclosure securities exchange commission .
71,they buy,"institutional investor bought 9,342 shares energy company stock valued approximately 446,000 ."
72,they buy,bank montreal increased stake shares apache 97.5 3rd quarter .
73,they buy,dnb asset management increased position apache 7.0 third quarter .
74,they buy,ipswich investment management co. inc. increased position apache 398.9 third quarter .
75,they buy,douglas lane associates llc increased position apache 29.0 third quarter .
76,they buy,finally covenant multifamily offices llc increased position apache 24.4 third quarter .
77,they sell,morgan stanley set 43.00 target price shares apache gave stock sell rating report friday october 12th .
78,they buy,finally zacks investment research lowered shares apache buy rating hold rating report tuesday july 10th .
79,they sell,five equities research analysts rated stock sell rating eleven given hold rating five assigned buy rating company stock .
80,they sell,"also insider rebecca a. hoyt sold 6,111 shares firm stock transaction occurred thursday september 27th ."
81,they sell,"shares sold average price 47.48 total value 290,150.28 ."
82,they sell,"related news vp dominic ricotta sold 3,480 shares apache stock transaction dated monday august 27th ."
83,they sell,"stock sold average price 43.72 total value 152,145.60 ."
