,0,1
0,Market Cap (intraday) 5,21.05B
1,Enterprise Value 3,23.67B
2,Trailing P/E ,23.89
3,Forward P/E 1,24.34
4,PEG Ratio (5 yr expected) 1,1.74
5,Price/Sales (ttm),3.15
6,Price/Book (mrq),6.99
7,Enterprise Value/Revenue 3,3.55
8,Enterprise Value/EBITDA 6,17.35
,0,1
0,Fiscal Year Ends ,"May 31, 2018"
1,Most Recent Quarter (mrq),"Nov 30, 2018"
,0,1
0,Profit Margin ,14.14%
1,Operating Margin (ttm),16.24%
,0,1
0,Return on Assets (ttm),9.42%
1,Return on Equity (ttm),33.71%
,0,1
0,Revenue (ttm),6.67B
1,Revenue Per Share (ttm),62.44
2,Quarterly Revenue Growth (yoy),7.00%
3,Gross Profit (ttm),2.91B
4,EBITDA ,1.36B
5,Net Income Avi to Common (ttm),927.82M
6,Diluted EPS (ttm),8.43
7,Quarterly Earnings Growth (yoy),77.20%
,0,1
0,Total Cash (mrq),88.48M
1,Total Cash Per Share (mrq),0.85
2,Total Debt (mrq),2.71B
3,Total Debt/Equity (mrq),89.52
4,Current Ratio (mrq),1.99
5,Book Value Per Share (mrq),28.80
,0,1
0,Operating Cash Flow (ttm),929.72M
1,Levered Free Cash Flow (ttm),527.84M
,0,1
0,Beta (3Y Monthly) ,1.28
1,52-Week Change 3,14.68%
2,S&P500 52-Week Change 3,-1.22%
3,52 Week High 3,217.34
4,52 Week Low 3,155.98
5,50-Day Moving Average 3,196.56
6,200-Day Moving Average 3,189.35
,0,1
0,Avg Vol (3 month) 3,579.04k
1,Avg Vol (10 day) 3,463.16k
2,Shares Outstanding 5,104.54M
3,Float ,84.2M
4,% Held by Insiders 1,15.47%
5,% Held by Institutions 1,68.87%
6,"Shares Short (Feb 15, 2019) 4",2.56M
7,"Short Ratio (Feb 15, 2019) 4",5.54
8,"Short % of Float (Feb 15, 2019) 4",2.95%
9,"Short % of Shares Outstanding (Feb 15, 2019) 4",2.45%
10,"Shares Short (prior month Jan 15, 2019) 4",2.6M
,0,1
0,Forward Annual Dividend Rate 4,2.05
1,Forward Annual Dividend Yield 4,1.01%
2,Trailing Annual Dividend Rate 3,2.05
3,Trailing Annual Dividend Yield 3,1.01%
4,5 Year Average Dividend Yield 4,1.05
5,Payout Ratio 4,24.38%
6,Dividend Date 3,"Dec 7, 2018"
7,Ex-Dividend Date 4,"Nov 8, 2018"
8,Last Split Factor (new per old) 2,2/3
9,Last Split Date 3,"Mar 8, 2000"
