,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,13.0,13.0,14.0,16.0
1,Avg. Estimate,0.61,1.12,3.99,4.07
2,Low Estimate,0.52,0.94,3.49,3.15
3,High Estimate,0.71,1.32,4.41,5.71
4,Year Ago EPS,0.83,1.09,4.09,3.99
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,10,10,12,13
1,Avg. Estimate,4.65B,4.81B,18.71B,19.23B
2,Low Estimate,4.41B,4.64B,18.2B,17.92B
3,High Estimate,4.84B,4.97B,19.36B,20.18B
4,Year Ago Sales,4.02B,4.14B,16.29B,18.71B
5,Sales Growth (year/est),15.70%,16.20%,14.90%,2.80%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.84,1.06,1.24,0.79
1,EPS Actual,0.83,1.09,1.29,0.83
2,Difference,-0.01,0.03,0.05,0.04
3,Surprise %,-1.20%,2.80%,4.00%,5.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.61,1.12,3.99,4.07
1,7 Days Ago,0.61,1.15,4.06,4.17
2,30 Days Ago,0.64,1.22,4.23,4.44
3,60 Days Ago,0.64,1.22,4.23,4.44
4,90 Days Ago,0.91,1.21,4.41,4.69
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,2,1,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,3,3,1
,Growth Estimates,WRK,Industry,Sector,S&P 500
0,Current Qtr.,-26.50%,N/A,N/A,-0.00
1,Next Qtr.,2.80%,N/A,N/A,0.04
2,Current Year,-2.40%,N/A,N/A,0.05
3,Next Year,2.00%,N/A,N/A,0.11
4,Next 5 Years (per annum),14.97%,N/A,N/A,0.10
5,Past 5 Years (per annum),-17.75%,N/A,N/A,N/A
