,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,20.0,19.0,21.0,21.0
1,Avg. Estimate,2.54,2.6,10.65,11.21
2,Low Estimate,2.43,2.39,10.12,10.12
3,High Estimate,2.61,2.73,11.03,12.08
4,Year Ago EPS,2.31,2.44,9.87,10.65
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,18,18,20,20
1,Avg. Estimate,547.15M,557.97M,2.23B,2.31B
2,Low Estimate,538.2M,549.4M,2.2B,2.21B
3,High Estimate,550.83M,573.22M,2.26B,2.39B
4,Year Ago Sales,533.3M,542.2M,2.16B,2.23B
5,Sales Growth (year/est),2.60%,2.90%,3.00%,3.80%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,2.27,2.39,2.63,2.54
1,EPS Actual,2.31,2.44,2.9,2.7
2,Difference,0.04,0.05,0.27,0.16
3,Surprise %,1.80%,2.10%,10.30%,6.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,2.54,2.6,10.65,11.21
1,7 Days Ago,2.54,2.6,10.65,11.23
2,30 Days Ago,2.55,2.6,10.65,11.22
3,60 Days Ago,2.55,2.65,10.76,11.44
4,90 Days Ago,2.58,2.67,10.69,11.51
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,1,1,1
,Growth Estimates,FFIV,Industry,Sector,S&P 500
0,Current Qtr.,10.00%,N/A,N/A,-0.02
1,Next Qtr.,6.60%,N/A,N/A,0.04
2,Current Year,7.90%,N/A,N/A,0.05
3,Next Year,5.30%,N/A,N/A,0.11
4,Next 5 Years (per annum),6.72%,N/A,N/A,0.10
5,Past 5 Years (per annum),15.92%,N/A,N/A,N/A
