,0,1
0,Market Cap (intraday) 5,87.27B
1,Enterprise Value 3,202.4B
2,Trailing P/E ,N/A
3,Forward P/E 1,13.92
4,PEG Ratio (5 yr expected) 1,4.34
5,Price/Sales (ttm),0.72
6,Price/Book (mrq),2.82
7,Enterprise Value/Revenue 3,1.66
8,Enterprise Value/EBITDA 6,12.74
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,-18.38%
1,Operating Margin (ttm),6.65%
,0,1
0,Return on Assets (ttm),1.49%
1,Return on Equity (ttm),-32.18%
,0,1
0,Revenue (ttm),121.61B
1,Revenue Per Share (ttm),13.99
2,Quarterly Revenue Growth (yoy),5.30%
3,Gross Profit (ttm),23.22B
4,EBITDA ,15.88B
5,Net Income Avi to Common (ttm),-21.08B
6,Diluted EPS (ttm),-2.63
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),16.37B
1,Total Cash Per Share (mrq),1.88
2,Total Debt (mrq),109.96B
3,Total Debt/Equity (mrq),212.02
4,Current Ratio (mrq),1.92
5,Book Value Per Share (mrq),3.56
,0,1
0,Operating Cash Flow (ttm),4.25B
1,Levered Free Cash Flow (ttm),22.99B
,0,1
0,Beta (3Y Monthly) ,0.91
1,52-Week Change 3,-22.33%
2,S&P500 52-Week Change 3,8.13%
3,52 Week High 3,14.99
4,52 Week Low 3,6.40
5,50-Day Moving Average 3,10.01
6,200-Day Moving Average 3,9.43
,0,1
0,Avg Vol (3 month) 3,102.08M
1,Avg Vol (10 day) 3,49.53M
2,Shares Outstanding 5,8.71B
3,Float ,8.69B
4,% Held by Insiders 1,0.16%
5,% Held by Institutions 1,58.43%
6,"Shares Short (Mar 15, 2019) 4",116.62M
7,"Short Ratio (Mar 15, 2019) 4",1.04
8,"Short % of Float (Mar 15, 2019) 4",1.35%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",1.34%
10,"Shares Short (prior month Feb 15, 2019) 4",125.96M
,0,1
0,Forward Annual Dividend Rate 4,0.04
1,Forward Annual Dividend Yield 4,0.40%
2,Trailing Annual Dividend Rate 3,0.37
3,Trailing Annual Dividend Yield 3,3.69%
4,5 Year Average Dividend Yield 4,3.70
5,Payout Ratio 4,N/A
6,Dividend Date 3,"Apr 25, 2019"
7,Ex-Dividend Date 4,"Mar 8, 2019"
8,Last Split Factor (new per old) 2,100/104
9,Last Split Date 3,"Feb 26, 2019"
