,assoc,values
0,they buy,bowling portfolio management llc increased stake aes corp aes 74.37 based latest 2018q4 regulatory filing sec .
1,they buy,"bowling portfolio management llc bought 87,468 shares company stock rose 10.38 market ."
2,they sell,"investec asset management north america inc sold 69,902 shares company stock rose 12.72 market ."
3,they sell,"another trade 7,000 shares valued 355,670 sold mckenna matthew ."
4,they sell,turned negative 38 investors sold aes shares 167 reduced holdings .
5,they buy,moreover manufacturers life 0.03 invested aes corporation nyse aes .
6,they buy,minnesota-based us bankshares de invested 0 aes corporation nyse aes .
7,they buy,fukoku mutual life insurance invested 0.02 portfolio aes corporation nyse aes .
8,they buy,california-based wells fargo mn invested 0.02 aes corporation nyse aes .
9,they buy,"kentucky retirement insur tru fund invested 0.05 13,101 shares ."
10,they buy,mason street advsr limited liability corporation 0.03 invested aes corporation nyse aes .
11,they buy,"since december 26 2018 1 insider buy 0 selling transactions 481,250 activity ."
12,they sell,sell-side equity analysts typically working super hard create realistic target prices stocks cover .
13,they sell,time time investors may need decide sell winner .
14,they sell,investors may become hesitant sell want miss greater profits future .
15,they sell,able sell winner provide obvious profits may even confidence booster average investor .
16,they sell,flip side investors may also faced decision sell loser .
17,they sell,shareholders might asking whether good time buy sell stock .
18,they sell,sell-side analysts often put lot time trying evaluate inner workings company .
19,they sell,many analysts offer buy sell hold recommendations stocks cover .
20,they buy,checking shares aes corporation nyse aes see current average broker rating 2.25. average rating falls scale 1 5 1 would indicate strong buy .
21,they sell,flip side 5 rating would signify strong sell .
22,they buy,based data provided zacks currently 2 polled analysts rating stock strong buy buy .
23,they sell,recent check see current quarter eps consensus estimate provided zacks standing 0.28. eps estimate comprised 3 sell-side analysts polled zacks .
24,they buy,knowing look studying technical levels fundamentals may help lead path increased profits .
25,they sell,hedge funds institutional investors also recently bought sold shares company .
26,they buy,separately zacks investment research cut shares aes buy rating hold rating research report friday .
27,they sell,one research analyst rated stock sell rating four assigned hold rating one issued buy rating company .
28,they sell,owns and/or operates power plants generate sell power customers utilities industrial users intermediaries .
29,they sell,company also owns and/or operates utilities generate purchase distribute transmit sell electricity end-user customers residential commercial industrial governmental sectors generates sells electricity wholesale market .
30,they buy,separately zacks investment research downgraded aes buy rating hold rating report wednesday january 23rd .
31,they sell,one research analyst rated stock sell rating four issued hold rating one assigned buy rating company stock .
32,they sell,owns and/or operates power plants generate sell power customers utilities industrial users intermediaries .
33,they sell,company also owns and/or operates utilities generate purchase distribute transmit sell electricity end-user customers residential commercial industrial governmental sectors generates sells electricity wholesale market .
34,they buy,"kentucky retirement systems bought new position shares aes third quarter valued approximately 787,000 ."
35,they buy,"kepos capital lp bought new position shares aes third quarter valued approximately 996,000 ."
36,they buy,separately zacks investment research lowered shares aes buy rating hold rating research report friday .
37,they sell,one equities research analyst rated stock sell rating four given hold rating one issued buy rating company stock .
38,they sell,owns and/or operates power plants generate sell power customers utilities industrial users intermediaries .
39,they sell,company also owns and/or operates utilities generate purchase distribute transmit sell electricity end-user customers residential commercial industrial governmental sectors generates sells electricity wholesale market .
40,they buy,dnb asset management increased position shares aes 508.7 4th quarter .
41,they buy,intact investment management inc. increased position shares aes 44.8 4th quarter .
42,they buy,finally kbc group nv increased position shares aes 108.1 4th quarter .
43,they buy,separately zacks investment research lowered shares aes buy rating hold rating research report friday .
44,they sell,one analyst rated stock sell rating four issued hold rating one given buy rating stock .
45,they sell,owns and/or operates power plants generate sell power customers utilities industrial users intermediaries .
46,they sell,company also owns and/or operates utilities generate purchase distribute transmit sell electricity end-user customers residential commercial industrial governmental sectors generates sells electricity wholesale market .
47,they buy,spdr portfolio emerging markets etf spem shares bought bank new york mellon corp nicolet bankshares inc. sells 250 shares akamai technologies inc. akam nicolet bankshares inc. trimmed position shares aes corp nyse aes 8.3 first quarter according recent form 13f filing securities exchange commission .
48,they buy,separately zacks investment research cut shares aes buy rating hold rating report friday .
49,they sell,one research analyst rated stock sell rating four given hold rating one issued buy rating company stock .
50,they sell,average sell-side analysts forecast aes corp post 1.34 eps current fiscal year .
51,they sell,warning aes corp aes shares sold nicolet bankshares inc. posted finance daily property finance daily .
