,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,16.0,16.0,18.0,18.0
1,Avg. Estimate,1.2,1.5,5.68,6.24
2,Low Estimate,1.18,1.38,5.63,5.89
3,High Estimate,1.33,1.57,5.75,6.71
4,Year Ago EPS,1.43,1.56,5.79,5.68
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,14,13,17,17
1,Avg. Estimate,849.48M,887.59M,3.49B,3.69B
2,Low Estimate,845M,881.78M,3.47B,3.63B
3,High Estimate,854.6M,899.16M,3.51B,3.76B
4,Year Ago Sales,865.7M,876.9M,3.41B,3.49B
5,Sales Growth (year/est),-1.90%,1.20%,2.30%,5.80%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.37,1.54,1.42,1.32
1,EPS Actual,1.43,1.56,1.41,1.38
2,Difference,0.06,0.02,-0.01,0.06
3,Surprise %,4.40%,1.30%,-0.70%,4.50%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.2,1.5,5.68,6.24
1,7 Days Ago,1.2,1.5,5.68,6.24
2,30 Days Ago,1.2,1.51,5.7,6.28
3,60 Days Ago,1.39,1.55,5.86,6.44
4,90 Days Ago,1.39,1.55,5.88,6.5
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,N/A,1,1
1,Up Last 30 Days,1,N/A,1,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,1,1,2
,Growth Estimates,EFX,Industry,Sector,S&P 500
0,Current Qtr.,-16.10%,N/A,N/A,-0.02
1,Next Qtr.,-3.80%,N/A,N/A,0.04
2,Current Year,-1.90%,N/A,N/A,0.05
3,Next Year,9.90%,N/A,N/A,0.11
4,Next 5 Years (per annum),1.92%,N/A,N/A,0.10
5,Past 5 Years (per annum),11.46%,N/A,N/A,N/A
