,assoc,values
0,they buy,fox run management l.l.c .
1,they buy,lifted holdings bank america corp nyse bac 153.3 3rd quarter according company recent 13f filing securities exchange commission .
2,they buy,"institutional investor owned 26,753 shares financial services provider stock purchasing additional 16,192 shares period ."
3,they buy,fox run management l.l.c.
4,they buy,"holdings bank america worth 788,000 recent filing securities exchange commission ."
5,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c institutional investors also made changes positions company .
6,they buy,bartlett co. llc boosted holdings shares bank america 35.8 2nd quarter .
7,they buy,"bartlett co. llc owns 6,146 shares financial services provider stock valued 173,000 buying additional 1,621 shares period ."
8,they buy,brinker capital inc. boosted holdings shares bank america 3.5 1st quarter .
9,they buy,"brinker capital inc. owns 48,885 shares financial services provider stock valued 1,466,000 buying additional 1,653 shares period ."
10,they buy,rnc capital management llc boosted holdings shares bank america 4.6 2nd quarter .
11,they buy,"rnc capital management llc owns 38,237 shares financial services provider stock valued 1,078,000 buying additional 1,690 shares period ."
12,they buy,summit x llc boosted holdings shares bank america 17.4 1st quarter .
13,they buy,"summit x llc owns 11,414 shares financial services provider stock valued 341,000 buying additional 1,695 shares period ."
14,they buy,finally martin investment management llc boosted holdings shares bank america 0.4 2nd quarter .
15,they buy,"martin investment management llc owns 453,072 shares financial services provider stock valued 12,772,000 buying additional 1,701 shares period ."
16,they buy,hedge funds institutional investors 65.08 company stock .
17,they buy,shares bac stock traded 0.36 midday trading friday reaching 28.00 .
18,they buy,"5,073,357 shares company exchanged compared average volume 65,431,012. bank america corp 12 month low 25.12 12 month high 33.05 ."
19,they buy,company market capitalization 301.78 billion price-to-earnings ratio 15.62 price-to-earnings-growth ratio 1.46 beta 1.30. company current ratio 0.91 quick ratio 0.90 debt-to-equity ratio 0.94 .
20,they buy,bank america nyse bac last released quarterly earnings results monday july 16th .
21,they buy,financial services provider reported 0.63 eps quarter topping analysts consensus estimates 0.57 0.06 .
22,they buy,bank america net margin 20.86 return equity 10.06 .
23,they buy,company revenue 22.60 billion quarter compared consensus estimate 22.49 billion .
24,they buy,period previous year firm earned 0.46 eps .
25,they buy,bank america revenue .9 year-over-year basis .
26,they sell,average equities research analysts predict bank america corp post 2.52 earnings per share current year .
27,they buy,bank america announced board approved share repurchase program thursday june 28th allows company repurchase 20.60 billion outstanding shares .
28,they buy,repurchase authorization allows financial services provider purchase 7.1 stock open market purchases .
29,they buy,stock repurchase programs often sign company board directors believes shares undervalued .
30,they buy,business also recently declared quarterly dividend paid friday september 28th .
31,they buy,shareholders record friday september 7th given dividend 0.15 per share .
32,they buy,represents 0.60 dividend annualized basis dividend yield 2.14 .
33,they buy,increase bank america previous quarterly dividend 0.12 .
34,they buy,ex-dividend date thursday september 6th .
35,they buy,bank america payout ratio 32.79 .
36,they buy,toscafund asset management llp lifted holdings shares bank america corp nyse bac 15.9 2nd quarter according recent disclosure sec .
37,they buy,"fund owned 1,275,000 shares financial services provider stock purchasing additional 175,000 shares period ."
38,they buy,bank america accounts 22.0 toscafund asset management llp portfolio making stock 3rd largest position .
39,they buy,"toscafund asset management llp holdings bank america worth 35,942,000 recent sec filing ."
40,they buy,several hedge funds also made changes positions bac .
41,they buy,dimensional fund advisors lp lifted stake bank america 16.2 second quarter .
42,they buy,"dimensional fund advisors lp owns 63,851,681 shares financial services provider stock valued 1,800,203,000 buying additional 8,925,474 shares period ."
43,they buy,manufacturers life insurance company lifted stake bank america 1.0 first quarter .
44,they buy,"manufacturers life insurance company owns 44,255,820 shares financial services provider stock valued 1,327,233,000 buying additional 452,837 shares period ."
45,they buy,lansdowne partners uk llp lifted stake bank america 3.0 second quarter .
46,they buy,"lansdowne partners uk llp owns 32,953,489 shares financial services provider stock valued 928,965,000 buying additional 954,047 shares period ."
47,they buy,sumitomo mitsui trust holdings inc. raised position shares bank america 7.0 second quarter .
48,they buy,"sumitomo mitsui trust holdings inc. owns 31,597,712 shares financial services provider stock worth 890,740,000 purchasing additional 2,057,669 shares period ."
49,they buy,finally janus henderson group plc raised position shares bank america 74.9 second quarter .
50,they buy,"janus henderson group plc owns 27,655,967 shares financial services provider stock worth 779,654,000 purchasing additional 11,842,467 shares period ."
51,they buy,institutional investors 65.08 company stock .
52,they buy,separately wolfe research began coverage bank america research report tuesday september 25th .
53,they buy,set outperform rating stock .
54,they buy,seven equities research analysts rated stock hold rating twelve assigned buy rating company stock .
55,they buy,bank america presently consensus rating buy consensus price target 33.35 .
56,they buy,bac stock traded 0.10 mid-day trading friday reaching 28.46 .
57,they buy,"company trading volume 102,097,083 shares compared average volume 65,616,258. company quick ratio 0.90 current ratio 0.91 debt-to-equity ratio 0.94. company market cap 301.78 billion price-to-earnings ratio 15.55 p/e/g ratio 1.46 beta 1.30. bank america corp 52 week low 25.12 52 week high 33.05 ."
58,they buy,bank america nyse bac last posted quarterly earnings results monday july 16th .
59,they buy,financial services provider reported 0.63 earnings per share quarter beating zacks consensus estimate 0.57 0.06 .
60,they buy,bank america return equity 10.06 net margin 20.86 .
61,they buy,firm revenue 22.60 billion quarter compared consensus estimate 22.49 billion .
62,they sell,period last year company earned 0.46 earnings per share .
63,they buy,business revenue .9 compared quarter last year .
64,they buy,average equities research analysts anticipate bank america corp post 2.52 eps current fiscal year .
65,they buy,firm also recently disclosed quarterly dividend paid friday september 28th .
