,0,1
0,Market Cap (intraday) 5,14.77B
1,Enterprise Value 3,21.64B
2,Trailing P/E ,N/A
3,Forward P/E 1,9.28
4,PEG Ratio (5 yr expected) 1,1.95
5,Price/Sales (ttm),0.10
6,Price/Book (mrq),2.44
7,Enterprise Value/Revenue 3,0.15
8,Enterprise Value/EBITDA 6,7.54
,0,1
0,Fiscal Year Ends ,"Jun 30, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,-0.03%
1,Operating Margin (ttm),1.31%
,0,1
0,Return on Assets (ttm),2.79%
1,Return on Equity (ttm),-0.54%
,0,1
0,Revenue (ttm),141.94B
1,Revenue Per Share (ttm),463.08
2,Quarterly Revenue Growth (yoy),7.30%
3,Gross Profit (ttm),7.18B
4,EBITDA ,2.87B
5,Net Income Avi to Common (ttm),-39M
6,Diluted EPS (ttm),-0.13
7,Quarterly Earnings Growth (yoy),-73.40%
,0,1
0,Total Cash (mrq),2.18B
1,Total Cash Per Share (mrq),7.32
2,Total Debt (mrq),9.05B
3,Total Debt/Equity (mrq),149.74
4,Current Ratio (mrq),1.05
5,Book Value Per Share (mrq),20.28
,0,1
0,Operating Cash Flow (ttm),2.04B
1,Levered Free Cash Flow (ttm),2.71B
,0,1
0,Beta (3Y Monthly) ,1.60
1,52-Week Change 3,-7.64%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,58.31
4,52 Week Low 3,42.17
5,50-Day Moving Average 3,47.64
6,200-Day Moving Average 3,50.25
,0,1
0,Avg Vol (3 month) 3,3.22M
1,Avg Vol (10 day) 3,3.29M
2,Shares Outstanding 5,298.02M
3,Float ,296.99M
4,% Held by Insiders 1,0.32%
5,% Held by Institutions 1,92.36%
6,"Shares Short (Apr 15, 2019) 4",19.41M
7,"Short Ratio (Apr 15, 2019) 4",6.45
8,"Short % of Float (Apr 15, 2019) 4",6.49%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",6.51%
10,"Shares Short (prior month Mar 15, 2019) 4",17.08M
,0,1
0,Forward Annual Dividend Rate 4,1.91
1,Forward Annual Dividend Yield 4,3.91%
2,Trailing Annual Dividend Rate 3,1.89
3,Trailing Annual Dividend Yield 3,3.88%
4,5 Year Average Dividend Yield 4,2.41
5,Payout Ratio 4,"18,913.00%"
6,Dividend Date 3,"Apr 15, 2019"
7,Ex-Dividend Date 4,"Mar 29, 2019"
8,Last Split Factor (new per old) 2,2/3
9,Last Split Date 3,"Apr 23, 2001"
