,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,16.0,16.0,20.0,20.0
1,Avg. Estimate,1.43,1.08,5.08,5.34
2,Low Estimate,1.3,0.94,5.02,4.97
3,High Estimate,1.54,1.17,5.15,5.53
4,Year Ago EPS,1.39,1.01,5.0,5.08
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,14,14,17,17
1,Avg. Estimate,35.2B,36.91B,145.18B,151.02B
2,Low Estimate,34.41B,36.17B,143.54B,148.24B
3,High Estimate,36.01B,37.59B,146.44B,155.99B
4,Year Ago Sales,33.63B,35.35B,136.81B,145.18B
5,Sales Growth (year/est),4.60%,4.40%,6.10%,4.00%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.51,0.93,1.08,1.09
1,EPS Actual,1.39,1.01,1.29,1.29
2,Difference,-0.12,0.08,0.21,0.2
3,Surprise %,-7.90%,8.60%,19.40%,18.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.43,1.08,5.08,5.34
1,7 Days Ago,1.43,1.08,5.08,5.34
2,30 Days Ago,1.43,1.08,5.09,5.4
3,60 Days Ago,1.43,1.09,5.08,5.39
4,90 Days Ago,1.46,1.15,5.0,5.32
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,2,1,1,3
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,CAH,Industry,Sector,S&P 500
0,Current Qtr.,2.90%,N/A,N/A,0.01
1,Next Qtr.,6.90%,N/A,N/A,0.05
2,Current Year,1.60%,N/A,N/A,0.05
3,Next Year,5.10%,N/A,N/A,0.11
4,Next 5 Years (per annum),4.92%,N/A,N/A,0.10
5,Past 5 Years (per annum),6.39%,N/A,N/A,N/A
