,0,1
0,Market Cap (intraday) 5,16.68B
1,Enterprise Value 3,31.47B
2,Trailing P/E ,9.68
3,Forward P/E 1,8.35
4,PEG Ratio (5 yr expected) 1,1.35
5,Price/Sales (ttm),2.70
6,Price/Book (mrq),1.19
7,Enterprise Value/Revenue 3,5.09
8,Enterprise Value/EBITDA 6,N/A
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,30.20%
1,Operating Margin (ttm),39.27%
,0,1
0,Return on Assets (ttm),1.34%
1,Return on Equity (ttm),12.14%
,0,1
0,Revenue (ttm),6.18B
1,Revenue Per Share (ttm),5.93
2,Quarterly Revenue Growth (yoy),2.70%
3,Gross Profit (ttm),6.18B
4,EBITDA ,N/A
5,Net Income Avi to Common (ttm),1.79B
6,Diluted EPS (ttm),1.71
7,Quarterly Earnings Growth (yoy),146.90%
,0,1
0,Total Cash (mrq),1.7B
1,Total Cash Per Share (mrq),1.68
2,Total Debt (mrq),14.98B
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),N/A
5,Book Value Per Share (mrq),13.87
,0,1
0,Operating Cash Flow (ttm),2.51B
1,Levered Free Cash Flow (ttm),N/A
,0,1
0,Beta (3Y Monthly) ,1.51
1,52-Week Change 3,-13.55%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,21.91
4,52 Week Low 3,13.66
5,50-Day Moving Average 3,16.83
6,200-Day Moving Average 3,17.30
,0,1
0,Avg Vol (3 month) 3,13.65M
1,Avg Vol (10 day) 3,12.25M
2,Shares Outstanding 5,1.01B
3,Float ,1B
4,% Held by Insiders 1,0.41%
5,% Held by Institutions 1,83.61%
6,"Shares Short (Mar 15, 2019) 4",12.81M
7,"Short Ratio (Mar 15, 2019) 4",1.15
8,"Short % of Float (Mar 15, 2019) 4",1.37%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",1.27%
10,"Shares Short (prior month Feb 15, 2019) 4",12.27M
,0,1
0,Forward Annual Dividend Rate 4,0.68
1,Forward Annual Dividend Yield 4,4.13%
2,Trailing Annual Dividend Rate 3,0.56
3,Trailing Annual Dividend Yield 3,3.41%
4,5 Year Average Dividend Yield 4,2.19
5,Payout Ratio 4,33.24%
6,Dividend Date 3,"Mar 15, 2019"
7,Ex-Dividend Date 4,"Mar 4, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Mar 9, 1998"
