,0,1
0,Market Cap (intraday) 5,9.77B
1,Enterprise Value 3,8.37B
2,Trailing P/E ,17.51
3,Forward P/E 1,13.87
4,PEG Ratio (5 yr expected) 1,1.17
5,Price/Sales (ttm),2.10
6,Price/Book (mrq),2.01
7,Enterprise Value/Revenue 3,1.80
8,Enterprise Value/EBITDA 6,10.54
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,12.20%
1,Operating Margin (ttm),12.56%
,0,1
0,Return on Assets (ttm),3.80%
1,Return on Equity (ttm),11.93%
,0,1
0,Revenue (ttm),4.65B
1,Revenue Per Share (ttm),13.32
2,Quarterly Revenue Growth (yoy),-4.70%
3,Gross Profit (ttm),2.74B
4,EBITDA ,794.5M
5,Net Income Avi to Common (ttm),566.9M
6,Diluted EPS (ttm),1.60
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),3.57B
1,Total Cash Per Share (mrq),10.26
2,Total Debt (mrq),2.2B
3,Total Debt/Equity (mrq),45.59
4,Current Ratio (mrq),2.49
5,Book Value Per Share (mrq),13.92
,0,1
0,Operating Cash Flow (ttm),861.1M
1,Levered Free Cash Flow (ttm),455.84M
,0,1
0,Beta (3Y Monthly) ,0.22
1,52-Week Change 3,14.63%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,30.80
4,52 Week Low 3,24.04
5,50-Day Moving Average 3,26.79
6,200-Day Moving Average 3,27.58
,0,1
0,Avg Vol (3 month) 3,3.56M
1,Avg Vol (10 day) 3,2.31M
2,Shares Outstanding 5,348.74M
3,Float ,344.23M
4,% Held by Insiders 1,1.37%
5,% Held by Institutions 1,93.78%
6,"Shares Short (Mar 29, 2019) 4",17.05M
7,"Short Ratio (Mar 29, 2019) 4",4.77
8,"Short % of Float (Mar 29, 2019) 4",6.44%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",4.89%
10,"Shares Short (prior month Feb 28, 2019) 4",17.36M
,0,1
0,Forward Annual Dividend Rate 4,0.76
1,Forward Annual Dividend Yield 4,2.81%
2,Trailing Annual Dividend Rate 3,0.72
3,Trailing Annual Dividend Yield 3,2.58%
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,45.00%
6,Dividend Date 3,"Mar 22, 2019"
7,Ex-Dividend Date 4,"Feb 28, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Jun 16, 2000"
