,assoc,values
0,they buy,average analysts currently strong buy recommendation mean rating 4.50. comparison average recommendation month ago strong buy average rating 4.50. similarly average rating observed 2 months ago strong buy mean numerical rating 4.75 average rating observed 3 months ago moderate buy mean numerical rating 4.33 .
1,they sell,remaining 11 divided 6 analyst rating buy strong buy 5 analysts advised investors desist buying church dwight co. inc. chd shares sell already .
2,they buy,jefferies financial group buy rating 68.00 price objective stock .
3,they sell,"news director arthur b. winkleblack sold 8,058 shares company stock transaction dated friday august 10th ."
4,they sell,"stock sold average price 55.94 total value 450,764.52 ."
5,they sell,"also cao steven j. katz sold 19,760 shares company stock transaction dated monday august 6th ."
6,they sell,"stock sold average price 57.12 total value 1,128,691.20 ."
7,they sell,"insiders sold 473,800 shares company stock valued 27,051,358 last ninety days ."
8,they buy,national-oilwell varco inc. forecasted post q1 2019 earnings 0.06 per share nov wellcare health plans wcg receives buy rating cantor fitzgerald church dwight nyse chd scheduled release earnings data market opens thursday november 1st .
9,they buy,set overweight rating 70.00 target price company .
10,they buy,valuengine upgraded church dwight hold rating buy rating research report wednesday september 12th .
11,they sell,finally deutsche bank downgraded church dwight hold rating sell rating set 51.00 target price company .
12,they sell,five research analysts rated stock sell rating six given hold rating six issued buy rating company .
13,they sell,"related news director robert k. shearer sold 16,718 shares company stock transaction dated monday august 20th ."
14,they sell,"stock sold average price 57.82 total value 966,634.76 ."
15,they sell,"also vp louis tursi sold 315,820 shares company stock transaction dated friday august 17th ."
16,they sell,"shares sold average price 57.10 total value 18,033,322.00 ."
17,they sell,"insiders sold 473,800 shares company stock valued 27,051,358 last quarter ."
18,they buy,ecn capital ecn pt lowered c 5.00 pebblebrook hotel trust peb release quarterly earnings thursday spinnaker trust increased holdings shares church dwight co. inc. nyse chd 1.9 3rd quarter according company recent 13f filing securities exchange commission .
19,they sell,"news evp steven p. cugine sold 30,000 shares stock transaction dated monday august 6th ."
20,they sell,"shares sold average price 57.24 total value 1,717,200.00 ."
21,they sell,"also cao steven j. katz sold 19,760 shares stock transaction dated monday august 6th ."
22,they sell,"shares sold average price 57.12 total transaction 1,128,691.20 ."
23,they sell,"insiders sold total 473,800 shares company stock valued 27,051,358 last quarter ."
24,they buy,societe generale cut shares church dwight buy rating hold rating set 54.00 target price company .
25,they sell,morgan stanley upped target price shares church dwight 46.00 50.00 gave company underweight rating report friday august 3rd .
26,they buy,bmo capital markets increased price target shares church dwight 47.00 55.00 gave stock hold rating research note friday august 3rd .
27,they buy,finally valuengine upgraded shares church dwight hold rating buy rating research note wednesday september 12th .
28,they sell,five investment analysts rated stock sell rating six given hold rating six assigned buy rating company .
29,they buy,bartlett co. llc increased stake shares church dwight 937.5 2nd quarter .
30,they buy,"summit trail advisors llc increased stake shares church dwight 3,720.6 1st quarter ."
31,they buy,"fort l.p. bought new position shares church dwight 2nd quarter worth 129,000 ."
32,they buy,"global trust asset management llc bought new position shares church dwight 3rd quarter worth 142,000 ."
33,they buy,"finally piedmont investment advisors llc bought new position shares church dwight 2nd quarter worth 148,000 ."
34,they buy,valuengine upgraded shares church dwight hold rating buy rating research note wednesday september 12th .
35,they buy,jefferies financial group increased price target shares church dwight 65.00 68.00 gave stock buy rating research note monday .
36,they buy,royal bank canada increased price target shares church dwight 60.00 gave stock fair value rating research note friday august 3rd .
37,they buy,stifel nicolaus increased price target shares church dwight 48.00 52.00 gave stock hold rating research note friday august 3rd .
38,they buy,finally bmo capital markets increased price target shares church dwight 47.00 55.00 gave stock hold rating research note friday august 3rd .
39,they sell,five investment analysts rated stock sell rating six given hold rating six given buy rating company .
40,they sell,"news director arthur b. winkleblack sold 8,058 shares firm stock transaction dated friday august 10th ."
41,they sell,"shares sold average price 55.94 total transaction 450,764.52 ."
42,they sell,"also director robert d. leblanc sold 17,544 shares firm stock transaction dated tuesday august 14th ."
43,they sell,"shares sold average price 55.90 total transaction 980,709.60 ."
44,they sell,"insiders sold total 473,800 shares company stock worth 27,051,358 last three months ."
45,they sell,alerian mlp etf amlp shares sold s. r. schill associates jacobs engineering group inc jec shares bought parsec financial management inc .
46,they sell,1.46 rally might tempting investor buy point fact would prove good idea sell-side analysts think almost 18.89 gain yet come shareholders .
47,they buy,current time stock 6 buy 10 hold ratings .
48,they buy,posted carol hyndes oct 30th 2018 comments rosenbaum jay d. bought new position shares church dwight co. inc. nyse chd third quarter according recent form 13f filing securities exchange commission .
49,they buy,"firm bought 5,875 shares company stock valued approximately 349,000 ."
50,they sell,"church dwight news vp richard a. dierker sold 33,900 shares business stock transaction dated monday august 6th ."
51,they sell,"shares sold average price 57.24 total transaction 1,940,436.00 ."
52,they sell,"also director robert d. leblanc sold 17,544 shares business stock transaction dated tuesday august 14th ."
53,they sell,"stock sold average price 55.90 total transaction 980,709.60 ."
54,they sell,"last ninety days insiders sold 473,800 shares company stock valued 27,051,358 ."
55,they sell,morgan stanley boosted price objective shares church dwight 46.00 50.00 gave stock underweight rating research report friday august 3rd .
56,they sell,zacks investment research lowered shares church dwight hold rating sell rating report wednesday october 3rd .
57,they sell,five equities research analysts rated stock sell rating six assigned hold rating six assigned buy rating company stock .
58,they buy,fastenal fast shares bought hills bank trust co .
59,they sell,"wheatland advisors inc. 1.67 million stake kellogg k shearer robert k director sold 16,718 shares church dwight co. inc. nyse chd exchange happened august 20th 2018. stock sold average price 57.82 per share amounting transaction worth 966,650 ."
60,they sell,"additionally executive vp consumer sales tursi louis sold 315,820 shares stock transaction took place august 17th 2018. stock sold average price 57.10 per share total exchange amounting 18,034,887 ."
61,they sell,according composite indicator trendspotter rated wdr stock sell .
62,they buy,"short-term waddell reed financial inc. wdr 20-day average volume 1,150,545 shares short-term indicators sets wdr stock 20 buy average basis ."
63,they sell,"medium-term wdr stock 50-day average volume 861,206 shares medium-term indicators gave average rating 25 sell long-term period fb stock 100-day average volume 822,713 shares ."
64,they buy,average long-term indicators rated stock 67 buy .
65,they buy,overall picture short medium long-term indicators sets wdr stock 8 buy average basis .
66,they sell,"related news director bradley c. irwin sold 32,000 shares firm stock transaction monday august 6th ."
67,they sell,"shares sold average price 57.30 total transaction 1,833,600.00 ."
68,they sell,"also cao steven j. katz sold 19,760 shares firm stock transaction monday august 6th ."
69,they sell,"stock sold average price 57.12 total transaction 1,128,691.20 ."
70,they sell,"last 90 days insiders sold 473,800 shares company stock valued 27,051,358 ."
71,they sell,morgan stanley boosted price target shares church dwight 46.00 50.00 gave stock underweight rating research note friday august 3rd .
72,they sell,zacks investment research cut shares church dwight hold rating sell rating research report wednesday october 3rd .
73,they buy,finally oppenheimer increased price objective shares church dwight 60.00 66.00 gave stock outperform rating research report thursday september 27th .
74,they sell,five analysts rated stock sell rating six issued hold rating six issued buy rating stock .
75,they sell,name required mail published required zacks investment research downgraded shares church dwight nyse chd hold rating sell rating research report sent investors wednesday october 3rd .
76,they buy,fact company gross margin remains pressurized due increased commodity transport costs .
77,they buy,societe generale lowered shares church dwight buy rating hold rating set 54.00 price target stock .
78,they sell,morgan stanley boosted target price shares church dwight 46.00 50.00 gave company underweight rating report friday august 3rd .
79,they buy,finally valuengine upgraded shares church dwight hold rating buy rating report wednesday september 12th .
80,they sell,five investment analysts rated stock sell rating six given hold rating six issued buy rating stock .
81,they sell,"related news director robert d. leblanc sold 17,544 shares stock transaction tuesday august 14th ."
82,they sell,"shares sold average price 55.90 total transaction 980,709.60 ."
83,they sell,"also director arthur b. winkleblack sold 8,058 shares stock transaction friday august 10th ."
84,they sell,"stock sold average price 55.94 total transaction 450,764.52 ."
85,they sell,"last 90 days insiders sold 473,800 shares company stock valued 27,051,358 ."
