,0,1
0,Market Cap (intraday) 5,14.63B
1,Enterprise Value 3,23.46B
2,Trailing P/E ,13.20
3,Forward P/E 1,11.63
4,PEG Ratio (5 yr expected) 1,1.19
5,Price/Sales (ttm),1.03
6,Price/Book (mrq),0.78
7,Enterprise Value/Revenue 3,1.65
8,Enterprise Value/EBITDA 6,7.86
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,8.15%
1,Operating Margin (ttm),14.79%
,0,1
0,Return on Assets (ttm),1.65%
1,Return on Equity (ttm),5.97%
,0,1
0,Revenue (ttm),14.25B
1,Revenue Per Share (ttm),43.20
2,Quarterly Revenue Growth (yoy),6.90%
3,Gross Profit (ttm),6.39B
4,EBITDA ,2.98B
5,Net Income Avi to Common (ttm),1.16B
6,Diluted EPS (ttm),3.51
7,Quarterly Earnings Growth (yoy),-0.40%
,0,1
0,Total Cash (mrq),5.55B
1,Total Cash Per Share (mrq),17.57
2,Total Debt (mrq),11.47B
3,Total Debt/Equity (mrq),52.48
4,Current Ratio (mrq),0.51
5,Book Value Per Share (mrq),59.72
,0,1
0,Operating Cash Flow (ttm),3.51B
1,Levered Free Cash Flow (ttm),1.15B
,0,1
0,Beta (3Y Monthly) ,0.40
1,52-Week Change 3,-5.07%
2,S&P500 52-Week Change 3,5.76%
3,52 Week High 3,53.59
4,52 Week Low 3,44.78
5,50-Day Moving Average 3,48.57
6,200-Day Moving Average 3,49.77
,0,1
0,Avg Vol (3 month) 3,1.27M
1,Avg Vol (10 day) 3,1.6M
2,Shares Outstanding 5,315.98M
3,Float ,275.57M
4,% Held by Insiders 1,51.59%
5,% Held by Institutions 1,26.09%
6,"Shares Short (Oct 15, 2018) 4",5.84M
7,"Short Ratio (Oct 15, 2018) 4",3.56
8,"Short % of Float (Oct 15, 2018) 4",2.05%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",1.85%
10,"Shares Short (prior month Sep 14, 2018) 4",6.49M
,0,1
0,Forward Annual Dividend Rate 4,0.25
1,Forward Annual Dividend Yield 4,0.53%
2,Trailing Annual Dividend Rate 3,0.25
3,Trailing Annual Dividend Yield 3,0.53%
4,5 Year Average Dividend Yield 4,0.57
5,Payout Ratio 4,7.14%
6,Dividend Date 3,"Sep 11, 2018"
7,Ex-Dividend Date 4,"Aug 28, 2018"
8,Last Split Factor (new per old) 2,3/1
9,Last Split Date 3,"May 9, 2006"
