,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,21.0,21.0,24.0,24.0
1,Avg. Estimate,4.44,4.72,18.02,19.8
2,Low Estimate,4.0,4.54,17.41,18.27
3,High Estimate,4.61,4.97,19.0,20.7
4,Year Ago EPS,4.18,4.37,16.7,18.02
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,18,18,23,23
1,Avg. Estimate,2.88B,3.01B,11.88B,12.5B
2,Low Estimate,2.8B,2.94B,11.67B,11.99B
3,High Estimate,2.98B,3.08B,12.04B,12.84B
4,Year Ago Sales,2.77B,2.86B,11.22B,11.88B
5,Sales Growth (year/est),4.20%,5.10%,5.90%,5.20%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,3.44,3.72,3.94,3.59
1,EPS Actual,4.18,4.37,4.19,3.96
2,Difference,0.74,0.65,0.25,0.37
3,Surprise %,21.50%,17.50%,6.30%,10.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,4.44,4.72,18.02,19.8
1,7 Days Ago,4.45,4.72,18.01,19.81
2,30 Days Ago,4.46,4.72,18.03,19.83
3,60 Days Ago,4.46,4.72,18.03,19.86
4,90 Days Ago,4.48,4.71,18.07,19.75
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,1,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,1,N/A,N/A
,Growth Estimates,GWW,Industry,Sector,S&P 500
0,Current Qtr.,6.20%,N/A,N/A,-0.02
1,Next Qtr.,8.00%,N/A,N/A,0.04
2,Current Year,7.90%,N/A,N/A,0.05
3,Next Year,9.90%,N/A,N/A,0.11
4,Next 5 Years (per annum),13.70%,N/A,N/A,0.10
5,Past 5 Years (per annum),5.58%,N/A,N/A,N/A
