,assoc,values
0,they sell,investors may choose buy market going sell market going .
1,they buy,companies may issue new shares buy back shares .
2,they sell,many active investors may enjoy volatility comes trading around earnings others choose let heavy action pass deciding stocks buy sell next .
3,they buy,current 60-day commodity channel index reading buy .
4,they buy,reading 40-day commodity channel index currently buy .
5,they sell,zacks investment research sales calculations average based survey sell-side analysts provide coverage roper technologies .
6,they buy,valuengine lowered shares roper technologies buy rating hold rating report friday january 11th .
7,they sell,finally zacks investment research raised shares roper technologies sell rating hold rating set 334.00 price target company report monday february 4th .
8,they buy,three equities research analysts rated stock hold rating eight issued buy rating company .
9,they buy,stock currently consensus rating buy average price target 336.11 .
10,they sell,"related news director christopher wright sold 1,750 shares company stock transaction monday march 18th ."
11,they sell,"shares sold average price 328.13 total value 574,227.50 ."
12,they sell,"also vp john k. stipancich sold 9,000 shares company stock transaction tuesday february 5th ."
13,they sell,"stock sold average price 295.62 total transaction 2,660,580.00 ."
14,they sell,"insiders sold total 26,500 shares company stock valued 8,115,760 last three months ."
15,they buy,"recommended story benefits growth income fund viewcount articlehistoryid=33611719 postdate=2019-4-20 type=c id=605582keyword roper technologies nyse rop rop industrial product,77669610 ratings consensusratings:4,9 nyse rop get free copy zacks research report roper technologies rop information research offerings zacks investment research visit zacks.com traders following current indicator levels shares roper industries rop note short-term macd indicator presently reading buy ."
16,they buy,switching another short-term indicator noted current 7-day average directional indicator buy .
17,they sell,signal indicates whether buy sell signal getting stronger weakening whether hold leaning towards buy sell .
18,they buy,getting trading period increased 200 days stock price seen 297.12 average .
