,assoc,values
0,they buy,investors may getting ready buy stock market cruise second half year .
1,they sell,many individual investors deciding proper time sell stock may important figuring stocks buy outset .
2,they sell,zacks investment research lowered bristol-myers squibb hold rating sell rating research report thursday march 28th .
3,they sell,valuengine lowered bristol-myers squibb sell rating strong sell rating research report thursday april 4th .
4,they buy,bmo capital markets increased price target bristol-myers squibb 62.00 63.00 gave company outperform rating research report wednesday .
5,they sell,one analyst rated stock sell rating eleven issued hold rating six assigned buy rating company stock .
6,they buy,average analysts currently moderate buy recommendation mean rating 3.60. comparison average recommendation month ago moderate buy average rating 3.60. similarly average rating observed 2 months ago moderate buy mean numerical rating 3.60 average rating observed 3 months ago moderate buy mean numerical rating 3.60 .
7,they buy,average analysts currently moderate buy recommendation mean rating 3.60. comparison average recommendation month ago moderate buy average rating 3.60. similarly average rating observed 2 months ago moderate buy mean numerical rating 3.60 average rating observed 3 months ago moderate buy mean numerical rating 3.60 .
8,they sell,ranging 1 strong buy 5 strong sell zacks rank system proven outside-audited track record outperformance 1 stocks returning average annually since 1988. within past 30 days consensus eps projection remained stagnant .
9,they sell,bmy holding zacks rank 4 sell right .
10,they buy,depends numerical scale 1-5 rating scale 1.0 signed strong buy .
11,they sell,2.0 taken buy 3.0 means hold 4.0 indicates sell 5.0 strong signal strong sell .
