,assoc,values
0,they buy,average analysts currently strong buy recommendation mean rating 4.89. comparison average recommendation month ago strong buy average rating 4.88. similarly average rating observed 2 months ago strong buy mean numerical rating 4.88 average rating observed 3 months ago strong buy mean numerical rating 4.89 .
1,they sell,36 months beta value bsx stocks 0.87 22 analysts 26 provided ratings boston scientific corporation stocks buy 1 overweight 2 rated hold 0 sell .
2,they buy,analysts opinion boston scientific corporation nyse bsx many brokerage firms already submitted reports bsx stocks ubs repeating rating bsx shares setting buy .
3,they buy,rating provided bsx stocks overweight according report published october 16 2018. morgan stanley gave overweight rating bsx stocks setting target price 48 report published october 2 2018. bsx stocks far 50 day moving average stumble market brought bsx low price period last 52 weeks boston scientific corporation unable take rebound settling loss given period .
4,they buy,stock volatility left 1.95 however within period single month volatility rate increased 3.15 shares sank distance moving average last 20 days .
5,they sell,"bsx stock insider trading reports indicating several insider trading activities boston scientific corporation bsx starting sorenson john bradley sold 1,186 shares price 38.10 back apr 16. action rushing owns 52,113 shares boston scientific corporation valued 45,187 latest closing price ."
6,they sell,"nanavaty maulik svp pres neuromodulation boston scientific corporation sold 3,039 shares value 37.81 trade took place back apr 15 means nanavaty maulik holding 254,469 shares value 114,905 based recent closing price ."
7,they buy,total capital return value set 12.23 invested capital returns managed touch 13.72. equity return holds value 21.00 8.30 asset returns .
8,they sell,analysts assigned mean rating 1.50 1.0 strong buy 5.0 sell .
9,they sell,1 means buy 2.5 meaning hold 5 sell .
10,they buy,depends numerical scale 1-5 rating scale 1.0 signed strong buy .
11,they sell,2.0 taken buy 3.0 means hold 4.0 indicates sell 5.0 strong signal strong sell .
