,0,1
0,Market Cap (intraday) 5,5.83B
1,Enterprise Value 3,7.49B
2,Trailing P/E ,23.76
3,Forward P/E 1,10.00
4,PEG Ratio (5 yr expected) 1,0.57
5,Price/Sales (ttm),0.72
6,Price/Book (mrq),1.15
7,Enterprise Value/Revenue 3,0.93
8,Enterprise Value/EBITDA 6,11.67
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,3.12%
1,Operating Margin (ttm),6.39%
,0,1
0,Return on Assets (ttm),0.88%
1,Return on Equity (ttm),5.37%
,0,1
0,Revenue (ttm),8.06B
1,Revenue Per Share (ttm),136.02
2,Quarterly Revenue Growth (yoy),38.20%
3,Gross Profit (ttm),704.4M
4,EBITDA ,641.9M
5,Net Income Avi to Common (ttm),236.8M
6,Diluted EPS (ttm),3.98
7,Quarterly Earnings Growth (yoy),-92.00%
,0,1
0,Total Cash (mrq),1.69B
1,Total Cash Per Share (mrq),27.39
2,Total Debt (mrq),3.32B
3,Total Debt/Equity (mrq),64.72
4,Current Ratio (mrq),0.59
5,Book Value Per Share (mrq),82.53
,0,1
0,Operating Cash Flow (ttm),656.7M
1,Levered Free Cash Flow (ttm),8.56B
,0,1
0,Beta (3Y Monthly) ,0.74
1,52-Week Change 3,8.17%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,111.43
4,52 Week Low 3,82.31
5,50-Day Moving Average 3,94.83
6,200-Day Moving Average 3,96.06
,0,1
0,Avg Vol (3 month) 3,691.29k
1,Avg Vol (10 day) 3,393.23k
2,Shares Outstanding 5,61.68M
3,Float ,61.08M
4,% Held by Insiders 1,1.02%
5,% Held by Institutions 1,86.11%
6,"Shares Short (Apr 15, 2019) 4",1.36M
7,"Short Ratio (Apr 15, 2019) 4",1.38
8,"Short % of Float (Apr 15, 2019) 4",2.21%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",2.20%
10,"Shares Short (prior month Mar 15, 2019) 4",1.48M
,0,1
0,Forward Annual Dividend Rate 4,2.4
1,Forward Annual Dividend Yield 4,2.53%
2,Trailing Annual Dividend Rate 3,2.28
3,Trailing Annual Dividend Yield 3,2.41%
4,5 Year Average Dividend Yield 4,2.00
5,Payout Ratio 4,57.29%
6,Dividend Date 3,"Mar 18, 2019"
7,Ex-Dividend Date 4,"Feb 22, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
