,assoc,values
0,they sell,investors may choose buy market going sell market going .
1,they buy,companies may issue new shares buy back shares .
2,they sell,many active investors may enjoy volatility comes trading around earnings others choose let heavy action pass deciding stocks buy sell next .
3,they sell,research note published february 15th 2019 credit suisse downgrade shares gd 184.additionally research note made public january 10th 2019 analysts susquehanna initiated common shares gd stock neutral combined 12-month price target 175 .
4,they buy,average analysts currently strong buy recommendation mean rating 4.67. comparison average recommendation month ago strong buy average rating 4.67. similarly average rating observed 2 months ago strong buy mean numerical rating 5.00 average rating observed 3 months ago strong buy mean numerical rating 5.00 .
5,they sell,research note published february 15th 2019 credit suisse downgrade shares gd 184.additionally research note made public january 10th 2019 analysts susquehanna initiated common shares gd stock neutral combined 12-month price target 175 .
6,they buy,average analysts currently strong buy recommendation mean rating 4.93. comparison average recommendation month ago strong buy average rating 5.00. similarly average rating observed 2 months ago strong buy mean numerical rating 5.00 average rating observed 3 months ago strong buy mean numerical rating 4.69 .
7,they sell,"vice president whited gary l sold 14,640 shares 41,381 transaction occurred 2019/03/08 ."
8,they buy,"trading activity significantly improved volume ready counter increased 1,454,065 shares versus 1,104,400 average daily trading volume past 20 days ."
9,they buy,think stock hold compared prior call buy .
