,0,1
0,Market Cap (intraday) 5,49.63B
1,Enterprise Value 3,52.01B
2,Trailing P/E ,99.07
3,Forward P/E 1,22.22
4,PEG Ratio (5 yr expected) 1,1.70
5,Price/Sales (ttm),6.83
6,Price/Book (mrq),4.80
7,Enterprise Value/Revenue 3,7.16
8,Enterprise Value/EBITDA 6,23.20
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,6.96%
1,Operating Margin (ttm),21.15%
,0,1
0,Return on Assets (ttm),5.53%
1,Return on Equity (ttm),5.05%
,0,1
0,Revenue (ttm),7.27B
1,Revenue Per Share (ttm),9.59
2,Quarterly Revenue Growth (yoy),0.60%
3,Gross Profit (ttm),4.52B
4,EBITDA ,2.24B
5,Net Income Avi to Common (ttm),506M
6,Diluted EPS (ttm),0.66
7,Quarterly Earnings Growth (yoy),65.40%
,0,1
0,Total Cash (mrq),4.97B
1,Total Cash Per Share (mrq),6.52
2,Total Debt (mrq),4.39B
3,Total Debt/Equity (mrq),42.47
4,Current Ratio (mrq),2.98
5,Book Value Per Share (mrq),13.57
,0,1
0,Operating Cash Flow (ttm),2.08B
1,Levered Free Cash Flow (ttm),2.18B
,0,1
0,Beta (3Y Monthly) ,1.34
1,52-Week Change 3,1.48%
2,S&P500 52-Week Change 3,6.61%
3,52 Week High 3,84.68
4,52 Week Low 3,57.29
5,50-Day Moving Average 3,74.80
6,200-Day Moving Average 3,73.97
,0,1
0,Avg Vol (3 month) 3,7.46M
1,Avg Vol (10 day) 3,9.69M
2,Shares Outstanding 5,762.41M
3,Float ,753.64M
4,% Held by Insiders 1,6.00%
5,% Held by Institutions 1,89.79%
6,"Shares Short (Oct 15, 2018) 4",19.01M
7,"Short Ratio (Oct 15, 2018) 4",2.78
8,"Short % of Float (Oct 15, 2018) 4",2.90%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",2.49%
10,"Shares Short (prior month Sep 14, 2018) 4",22.42M
,0,1
0,Forward Annual Dividend Rate 4,0.34
1,Forward Annual Dividend Yield 4,0.49%
2,Trailing Annual Dividend Rate 3,0.34
3,Trailing Annual Dividend Yield 3,0.53%
4,5 Year Average Dividend Yield 4,0.71
5,Payout Ratio 4,52.31%
6,Dividend Date 3,"May 9, 2018"
7,Ex-Dividend Date 4,"Mar 28, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Sep 8, 2008"
