,assoc,values
0,they sell,"express scripts news insider christine houston sold 12,898 shares firm stock transaction dated friday august 10th ."
1,they sell,"shares sold average price 85.00 total value 1,096,330.00 ."
2,they sell,"featured article need fiduciary viewcount type=c secondary=1 id=484415keyword express scripts nasdaq esrx esrx medical,30219g10 ratings consensusratings:3,18 nasdaq esrx get free copy zacks research report express scripts esrx information research offerings zacks investment research visit zacks.com 0.63 rally express scripts holding company nasdaq esrx might tempting investor buy point fact would prove good idea sell-side analysts think almost 9.62 gain yet come shareholders ."
3,they buy,current time stock 5 buy 15 hold ratings .
4,they buy,successful portfolios llc bought new position express scripts holding co nasdaq esrx 3rd quarter according recent 13f filing securities exchange commission .
5,they buy,"fund bought 2,403 shares company stock valued approximately 228,000 ."
6,they buy,omni partners llp increased position express scripts 22.0 2nd quarter .
7,they buy,marco investment management llc increased position shares express scripts 168.2 second quarter .
8,they buy,blackrock inc. increased position shares express scripts 1.5 second quarter .
9,they buy,qube research technologies ltd increased position shares express scripts 45.6 second quarter .
10,they buy,finally commonwealth bank australia increased position shares express scripts 15.6 second quarter .
11,they sell,"taylor frigon capital management llc sells 77,252 shares compugen ltd. nasdaq cgen houston christine executive vice president sold 12,898 shares express scripts holding company nasdaq esrx exchange happened august 10th 2018. stock sold average price 85.00 per share amounting transaction worth 1,096,330 ."
12,they sell,"additionally executive vice president houston christine sold 10,000 shares stock transaction took place june 13th 2018. stock sold average price 82.28 per share total exchange amounting 822,800 ."
13,they sell,according composite indicator trendspotter rated syy stock sell .
14,they sell,"short-term sysco corporation syy 20-day average volume 2,208,270 shares short-term indicators sets syy stock 80 sell average basis ."
15,they sell,"medium-term syy stock 50-day average volume 2,558,966 shares medium-term indicators gave average rating 25 sell long-term period fb stock 100-day average volume 2,548,341 shares ."
16,they sell,overall picture short medium long-term indicators sets syy stock 48 sell average basis .
17,they sell,"news insider christine houston sold 12,898 shares stock transaction friday august 10th ."
18,they sell,"shares sold average price 85.00 total value 1,096,330.00 ."
19,they buy,name required harvey investment co. llc bought new position express scripts holding co nasdaq esrx 3rd quarter according recent 13f filing securities exchange commission .
20,they buy,"fund bought 2,452 shares company stock valued approximately 233,000 ."
21,they sell,institutional investors hedge funds also recently bought sold shares company .
22,they buy,blackrock inc. increased position shares express scripts 1.5 second quarter .
23,they buy,northern trust corp increased position shares express scripts 0.4 second quarter .
24,they buy,"abrams capital management l.p. bought new stake shares express scripts second quarter valued approximately 204,846,000 ."
25,they buy,american century companies inc. increased position shares express scripts 18.9 second quarter .
26,they buy,finally sumitomo mitsui trust holdings inc. increased position shares express scripts 6.3 second quarter .
27,they sell,"news insider christine houston sold 12,898 shares company stock transaction friday august 10th ."
28,they sell,"stock sold average price 85.00 total transaction 1,096,330.00 ."
29,they buy,bidaskclub upgraded express scripts hold rating buy rating research report tuesday september 18th .
30,they buy,valuengine upgraded express scripts hold rating buy rating research report monday september 17th .
31,they sell,two investment analysts rated stock sell rating twelve given hold rating five issued buy rating one issued strong buy rating stock .
32,they buy,kaizen advisory llc increased position express scripts 147.6 2nd quarter .
33,they buy,adviser investments llc increased position express scripts 321.9 2nd quarter .
34,they buy,sun life financial inc increased position express scripts 758.8 2nd quarter .
35,they buy,"finally migdal insurance financial holdings ltd. increased position express scripts 3,048.1 2nd quarter ."
36,they sell,"news insider christine houston sold 12,898 shares stock transaction dated friday august 10th ."
37,they sell,"stock sold average price 85.00 total value 1,096,330.00 ."
38,they buy,valuengine raised express scripts hold rating buy rating research report monday september 17th .
39,they buy,bidaskclub raised express scripts buy rating strong-buy rating research report friday october 12th .
40,they sell,finally zacks investment research lowered express scripts hold rating sell rating research report monday july 23rd .
41,they sell,two equities research analysts rated stock sell rating twelve issued hold rating five given buy rating one assigned strong buy rating stock .
