,assoc,values
0,they buy,"trust department mb financial bank n bought new position facebook second quarter valued 134,000 ."
1,they buy,cleveland research reissued buy rating shares facebook research report thursday september 13th .
2,they buy,oppenheimer reissued buy rating set 200.00 target price shares facebook research report thursday july 26th .
3,they buy,citigroup downgraded shares facebook buy rating cut target price company 220.00 210.00 research report thursday july 26th .
4,they sell,four equities research analysts rated stock sell rating six assigned hold rating forty-one issued buy rating one assigned strong buy rating company stock .
5,they buy,facebook presently average rating buy consensus price target 205.11 .
6,they sell,"related news insider christopher k. cox sold 10,600 shares stock transaction monday august 13th ."
7,they sell,"stock sold average price 180.98 total transaction 1,918,388.00 ."
8,they sell,also vp colin stretch sold 750 shares stock transaction wednesday august 1st .
9,they sell,"stock sold average price 174.00 total value 130,500.00 ."
10,they sell,"last ninety days insiders sold 3,898,162 shares company stock valued 687,717,145 ."
11,they sell,several institutional investors hedge funds also recently bought sold shares fb .
12,they buy,cleveland research reissued buy rating shares facebook research report thursday september 13th .
13,they buy,oppenheimer reissued buy rating set 200.00 target price shares facebook research report thursday july 26th .
14,they buy,citigroup downgraded shares facebook buy rating cut target price company 220.00 210.00 research report thursday july 26th .
15,they sell,four equities research analysts rated stock sell rating six assigned hold rating forty-one issued buy rating one assigned strong buy rating company stock .
16,they buy,facebook presently average rating buy consensus price target 205.11 .
17,they sell,"related news insider christopher k. cox sold 10,600 shares stock transaction monday august 13th ."
18,they sell,"stock sold average price 180.98 total transaction 1,918,388.00 ."
19,they sell,also vp colin stretch sold 750 shares stock transaction wednesday august 1st .
20,they sell,"stock sold average price 174.00 total value 130,500.00 ."
21,they sell,"last ninety days insiders sold 3,898,162 shares company stock valued 687,717,145 ."
22,they buy,name required mail published required cmh wealth management llc bought new stake facebook inc. nasdaq fb 2nd quarter according recent form 13f filing securities exchange commission .
23,they buy,"firm bought 11,283 shares social networking company stock valued approximately 2,227,000 ."
24,they buy,"trust department mb financial bank n bought new position shares facebook 2nd quarter worth 134,000 ."
25,they buy,"wagner wealth management llc bought new position shares facebook 4th quarter worth 183,000 ."
26,they buy,"northwest wealth management llc bought new position shares facebook 2nd quarter worth 194,000 ."
27,they buy,"genwealth group inc. bought new position shares facebook 2nd quarter worth 200,000 ."
28,they buy,"finally bhk investment advisors llc bought new position facebook first quarter worth 202,000 ."
29,they buy,cleveland research reissued buy rating shares facebook research note thursday september 13th .
30,they buy,oppenheimer reissued buy rating issued 200.00 price target shares facebook research note thursday july 26th .
31,they buy,citigroup downgraded facebook buy rating dropped price target company 220.00 210.00 research note thursday july 26th .
32,they sell,four equities research analysts rated stock sell rating six assigned hold rating forty-one given buy rating one given strong buy rating stock .
33,they buy,stock currently average rating buy average target price 205.11 .
34,they sell,related news vp colin stretch sold 750 shares business stock transaction occurred wednesday august 1st .
35,they sell,"stock sold average price 174.00 total value 130,500.00 ."
36,they sell,"also coo sheryl sandberg sold 55,000 shares business stock transaction occurred tuesday august 14th ."
37,they sell,"shares sold average price 180.72 total value 9,939,600.00 ."
38,they sell,"last 90 days insiders sold 3,898,162 shares company stock valued 687,717,145 ."
39,they sell,news vp colin stretch sold 750 shares business stock transaction dated wednesday august 1st .
40,they sell,"stock sold average price 174.00 total value 130,500.00 ."
41,they sell,"also insider christopher k. cox sold 10,600 shares business stock transaction dated monday august 13th ."
42,they sell,"shares sold average price 180.98 total value 1,918,388.00 ."
