,0,1
0,Market Cap (intraday) 5,63.55B
1,Enterprise Value 3,79.5B
2,Trailing P/E ,22.70
3,Forward P/E 1,23.69
4,PEG Ratio (5 yr expected) 1,2.81
5,Price/Sales (ttm),11.27
6,Price/Book (mrq),16.96
7,Enterprise Value/Revenue 3,14.10
8,Enterprise Value/EBITDA 6,18.92
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,43.26%
1,Operating Margin (ttm),51.57%
,0,1
0,Return on Assets (ttm),5.78%
1,Return on Equity (ttm),66.75%
,0,1
0,Revenue (ttm),5.64B
1,Revenue Per Share (ttm),18.22
2,Quarterly Revenue Growth (yoy),2.30%
3,Gross Profit (ttm),4.62B
4,EBITDA ,4.2B
5,Net Income Avi to Common (ttm),2.44B
6,Diluted EPS (ttm),7.87
7,Quarterly Earnings Growth (yoy),24.80%
,0,1
0,Total Cash (mrq),514.34M
1,Total Cash Per Share (mrq),1.66
2,Total Debt (mrq),23.31B
3,Total Debt/Equity (mrq),578.72
4,Current Ratio (mrq),0.42
5,Book Value Per Share (mrq),10.53
,0,1
0,Operating Cash Flow (ttm),3.75B
1,Levered Free Cash Flow (ttm),2.17B
,0,1
0,Beta (3Y Monthly) ,0.60
1,52-Week Change 3,13.76%
2,S&P500 52-Week Change 3,10.50%
3,52 Week High 3,191.49
4,52 Week Low 3,152.50
5,50-Day Moving Average 3,179.76
6,200-Day Moving Average 3,178.95
,0,1
0,Avg Vol (3 month) 3,1.37M
1,Avg Vol (10 day) 3,977.65k
2,Shares Outstanding 5,308.99M
3,Float ,291.2M
4,% Held by Insiders 1,0.50%
5,% Held by Institutions 1,98.75%
6,"Shares Short (Apr 15, 2019) 4",8.89M
7,"Short Ratio (Apr 15, 2019) 4",7.72
8,"Short % of Float (Apr 15, 2019) 4",3.78%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",2.88%
10,"Shares Short (prior month Mar 15, 2019) 4",8.51M
,0,1
0,Forward Annual Dividend Rate 4,8.2
1,Forward Annual Dividend Yield 4,4.50%
2,Trailing Annual Dividend Rate 3,7.90
3,Trailing Annual Dividend Yield 3,4.44%
4,5 Year Average Dividend Yield 4,3.62
5,Payout Ratio 4,100.38%
6,Dividend Date 3,"Feb 28, 2019"
7,Ex-Dividend Date 4,"Feb 13, 2019"
8,Last Split Factor (new per old) 2,1000/1063
9,Last Split Date 3,"May 29, 2014"
