,assoc,values
0,they buy,zacks investment research upgraded synchrony financial hold rating buy rating set 37.00 price target company research note monday march 18th .
1,they sell,valuengine raised shares synchrony financial sell rating hold rating research note thursday march 14th .
2,they buy,wells fargo co reaffirmed buy rating shares synchrony financial research report wednesday march 13th .
3,they buy,goldman sachs group raised synchrony financial neutral rating buy rating set 38.00 target price stock report thursday february 14th .
4,they sell,one equities research analyst rated stock sell rating seven issued hold rating nine assigned buy rating company .
5,they sell,"related news insider david p. melito sold 3,204 shares stock transaction wednesday february 20th ."
6,they sell,"shares sold average price 32.00 total transaction 102,528.00 ."
7,they sell,"also insider david p. melito sold 3,934 shares firm stock transaction thursday january 31st ."
8,they sell,"stock sold average price 30.00 total transaction 118,020.00 ."
9,they sell,"last quarter insiders sold 60,342 shares company stock valued 1,966,668 ."
10,they sell,zacks investment research sales calculations mean average based survey sell-side research analysts provide coverage synchrony financial .
11,they sell,"synchrony financial news insider david p. melito sold 3,204 shares stock transaction dated thursday january 24th ."
12,they sell,"stock sold average price 30.00 total value 96,120.00 ."
13,they sell,"also insider henry f. greig sold 50,000 shares business stock transaction dated friday march 1st ."
14,they sell,"shares sold average price 33.00 total value 1,650,000.00 ."
15,they sell,"insiders sold 60,342 shares company stock valued 1,966,668 last 90 days ."
16,they buy,research note published february 14th 2019 goldman upgrade shares syf 38.additionally research note made public january 24th 2019 analysts oppenheimer upgrade common shares syf stock outperform combined 12-month price target 43 .
17,they buy,average analysts currently moderate buy recommendation mean rating 4.30. comparison average recommendation month ago moderate buy average rating 4.26. similarly average rating observed 2 months ago moderate buy mean numerical rating 4.33 average rating observed 3 months ago moderate buy mean numerical rating 4.33 .
18,they sell,price last 200 days moving increasing trend look buy opportunities shows decreasing trend price last 200 days look sell opportunities .
19,they sell,assessment allows investor determine wise purchase sell particular stock .
20,they buy,taking everything account synchrony financial nyse syf scores 48 buy technical side .
21,they buy,traders hoping speculate syf short-term trajectory know short terms indicators stock averaged 60 buy average daily trading volume past 20 days 6245615 shares .
22,they buy,syf stock overall 0.25 buy signal considering medium term indicators 50-day average daily volume remained almost 8058956 shares .
23,they buy,also worth noting stock whose average daily volume 100 days prior writing shares 67 buy basis long term indicators .
24,they buy,analysts goldman upped rating shares synchrony financial nyse syf neutral buy opinion released february 14. bofa/merrill analysts bumped recommendation syf stock neutral buy separate flash note investors january 30. analysts oppenheimer issued upgrade perform outperform stock research note dated back january 24 .
25,they sell,average consensus rating company 1.9 scale 5 equates unanimous sell rating .
26,they buy,short mean analyst recommendations calling stock buy .
27,they buy,analysts view synchrony financial nyse syf buy 1.9 consensus rating .
28,they sell,remaining 12 divided 12 analyst rating buy strong buy 0 analysts advised investors desist buying synchrony financial syf shares sell already .
29,they buy,go valuation ratios synchrony financial p/e ratio ttm recorded 11.81 contrast overall industry ratio 40.60 meanwhile since last 5 working days synchrony financial nyse syf highest point came april 1st 2019 stock price 32.73 fell 31.62 march 28th 2019. similarly look back price performance past 6 months company increased value .
30,they buy,14 believe syf buy .
31,they buy,0 recommends overweight 6 believes worth holding .
32,they sell,1 number analysts recommended stakeholder stock underweight 0 rated sell .
33,they buy,meantime 3 months consensus 24 different analysts rated stock overweight .
34,they buy,13 went buy 2 gave rating overweight 8 analysts advised hold stock .
35,they sell,1 analysts called underweight 0 rated stock sell .
36,they buy,going analyst recommendations synchrony financial nyse syf overall rating moderate buy suggest stock good chance increasing price analysts think current price actual price stock good investment .
37,they buy,rating scale 1 means strong buy 2.0 indicated buy .
38,they sell,4.0 sell signals .
39,they sell,however 5.0 strong sell signal .
40,they buy,roa ratio helps investor know profit company relative total invested assets .
41,they buy,investment would net gain analysts return costs increased .
42,they sell,zacks investment research earnings per share averages mean average based survey sell-side analysts provide coverage synchrony financial .
43,they buy,zacks investment research cut synchrony financial buy rating hold rating research report wednesday march 27th .
44,they sell,valuengine upgraded synchrony financial sell rating hold rating research report thursday march 14th .
45,they buy,wells fargo co reiterated buy rating shares synchrony financial research report wednesday march 13th .
46,they buy,goldman sachs group upgraded synchrony financial neutral rating buy rating set 38.00 price objective company research report thursday february 14th .
47,they buy,finally bank america upgraded synchrony financial neutral rating buy rating set 37.00 price objective company research report wednesday january 30th .
48,they buy,eight research analysts rated stock hold rating nine given buy rating company .
49,they buy,synchrony financial currently consensus rating buy consensus price target 37.64 .
