,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,35.0,34.0,39.0,39.0
1,Avg. Estimate,1.24,1.34,5.31,6.16
2,Low Estimate,1.2,1.29,5.14,5.68
3,High Estimate,1.29,1.38,5.42,6.37
4,Year Ago EPS,1.11,1.2,4.61,5.31
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,32,28,35,35
1,Avg. Estimate,5.46B,5.74B,22.78B,25.27B
2,Low Estimate,5.29B,5.63B,22.5B,24.68B
3,High Estimate,5.63B,5.86B,23B,26.18B
4,Year Ago Sales,5.07B,5.24B,20.61B,22.78B
5,Sales Growth (year/est),7.60%,9.50%,10.50%,10.90%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.02,1.09,1.2,1.25
1,EPS Actual,1.11,1.2,1.21,1.3
2,Difference,0.09,0.11,0.01,0.05
3,Surprise %,8.80%,10.10%,0.80%,4.00%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.24,1.34,5.31,6.16
1,7 Days Ago,1.24,1.34,5.31,6.16
2,30 Days Ago,1.24,1.34,5.32,6.16
3,60 Days Ago,1.24,1.34,5.31,6.16
4,90 Days Ago,1.27,1.36,5.32,6.2
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,1,N/A,N/A
1,Up Last 30 Days,2,2,2,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,N/A,1,1
,Growth Estimates,V,Industry,Sector,S&P 500
0,Current Qtr.,11.70%,N/A,N/A,-0.02
1,Next Qtr.,11.70%,N/A,N/A,0.04
2,Current Year,15.20%,N/A,N/A,0.05
3,Next Year,16.00%,N/A,N/A,0.11
4,Next 5 Years (per annum),15.66%,N/A,N/A,0.10
5,Past 5 Years (per annum),19.88%,N/A,N/A,N/A
