,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,19.0,19.0,21.0,21.0
1,Avg. Estimate,4.58,4.68,18.96,22.06
2,Low Estimate,4.37,4.42,18.59,20.9
3,High Estimate,4.73,4.91,19.52,23.01
4,Year Ago EPS,4.21,3.93,21.33,18.96
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,16,16,19,19
1,Avg. Estimate,8.33B,8.44B,34.09B,36.08B
2,Low Estimate,8.16B,8.29B,33.65B,35.62B
3,High Estimate,8.51B,8.63B,34.75B,37.28B
4,Year Ago Sales,6.74B,7.12B,30.09B,34.09B
5,Sales Growth (year/est),23.70%,18.50%,13.30%,5.80%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,3.61,3.84,4.37,4.32
1,EPS Actual,4.21,3.93,6.54,4.93
2,Difference,0.6,0.09,2.17,0.61
3,Surprise %,16.60%,2.30%,49.70%,14.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,4.58,4.68,18.96,22.06
1,7 Days Ago,4.58,4.68,18.96,22.06
2,30 Days Ago,4.58,4.68,18.97,22.1
3,60 Days Ago,4.58,4.68,18.97,22.1
4,90 Days Ago,4.83,4.88,19.43,22.54
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,1,N/A,1
1,Up Last 30 Days,2,3,1,3
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,N/A,1,N/A
,Growth Estimates,NOC,Industry,Sector,S&P 500
0,Current Qtr.,8.80%,N/A,N/A,-0.02
1,Next Qtr.,19.10%,N/A,N/A,0.04
2,Current Year,-11.10%,N/A,N/A,0.05
3,Next Year,16.40%,N/A,N/A,0.11
4,Next 5 Years (per annum),13.96%,N/A,N/A,0.10
5,Past 5 Years (per annum),16.15%,N/A,N/A,N/A
