,assoc,values
0,they buy,stock buy eyes goldman reported monday march 11th 2019. another heavy-hitting research note published societe generale thursday december 20th 2018 firm upgrading hal updated rating buy previous rating hold .
1,they buy,right stock subject 32 analysts evaluations average given company shares strong buy rating .
2,they sell,single analyst given underperform rating sell rating 12 given rating buy better .
3,they sell,"evp chief financial officer halliburton company hal sold shares transaction finalized mar 13. similarly beaty anne l. sold 1,588 shares organization stock 29.64 apiece racked 47,068 earnings sale ."
4,they buy,research note published march 11th 2019 goldman initiated shares hal 42.additionally research note made public december 3rd 2018 analysts bofa/merrill reiterated common shares hal stock buy combined 12-month price target 48 .
5,they buy,average analysts currently moderate buy recommendation mean rating 3.83. comparison average recommendation month ago moderate buy average rating 3.72. similarly average rating observed 2 months ago moderate buy mean numerical rating 3.72 average rating observed 3 months ago moderate buy mean numerical rating 3.83 .
6,they buy,rating scale 1 means strong buy 2.0 indicated buy .
7,they sell,4.0 sell signals .
8,they sell,however 5.0 strong sell signal .
9,they buy,roa ratio helps investor know profit company relative total invested assets .
10,they buy,investment would net gain analysts return costs increased .
