,assoc,values
0,they buy,titles follows oil prices best quarter decade nasdaq brought march 31 2019 better buy albemarle vs. conocophillips motley fool march 23 2019 conoco talks chrysaor north sea fields bloomberg seeking alpha publish date april 01 2019 conocophillips victory seeking alpha last eca stock right needs oil prices start rising investorplace.com publication date april 02 2019 .
1,they buy,titles follows conoco talks chrysaor north sea fields bloomberg seeking alpha posted april 01 2019 eca stock right needs oil prices start rising investorplace.com april 02 2019 conocophillips opportunistic call seeking alpha publish date march 12 2019 conocophillips victory seeking alpha last better buy albemarle vs. conocophillips motley fool publication date march 23 2019 .
2,they buy,notable recent conocophillips nyse cop news published nasdaq.com released oil prices best quarter decade nasdaq march 31 2019 also seekingalpha.com article conocophillips victory seeking alpha published march 11 2019 seekingalpha.com published conoco talks chrysaor north sea fields bloomberg seeking alpha april 01 2019. interesting news conocophillips nyse cop released fool.com article better buy albemarle vs. conocophillips motley fool published march 23 2019 well investorplace.com news article titled eca stock right needs oil prices start rising investorplace.com publication date april 02 2019 .
3,they sell,total analysts 12 positions marathon oil nyse mro follows 8 rated buy 0 sell 4 hold .
4,they buy,friday october 19 stock marathon oil corporation nyse mro buy rating given mizuho .
5,they buy,barclays capital buy rating 22 target .
6,they buy,thursday november 15 report barclays capital maintained overweight rating 26 target .
7,they sell,dived 76 investors sold mro shares 196 reduced holdings .
8,they buy,"prelude capital management ltd owns 0.03 invested marathon oil corporation nyse mro 30,215 shares ."
9,they buy,tarbox family office invested 115 shares 0 stock .
10,they buy,quantitative management lc invested 0.34 portfolio marathon oil corporation nyse mro .
11,they buy,lmr ptnrs limited liability partnership invested 0.09 marathon oil corporation nyse mro .
12,they buy,titles follows conocophillips opportunistic call seeking alpha released march 12 2019 better buy albemarle vs. conocophillips motley fool march 23 2019 eca stock right needs oil prices start rising investorplace.com publish date april 02 2019 oil prices best quarter decade nasdaq last conoco talks chrysaor north sea fields bloomberg seeking alpha publication date april 01 2019 .
13,they buy,titles follows better buy albemarle vs. conocophillips motley fool released march 23 2019 eca stock right needs oil prices start rising investorplace.com april 02 2019 conocophillips victory seeking alpha publish date march 11 2019 oil prices best quarter decade nasdaq last conoco talks chrysaor north sea fields bloomberg seeking alpha publication date april 01 2019 .
14,they buy,vanguard group inc increased stake encana corp eca 4.93 based latest 2018q4 regulatory filing sec .
