,assoc,values
0,they sell,zacks investment research lowered torchmark buy rating sell rating research note wednesday april 3rd .
1,they sell,valuengine lowered shares torchmark hold rating sell rating research note wednesday december 12th .
2,they buy,finally jpmorgan chase co. upgraded shares torchmark neutral rating overweight rating report wednesday january 2nd .
3,they sell,three analysts rated stock sell rating two issued hold rating one issued buy rating company .
4,they sell,"news ceo gary l. coleman sold 12,000 shares business stock transaction wednesday february 20th ."
5,they sell,"stock sold average price 83.60 total value 1,003,200.00 ."
6,they sell,"also chairman gary l. coleman sold 13,000 shares company stock transaction friday february 15th ."
7,they sell,"stock sold average price 83.10 total value 1,080,300.00 ."
8,they sell,"insiders sold total 92,010 shares company stock worth 7,612,561 last ninety days ."
9,they buy,fmr llc increased position shares torchmark 10.2 fourth quarter .
10,they buy,geode capital management llc increased position shares torchmark 6.6 fourth quarter .
11,they sell,"recommended story price-to-earnings growth peg ratio viewcount articlehistoryid=33087724 postdate=2019-4-8 type=c secondary=1 id=596472keyword torchmark nyse tmk tmk finance,89102710 ratings consensusratings:3,4 nyse tmk get free copy zacks research report torchmark tmk information research offerings zacks investment research visit zacks.com torchmark co. nyse tmk insider kenneth j. matson sold 8,000 shares firm stock transaction dated thursday march 28th ."
12,they sell,"stock sold average price 81.16 total transaction 649,280.00 ."
13,they sell,zacks investment research cut torchmark buy rating sell rating research report wednesday april 3rd .
14,they buy,jpmorgan chase co. raised torchmark neutral rating overweight rating report wednesday january 2nd .
15,they sell,finally valuengine lowered torchmark hold rating sell rating research note wednesday december 12th .
16,they sell,three investment analysts rated stock sell rating two given hold rating one issued buy rating company stock .
17,they buy,legal general group plc increased holdings torchmark 7.9 fourth quarter .
18,they buy,thrivent financial lutherans increased stake shares torchmark 251.3 4th quarter .
19,they buy,"municipal employees retirement system michigan bought new stake shares torchmark 4th quarter worth approximately 208,000 ."
20,they sell,"related news insider michael shane henrie sold 2,500 shares business stock transaction dated friday march 15th ."
21,they sell,"stock sold average price 82.90 total transaction 207,250.00 ."
22,they sell,"also insider kenneth j. matson sold 8,000 shares company stock transaction dated thursday march 28th ."
23,they sell,"stock sold average price 81.16 total value 649,280.00 ."
24,they sell,"insiders sold total 92,010 shares company stock worth 7,612,561 last ninety days ."
25,they sell,"1,376 shares vanguard global ex-u.s. real estate etf vnqi purchased capital financial planning llc zacks investment research lowered shares torchmark nyse tmk buy rating sell rating research note released wednesday morning zacks.com reports ."
26,they sell,valuengine raised shares torchmark sell rating hold rating research note wednesday january 2nd .
27,they buy,jpmorgan chase co. upgraded shares torchmark neutral rating overweight rating report wednesday january 2nd .
28,they sell,three research analysts rated stock sell rating two issued hold rating one issued buy rating stock .
29,they sell,sell-side analysts anticipate torchmark post 6.6 eps current year .
30,they sell,"related news insider kenneth j. matson sold 8,000 shares torchmark stock transaction dated thursday march 28th ."
31,they sell,"stock sold average price 81.16 total transaction 649,280.00 ."
32,they sell,"also evp james matthew darden sold 29,510 shares torchmark stock transaction dated friday march 15th ."
33,they sell,"stock sold average price 83.08 total value 2,451,690.80 ."
34,they sell,"insiders sold total 92,010 shares company stock worth 7,612,561 last three months ."
