,assoc,values
0,they sell,"adelante capital management llc sold 11,632 shares company stock declined 4.88 stock markets rallied ."
1,they buy,stock increased 0.43 0.76 last trading session reaching 178.61 .
2,they sell,"bluemar capital management llc sold 89,206 shares company stock declined 7.31 stock markets rallied ."
3,they buy,stock increased 1.27 0.6 last trading session reaching 47.89 .
4,they buy,historical ms news 24/05/2018 italy 10-yr yield 2.4 pct may trigger wider contagion-morgan stanley 13/03/2018 embotelladora andina sa akob.n morgan stanley raises target price 26 24 28/03/2018 goldman sachs said hire morgan stanley rekate germany 29/05/2018 brazos midstream completes sale delaware basin subsidiaries morgan stanley infrastructure 12/03/2018 infrastrutture wireless italiane inwt.ml morgan stanley raises target price eur 6.10 eur 5.70 02/05/2018 morgan stanley admits wednesday firm way recently lowered iphone sales forecasts 27/04/2018 pe hub chhajer joins morgan stanley focus fintech 23/05/2018 morgan stanley zezas says muni market less rates market video 13/03/2018 pandox ab pandxb.st morgan stanley raises overweight equal-weight 02/05/2018 morgan stanley admits wednesday firm way recently lowered iphone sales forecasts notable recent morgan stanley nyse ms news published seekingalpha.com released morgan stanley q1 2019 earnings preview seeking alpha april 16 2019 also investorplace.com article 5 top stock trades wednesday bac ms investorplace.com published april 16 2019 investorplace.com published 3 big stock charts friday freeport-mcmoran morgan stanley hartford financial services group investorplace.com april 05 2019. interesting news morgan stanley nyse ms released seekingalpha.com article morgan stanley q1 provides relief q4 bearish tone seeking alpha published april 17 2019 well benzinga.com news article titled insider buys week crown castle kinder morgan morgan stanley benzinga publication date april 28 2019 .
5,they buy,notable recent simon property group inc. nyse spg news published seekingalpha.com released simon property declares 2.05 dividend seeking alpha february 01 2019 also investorplace.com article realty income stock unlikely success expensive valuation investorplace.com published january 18 2019 seekingalpha.com published buy dividend growth blue-chip yielding 4.7 cheap seeking alpha october 24 2018. interesting news simon property group inc. nyse spg released seekingalpha.com article simon property group top swan retail real estate seeking alpha published september 17 2018 well fool.com news article titled better buy realty income corporation vs. simon property group motley fool publication date october 01 2018 .
6,they buy,investors sentiment increased 1.1 q4 2018.
7,they sell,improved 43 investors sold spg shares 205 reduced holdings .
8,they buy,"hgk asset mngmt invested 1.72 33,137 shares ."
9,they buy,lombard odier asset europe invested 0.05 portfolio simon property group inc. nyse spg .
10,they buy,"scotia inc invested 0.02 8,253 shares ."
11,they buy,johnson counsel invested 0.01 portfolio simon property group inc. nyse spg .
12,they buy,"state treasurer state michigan invested 88,598 shares ."
13,they buy,adams diversified equity fund invested 0.9 simon property group inc. nyse spg .
14,they buy,moreover bankshares hapoalim bm 0.09 invested simon property group inc. nyse spg .
15,they buy,"thrivent fincl lutherans invested 0.1 172,779 shares ."
