,assoc,values
0,they sell,zacks investment research sales calculations mean average based survey sell-side analysts follow conocophillips .
1,they sell,zacks investment research raised conocophillips strong sell rating hold rating report tuesday january 15th .
2,they buy,morgan stanley set 77.00 price objective conocophillips gave stock buy rating report tuesday january 29th .
3,they buy,goldman sachs group raised conocophillips neutral rating buy rating raised price objective stock 76.00 82.00 report sunday february 3rd .
4,they buy,finally barclays reaffirmed buy rating set 79.00 price objective shares conocophillips report friday january 11th .
5,they buy,five equities research analysts rated stock hold rating thirteen issued buy rating stock .
6,they buy,stock average rating buy consensus price target 79.00 .
7,they buy,cfra strong buy rating 82 price target cop stock .
8,they buy,relatively high debt levels concerning continental major maturities horizon 2022. cfra buy rating 54 price target clr stock .
9,they sell,conocophillips cop continental resources clr diamondback energy fang 12 analysts 20 wall street brokerage firms rate conocophillips nyse cop buy 0 see sell .
10,they buy,getting trading period increased 200 days stock price seen 54.69 average .
11,they buy,mutual america capital management llc increased stake conocophillips cop 36.24 based latest 2018q4 regulatory filing sec .
12,they buy,"mutual america capital management llc bought 54,444 shares company stock rose 5.35 market ."
13,they sell,turned negative 89 investors sold cop shares 479 reduced holdings .
14,they buy,advsrs capital mngmt llc 0.95 invested conocophillips nyse cop .
15,they buy,"moreover pillar pacific capital mngmt limited liability co 0.61 invested conocophillips nyse cop 74,160 shares ."
16,they buy,"moreover raymond james tru na 0.21 invested conocophillips nyse cop 52,635 shares ."
17,they buy,penbrook mgmt ltd liability com invested 0.37 conocophillips nyse cop .
18,they sell,shares 1.13m sold brogna salvatore .
19,they sell,"mohr marshall sold 7,500 shares worth 3.94 million ."
20,they sell,"myriam curet sold 1,410 shares worth 770,652 ."
21,they sell,"28,085 shares sold guthart gary worth 15.24 million ."
22,they sell,"another trade 225 shares valued 121,509 sold smith lonnie ."
23,they sell,"flippin bruce porter inc sold 102,656 shares company stock rose 5.35 market ."
24,they buy,"historical cop news 23/05/2018 conocophillips raid pdvsa wounded sunk caribbean 27/03/2018 conocophillips cop.n bernstein raises target price 61 56 15/05/2018 conocophillips pace cut debt 15b yr end slides 30/04/2018 conocophillips endorse baker mills unsolicited mini-tender offer 29/03/2018 business journals exclusive oxy evaluating plan buy former conocophillips campus 10/05/2018 venezuela oil ministry says pdvsa rejects conoco seizure assets caribbean 28/03/2018 conocophillips announces early results cash tender offer 23/03/2018 moody positive outlook reflects conocophillips significant progress toward debt reduction 02/04/2018 conocophillips recently bought acreage canada 120m 08/05/2018 venezuela pdvsa suspends storing shipping oil caribbean following conocophillips cop.n court orders assets commerzbank aktiengesellschaft manages 9.18b us long portfolio upped stake whirlpool corp nyse whr 3,201 shares 31,666 shares valued 3.38 million 2018q4 according filing ."
25,they buy,"also increased holding kohls corp nyse kss 15,019 shares quarter total 115,584 shares risen stake general electric co nyse ge ."
26,they sell,dropped 92 investors sold wdc shares 198 reduced holdings .
27,they buy,wellington gru llp invested 0.01 portfolio western digital corporation nasdaq wdc .
28,they buy,moreover canada pension plan investment board 0.07 invested western digital corporation nasdaq wdc .
29,they buy,"coastline invested 5,844 shares ."
30,they sell,worsened 89 investors sold cop shares 479 reduced holdings .
31,they buy,"moreover compton ri 0.35 invested conocophillips nyse cop 11,817 shares ."
32,they buy,boys arnold company invested 0.29 conocophillips nyse cop .
33,they buy,moreover boston ptnrs 0.6 invested conocophillips nyse cop 6.73m shares .
34,they buy,notable recent conocophillips nyse cop news published seekingalpha.com released conocophillips moving north sea seeking alpha april 22 2019 also nasdaq.com article oil stock gives investors 1 great reason buy nasdaq published april 18 2019 gurufocus.com published occidental petroleum tops chevron offer anadarko gurufocus.com april 24 2019. interesting news conocophillips nyse cop released investorplace.com article dead oil stocks rising grave investorplace.com published april 24 2019 well seekingalpha.com news article titled venezuela guaido seek annul 8.7b conocophillips award reuters seeking alpha publication date april 16 2019 .
35,they buy,"also increased holding inc nyse 28,450 shares quarter total 344,469 shares risen stake eaton corp plc shs nyse etn ."
36,they sell,"greenwood capital associates llc sold 23,448 shares company stock rose 5.35 market ."
