,0,1
0,Market Cap (intraday) 5,14.83B
1,Enterprise Value 3,14.44B
2,Trailing P/E ,N/A
3,Forward P/E 1,244.59
4,PEG Ratio (5 yr expected) 1,-5.21
5,Price/Sales (ttm),9.95
6,Price/Book (mrq),4.99
7,Enterprise Value/Revenue 3,9.68
8,Enterprise Value/EBITDA 6,-243.31
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,-5.18%
1,Operating Margin (ttm),-10.39%
,0,1
0,Return on Assets (ttm),-2.14%
1,Return on Equity (ttm),-2.67%
,0,1
0,Revenue (ttm),1.49B
1,Revenue Per Share (ttm),8.42
2,Quarterly Revenue Growth (yoy),-1.40%
3,Gross Profit (ttm),1.18B
4,EBITDA ,-59.33M
5,Net Income Avi to Common (ttm),-77.21M
6,Diluted EPS (ttm),-0.44
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),1.08B
1,Total Cash Per Share (mrq),6.08
2,Total Debt (mrq),830.42M
3,Total Debt/Equity (mrq),27.98
4,Current Ratio (mrq),3.93
5,Book Value Per Share (mrq),16.65
,0,1
0,Operating Cash Flow (ttm),20.21M
1,Levered Free Cash Flow (ttm),-67.35M
,0,1
0,Beta (3Y Monthly) ,1.48
1,52-Week Change 3,0.33%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,106.74
4,52 Week Low 3,79.13
5,50-Day Moving Average 3,90.66
6,200-Day Moving Average 3,93.48
,0,1
0,Avg Vol (3 month) 3,995.08k
1,Avg Vol (10 day) 3,1.52M
2,Shares Outstanding 5,178.37M
3,Float ,177.35M
4,% Held by Insiders 1,0.45%
5,% Held by Institutions 1,102.88%
6,"Shares Short (Mar 29, 2019) 4",9.21M
7,"Short Ratio (Mar 29, 2019) 4",8.74
8,"Short % of Float (Mar 29, 2019) 4",N/A
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",5.16%
10,"Shares Short (prior month Feb 28, 2019) 4",9M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
