,0,1
0,Market Cap (intraday) 5,17.99B
1,Enterprise Value 3,11.67B
2,Trailing P/E ,11.60
3,Forward P/E 1,13.17
4,PEG Ratio (5 yr expected) 1,-6.98
5,Price/Sales (ttm),2.94
6,Price/Book (mrq),1.85
7,Enterprise Value/Revenue 3,1.91
8,Enterprise Value/EBITDA 6,5.83
,0,1
0,Fiscal Year Ends ,"Sep 30, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,26.55%
1,Operating Margin (ttm),32.24%
,0,1
0,Return on Assets (ttm),7.70%
1,Return on Equity (ttm),12.45%
,0,1
0,Revenue (ttm),6.12B
1,Revenue Per Share (ttm),11.60
2,Quarterly Revenue Growth (yoy),-12.60%
3,Gross Profit (ttm),2.89B
4,EBITDA ,2B
5,Net Income Avi to Common (ttm),1.6B
6,Diluted EPS (ttm),3.04
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),8.31B
1,Total Cash Per Share (mrq),16.31
2,Total Debt (mrq),730.4M
3,Total Debt/Equity (mrq),6.64
4,Current Ratio (mrq),4.72
5,Book Value Per Share (mrq),19.05
,0,1
0,Operating Cash Flow (ttm),2.18B
1,Levered Free Cash Flow (ttm),1.21B
,0,1
0,Beta (3Y Monthly) ,0.94
1,52-Week Change 3,5.68%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,35.82
4,52 Week Low 3,27.34
5,50-Day Moving Average 3,33.50
6,200-Day Moving Average 3,31.57
,0,1
0,Avg Vol (3 month) 3,2.78M
1,Avg Vol (10 day) 3,2.39M
2,Shares Outstanding 5,509.51M
3,Float ,284.39M
4,% Held by Insiders 1,45.00%
5,% Held by Institutions 1,51.16%
6,"Shares Short (Mar 29, 2019) 4",23.83M
7,"Short Ratio (Mar 29, 2019) 4",8.16
8,"Short % of Float (Mar 29, 2019) 4",8.40%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",4.68%
10,"Shares Short (prior month Feb 28, 2019) 4",23.99M
,0,1
0,Forward Annual Dividend Rate 4,1.04
1,Forward Annual Dividend Yield 4,3.14%
2,Trailing Annual Dividend Rate 3,0.95
3,Trailing Annual Dividend Yield 3,2.67%
4,5 Year Average Dividend Yield 4,1.80
5,Payout Ratio 4,31.77%
6,Dividend Date 3,"Apr 12, 2019"
7,Ex-Dividend Date 4,"Mar 28, 2019"
8,Last Split Factor (new per old) 2,1/3
9,Last Split Date 3,"Jul 26, 2013"
