,0,1
0,Market Cap (intraday) 5,79.77B
1,Enterprise Value 3,124.07B
2,Trailing P/E ,12.04
3,Forward P/E 1,10.86
4,PEG Ratio (5 yr expected) 1,1.67
5,Price/Sales (ttm),3.83
6,Price/Book (mrq),1.78
7,Enterprise Value/Revenue 3,5.96
8,Enterprise Value/EBITDA 6,N/A
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,34.09%
1,Operating Margin (ttm),42.47%
,0,1
0,Return on Assets (ttm),1.53%
1,Return on Equity (ttm),14.06%
,0,1
0,Revenue (ttm),20.81B
1,Revenue Per Share (ttm),12.74
2,Quarterly Revenue Growth (yoy),5.40%
3,Gross Profit (ttm),21.14B
4,EBITDA ,N/A
5,Net Income Avi to Common (ttm),6.78B
6,Diluted EPS (ttm),4.14
7,Quarterly Earnings Growth (yoy),10.30%
,0,1
0,Total Cash (mrq),19.42B
1,Total Cash Per Share (mrq),12.13
2,Total Debt (mrq),56.33B
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),N/A
5,Book Value Per Share (mrq),28.01
,0,1
0,Operating Cash Flow (ttm),10.56B
1,Levered Free Cash Flow (ttm),N/A
,0,1
0,Beta (3Y Monthly) ,1.23
1,52-Week Change 3,-1.76%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,55.56
4,52 Week Low 3,43.14
5,50-Day Moving Average 3,50.54
6,200-Day Moving Average 3,50.97
,0,1
0,Avg Vol (3 month) 3,6.59M
1,Avg Vol (10 day) 3,7.25M
2,Shares Outstanding 5,1.6B
3,Float ,1.47B
4,% Held by Insiders 1,0.14%
5,% Held by Institutions 1,77.16%
6,"Shares Short (Mar 15, 2019) 4",13.39M
7,"Short Ratio (Mar 15, 2019) 4",2.4
8,"Short % of Float (Mar 15, 2019) 4",0.84%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",0.84%
10,"Shares Short (prior month Feb 15, 2019) 4",15.42M
,0,1
0,Forward Annual Dividend Rate 4,1.48
1,Forward Annual Dividend Yield 4,3.01%
2,Trailing Annual Dividend Rate 3,1.34
3,Trailing Annual Dividend Yield 3,2.70%
4,5 Year Average Dividend Yield 4,2.29
5,Payout Ratio 4,32.37%
6,Dividend Date 3,"Apr 15, 2019"
7,Ex-Dividend Date 4,"Mar 28, 2019"
8,Last Split Factor (new per old) 2,1000/1265
9,Last Split Date 3,"Feb 27, 2001"
