,assoc,values
0,they sell,"equitec proprietary markets llc sold 48,400 shares company stock declined 5.01 stock markets rallied ."
1,they buy,stock increased 2.16 1.27 last trading session reaching 59.96 .
2,they buy,historical mpc news 13/03/2018 marathon galveston bay texas refinery begins alkylation unit overhaul 30/04/2018 marathon petroleum agrees acquire andeavor 20/04/2018 boe saunders says vote future mpc meetings depend data analysis economy prospects 19/04/2018 india mpc member ghate credit growth continues pick lagging behind nominal gdp growth last two years 10/05/2018 turkey central bank considering increasing number mpc meetings 30/04/2018 press release marathon petroleum corp. andeavor combination create leading u.s. refining marketing midstream co 24/05/2018 s. africa kganyago says mpc maintain vigilance cpi 16/03/2018 kropiwnicki says mpc needs react reality forecasts 23/04/2018 disclosure significant shareholding mpc container ships 22/05/2018 angola central bank comments mpc meeting change website notable recent aspen technology inc. nasdaq azpn news published 247wallst.com released top analyst upgrades downgrades amex chipotle cyberark facebook lululemon microsoft nokia sirius tesla wynn 24/7 wall st. april 25 2019 also benzinga.com article benzinga top upgrades downgrades january 4 2019 benzinga published january 04 2019 nasdaq.com published bull day aspen technologies azpn nasdaq september 28 2018. interesting news aspen technology inc. nasdaq azpn released nasdaq.com article buy aspen technologies stock right nasdaq published august 14 2018 well zacks.com news article titled aspen technology azpn top pick momentum investors zacks.com publication date september 18 2018 .
3,they sell,fall 42 investors sold azpn shares 103 reduced holdings .
4,they buy,"whittier nevada 0.02 invested aspen technology inc. nasdaq azpn 2,244 shares ."
5,they buy,envestnet asset mngmt incorporated invested 0.01 portfolio aspen technology inc. nasdaq azpn .
6,they buy,state wisconsin invest board invested 0.03 aspen technology inc. nasdaq azpn .
7,they buy,"united services automobile association invested 10,909 shares 0 stock ."
8,they buy,investors sentiment increased 1.86 q4 2018.
9,they sell,improved 113 investors sold mpc shares 185 reduced holdings .
10,they buy,city commerce invested 0.35 marathon petroleum corporation nyse mpc .
11,they buy,fukoku mutual life insurance invested 0.03 marathon petroleum corporation nyse mpc .
12,they buy,cadence cap mgmt ltd company invested 0.26 marathon petroleum corporation nyse mpc .
13,they buy,"35,000 accumulated moore capital mgmt l p. reilly fincl advisors ltd liability com invested 0.01 1,194 shares ."
14,they buy,brighton jones ltd llc invested 0.03 marathon petroleum corporation nyse mpc .
15,they buy,hussman strategic inc 0.14 invested marathon petroleum corporation nyse mpc .
16,they buy,ironsides asset advsr lc invested 0.13 marathon petroleum corporation nyse mpc .
17,they buy,"also increased holding united technologies corp nyse utx 17,900 shares quarter total 36,000 shares risen stake cvs health corp put nyse cvs ."
18,they buy,piper jaffray companies currently overweight rating stock .
19,they buy,citigroup dropped price objective shares marathon petroleum 91.00 85.00 set buy rating company research note monday march 4th .
20,they buy,morgan stanley lowered target price shares marathon petroleum 85.00 82.00 set overweight rating stock report monday april 15th .
21,they sell,valuengine lowered shares marathon petroleum hold rating sell rating report tuesday march 5th .
22,they buy,finally raymond james lowered target price shares marathon petroleum 90.00 85.00 set strong-buy rating stock report wednesday april 10th .
23,they sell,one research analyst rated stock sell rating two assigned hold rating twelve assigned buy rating two given strong buy rating company .
