,assoc,values
0,they buy,bought new position travelers companies inc nyse trv 4th quarter according company recent disclosure securities exchange commission .
1,they buy,"institutional investor bought 7,670 shares insurance provider stock valued approximately 918,000 ."
2,they buy,"norges bank bought new position travelers companies 4th quarter valued 143,417,000 ."
3,they sell,zacks investment research raised shares travelers companies sell rating buy rating set 151.00 price objective stock report tuesday march 26th .
4,they sell,morgan stanley lowered price objective shares travelers companies 126.00 119.00 set underweight rating company research report thursday january 3rd .
5,they buy,finally barclays upped target price shares travelers companies 145.00 160.00 gave stock overweight rating research report monday april 1st .
6,they sell,one research analyst rated stock sell rating nine assigned hold rating three issued buy rating company stock .
7,they sell,"travelers companies news evp gregory c. toczydlowski sold 4,450 shares firm stock transaction dated tuesday february 26th ."
8,they sell,"stock sold average price 132.57 total transaction 589,936.50 ."
9,they sell,"also vice chairman william h. heyman sold 3,500 shares stock transaction occurred tuesday february 26th ."
10,they sell,"shares sold average price 133.55 total transaction 467,425.00 ."
11,they sell,"insiders sold total 118,894 shares company stock valued 15,566,097 last ninety days ."
12,they buy,acquires new holdings hollyfrontier corp hfc zacks investment research downgraded shares travelers companies nyse trv buy rating hold rating research report released thursday morning zacks.com reports .
13,they buy,barclays boosted price target travelers companies 145.00 160.00 gave company overweight rating report monday april 1st .
14,they buy,issued buy rating 155.00 target price company .
15,they sell,finally morgan stanley decreased target price shares travelers companies 126.00 119.00 set underweight rating company research note thursday january 3rd .
16,they sell,one investment analyst rated stock sell rating nine given hold rating three issued buy rating stock .
17,they sell,"news vice chairman william h. heyman sold 3,500 shares business stock transaction occurred tuesday february 26th ."
18,they sell,"stock sold average price 133.55 total value 467,425.00 ."
19,they sell,"also vice chairman william h. heyman sold 8,323 shares company stock transaction occurred friday january 25th ."
20,they sell,"stock sold average price 125.54 total value 1,044,869.42 ."
21,they sell,"last three months insiders sold 118,894 shares company stock worth 15,566,097 ."
22,they sell,"get free copy zacks research report travelers companies trv information research offerings zacks investment research visit zacks.com keyword travelers companies nyse trv trv finance,89417e10 downgrade zacks investment researchratings:3,11 nyse trv receive news ratings travelers companies daily enter email address receive concise daily summary latest news analysts ratings travelers companies related companies marketbeat.com free daily email newsletter ."
23,they buy,canada pension plan investment board increased holdings travelers companies 15.2 3rd quarter .
24,they sell,"related news vice chairman william h. heyman sold 8,323 shares business stock transaction dated friday january 25th ."
25,they sell,"stock sold average price 125.54 total value 1,044,869.42 ."
26,they sell,"also ceo alan d. schnitzer sold 66,228 shares stock transaction dated monday february 25th ."
27,they sell,"stock sold average price 132.22 total transaction 8,756,666.16 ."
28,they sell,"last 90 days insiders sold 118,894 shares company stock worth 15,566,097 ."
29,they buy,zacks investment research lowered travelers companies buy rating hold rating report thursday .
30,they buy,barclays raised price objective travelers companies 145.00 160.00 gave company overweight rating research note monday april 1st .
31,they buy,issued buy rating 155.00 price objective company .
32,they sell,one analyst rated stock sell rating nine given hold rating three given buy rating company .
33,they sell,several large investors also bought sold shares company .
34,they sell,"travelers companies news vice chairman william h. heyman sold 8,323 shares business stock transaction dated friday january 25th ."
35,they sell,"shares sold average price 125.54 total transaction 1,044,869.42 ."
36,they sell,"also vice chairman william h. heyman sold 3,500 shares stock transaction dated tuesday february 26th ."
37,they sell,"stock sold average price 133.55 total transaction 467,425.00 ."
38,they sell,"last 90 days insiders sold 118,894 shares company stock valued 15,566,097 ."
39,they sell,valero energy co. vlo shares sold worldquant millennium quantitative strategies llc travelers companies inc. nyse trv rip new highs anytime soon knows much depends analysts believe action company insiders pursue .
40,they sell,average consensus rating company 2.7 scale 5 equates unanimous sell rating .
41,they sell,short mean analyst recommendations calling stock sell .
42,they sell,drop might tempting investor sell point fact would prove short-sighted mistake sell-side analysts think almost 17.13 gain yet come shareholders .
43,they buy,current time stock 7 buy 12 hold ratings .
44,they buy,research note published january 9th 2019 barclays upgrade shares trv 145 .
45,they buy,average analysts currently strong buy recommendation mean rating 4.67. comparison average recommendation month ago strong buy average rating 4.67. similarly average rating observed 2 months ago strong buy mean numerical rating 4.88 average rating observed 3 months ago strong buy mean numerical rating 4.88 .
46,they buy,go valuation ratios travelers companies p/e ratio ttm recorded 14.74 contrast overall industry ratio 11.50 meanwhile since last 5 working days travelers companies nyse trv highest point came april 1st 2019 stock price 138.60 fell 135.45 march 28th 2019. similarly look back price performance past 6 months company increased value .
47,they buy,7 believe trv buy .
48,they buy,1 recommends overweight 13 believes worth holding .
49,they sell,0 number analyst recommended stakeholder stock underweight 3 rated sell .
50,they buy,5 went buy 2 gave rating overweight 16 analysts advised hold stock .
51,they sell,0 analysts called underweight 3 rated stock sell .
52,they sell,going analyst recommendations travelers companies nyse trv overall rating hold suggest stock market value realistic owner buy sell hard tell stocks future prospects .
53,they sell,number institutional investors hedge funds also recently bought sold shares business .
54,they buy,"nachman norwood parrott inc bought new stake shares travelers companies fourth quarter worth 300,000 ."
55,they sell,zacks investment research upgraded shares travelers companies sell rating buy rating set 151.00 price objective company research note tuesday march 26th .
56,they sell,morgan stanley lowered target price travelers companies 126.00 119.00 set underweight rating stock research report thursday january 3rd .
57,they buy,finally barclays upped price objective travelers companies 145.00 160.00 gave stock overweight rating research note monday april 1st .
58,they sell,one analyst rated stock sell rating nine given hold rating three given buy rating stock .
59,they sell,group sell-side analysts anticipate travelers companies inc post 11.05 earnings per share current fiscal year .
