,assoc,values
0,they buy,ae wealth management llc boosted holdings shares nike inc nyse nke 57.8 2nd quarter according recent 13f filing securities exchange commission .
1,they buy,"fund owned 7,144 shares footwear maker stock purchasing additional 2,617 shares quarter ."
2,they buy,"ae wealth management llc holdings nike worth 569,000 end recent quarter ."
3,they sell,hedge funds also bought sold shares company .
4,they buy,jennison associates llc increased holdings shares nike 26.5 2nd quarter .
5,they buy,"jennison associates llc owns 14,740,623 shares footwear maker stock valued 1,174,533,000 acquiring additional 3,087,189 shares last quarter ."
6,they buy,blackrock inc. increased holdings shares nike 3.3 1st quarter .
7,they buy,"blackrock inc. owns 81,870,764 shares footwear maker stock valued 5,439,495,000 acquiring additional 2,649,041 shares last quarter ."
8,they buy,bank new york mellon corp increased holdings shares nike 4.8 2nd quarter .
9,they buy,"bank new york mellon corp owns 27,940,846 shares footwear maker stock valued 2,226,327,000 acquiring additional 1,273,548 shares last quarter ."
10,they buy,"rockefeller capital management l.p. bought new stake shares nike 1st quarter valued approximately 79,372,000 ."
11,they buy,finally bessemer group inc. increased holdings shares nike 32.5 2nd quarter .
12,they buy,"bessemer group inc. owns 3,830,654 shares footwear maker stock valued 305,227,000 acquiring additional 940,411 shares last quarter ."
13,they buy,institutional investors 63.95 company stock .
14,they buy,nke stock traded 0.18 trading friday reaching 85.55 .
15,they buy,"13,762,074 shares company stock exchanged compared average volume 6,595,370. company debt-to-equity ratio 0.35 quick ratio 1.63 current ratio 2.51. nike inc 1-year low 50.35 1-year high 86.04 ."
16,they buy,firm market capitalization 136.93 billion pe ratio 35.35 price-to-earnings-growth ratio 2.85 beta 0.70 .
17,they buy,nike nyse nke last announced quarterly earnings results thursday june 28th .
18,they buy,footwear maker reported 0.69 earnings per share eps quarter topping zacks consensus estimate 0.64 0.05 .
19,they buy,nike return equity 36.57 net margin 5.31 .
20,they buy,company revenue 9.79 billion quarter compared analyst estimates 9.40 billion .
21,they buy,quarter previous year firm posted 0.60 eps .
22,they buy,firm quarterly revenue 12.8 year-over-year basis .
23,they sell,equities research analysts predict nike inc post 2.62 earnings per share current fiscal year .
24,they buy,firm also recently declared quarterly dividend paid monday october 1st .
25,they buy,shareholders record tuesday september 4th given dividend 0.20 per share .
26,they buy,ex-dividend date dividend friday august 31st .
27,they buy,represents 0.80 dividend annualized basis yield 0.94 .
28,they buy,nike dividend payout ratio dpr presently 33.06 .
29,they buy,nike announced board directors authorized stock buyback plan thursday june 28th permits company repurchase 15.00 billion shares .
30,they buy,repurchase authorization permits footwear maker reacquire 12.9 stock open market purchases .
31,they buy,stock repurchase plans usually indication company leadership believes stock undervalued .
32,they buy,nke subject number research analyst reports .
33,they buy,wells fargo co reiterated market perform rating issued 74.00 price target 62.00 shares nike report sunday june 10th .
34,they buy,jefferies financial group reiterated neutral rating issued 68.00 price target shares nike report wednesday june 13th .
35,they buy,wedbush reiterated outperform rating issued 82.00 price target 75.00 shares nike report thursday june 14th .
36,they buy,credit suisse group reiterated buy rating issued 78.00 price target shares nike report thursday june 14th .
37,they buy,finally macquarie set 80.00 price target nike gave company buy rating report thursday june 14th .
