,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,11.0,9.0,11.0,11.0
1,Avg. Estimate,5.91,6.18,23.45,24.59
2,Low Estimate,5.26,5.45,22.0,23.0
3,High Estimate,7.7,6.8,25.71,25.61
4,Year Ago EPS,5.34,0.98,4.65,23.45
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,6,6,6,6
1,Avg. Estimate,1.86B,1.93B,7.75B,8.19B
2,Low Estimate,1.76B,1.9B,7.6B,7.82B
3,High Estimate,1.9B,2.01B,7.88B,8.62B
4,Year Ago Sales,1.62B,1.73B,6.93B,7.75B
5,Sales Growth (year/est),15.10%,11.60%,11.80%,5.70%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,5.4,0.97,3.18,-6.31
1,EPS Actual,5.34,0.98,4.09,-5.89
2,Difference,-0.06,0.01,0.91,0.42
3,Surprise %,-1.10%,1.00%,28.60%,6.70%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,5.91,6.18,23.45,24.59
1,7 Days Ago,5.91,6.18,23.45,24.59
2,30 Days Ago,5.58,6.17,23.26,24.68
3,60 Days Ago,5.66,6.15,23.33,24.68
4,90 Days Ago,5.83,6.38,23.83,25.5
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,4,2,4,3
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,RE,Industry,Sector,S&P 500
0,Current Qtr.,10.70%,N/A,N/A,0.01
1,Next Qtr.,530.60%,N/A,N/A,0.05
2,Current Year,404.30%,N/A,N/A,0.05
3,Next Year,4.90%,N/A,N/A,0.11
4,Next 5 Years (per annum),57.86%,N/A,N/A,0.10
5,Past 5 Years (per annum),-9.22%,N/A,N/A,N/A
