,assoc,values
0,they buy,sanford c. bernstein cut shares hewlett packard enterprise nyse hpe outperform rating market perform rating research note published tuesday morning marketbeat ratings reports .
1,they buy,firm currently 18.00 price objective technology company stock prior price objective 20.00 .
2,they buy,number equities research analysts also recently issued reports hpe .
3,they buy,nomura assumed coverage hewlett packard enterprise research report thursday june 28th .
4,they buy,set neutral rating 16.00 price objective stock .
5,they buy,valuengine downgraded hewlett packard enterprise buy rating hold rating research report wednesday may 2nd .
6,they buy,pivotal research cut target price hewlett packard enterprise 20.00 18.00 set hold rating stock research note thursday june 14th .
7,they buy,zacks investment research cut hewlett packard enterprise buy rating hold rating research note monday april 30th .
8,they buy,finally wells fargo co reaffirmed hold rating shares hewlett packard enterprise research note friday may 25th .
9,they sell,two equities research analysts rated stock sell rating seventeen given hold rating seven given buy rating company stock .
10,they buy,company average rating hold consensus target price 17.05 .
11,they buy,shares hpe stock opened 16.10 tuesday .
12,they buy,hewlett packard enterprise 1 year low 12.81 1 year high 19.48 .
13,they buy,company current ratio 1.04 quick ratio 0.89 debt-to-equity ratio 0.42. company market cap 23.89 billion price-to-earnings ratio 16.77 p/e/g ratio 1.15 beta 1.75 .
14,they buy,hewlett packard enterprise nyse hpe last issued quarterly earnings data tuesday may 22nd .
15,they sell,technology company reported 0.34 earnings per share eps quarter beating analysts consensus estimates 0.31 0.03 .
16,they buy,hewlett packard enterprise return equity 8.25 net margin 9.36 .
17,they buy,business revenue 7.47 billion quarter compared consensus estimate 7.39 billion .
18,they sell,period prior year business posted 0.35 earnings per share .
19,they buy,company quarterly revenue 9.7 compared quarter last year .
20,they sell,equities research analysts anticipate hewlett packard enterprise post 1.47 earnings per share current fiscal year .
21,they buy,company also recently announced quarterly dividend paid wednesday october 3rd .
22,they buy,investors record wednesday september 12th paid 0.1125 dividend .
23,they buy,ex-dividend date dividend tuesday september 11th .
24,they buy,represents 0.45 dividend annualized basis yield 2.80 .
25,they buy,hewlett packard enterprise dividend payout ratio dpr 46.88 .
26,they sell,"related news insider antonio f. neri sold 36,556 shares firm stock transaction friday august 17th ."
27,they sell,"stock sold average price 16.50 total value 603,174.00 ."
