,assoc,values
0,they buy,despite closing points lower 25 september lennar corporation nyse len remains key investment many stock also popular trading vehicle .
1,they buy,trade using charts trading levels wednesday .
2,they buy,shares dropped percent 48.87 heavy trade volume 3.588 million shares .
3,they buy,opening session 49.24 shares went high 49.3 low 48.71 range within stock price traded throughout day .
4,they buy,firm left market cap 15.9 billion 326.07 million shares outstanding .
5,they buy,lennar corporation len stock lost percent market value 21 trading days .
6,they buy,len stock trailing 3-year beta 1.22 offering possibility higher rate return also posing risk .
7,they sell,portion company profit allocated outstanding share common stock 3.88 share trailing twelve months .
8,they buy,stock value fallen percent year date ytd decline percent 12 month time .
9,they buy,company shares still trade percent away 1-year high 72.17 0.33 percent 52-week low 48.71 .
10,they sell,average consensus rating company 1.9 scale 5 equates unanimous sell rating .
11,they buy,short mean analyst recommendations calling stock buy .
12,they buy,lennar corporation len probably climb 44.14 percent next 12 months according price target estimates compiled finviz .
13,they buy,meanwhile set 93-month high price target .
14,they buy,represents whopping 90.3 percent increase shares trading today .
15,they buy,12-month median price target assigned analysts stands 67 represents return potential 37.1 percent compared closing price stock 48.87 tuesday september 25. lowest price target stock 56 slightly 14.59 percent len current share price .
16,they buy,history shown shares lennar corporation gone 23 different earnings reaction days predicted add 0.03 percent company reports upcoming earnings .
17,they buy,let take look insider activity lennar corporation nyse len see pattern .
18,they buy,earliest insider trade took place 07/02/2018 .
19,they buy,jaffe jonathan parted total 20 thousand shares company average share price 52.12 .
20,they buy,total sales set 1.04 million .
21,they buy,transaction president/coo account balance stood 47.12 thousand shares .
22,they buy,stock lost percent since insider sale .
23,they sell,05/23/2018 mccall jeffrey joseph senior vice president sold 50.89 thousand shares price per share 50.7 .
24,they buy,removed 2.58 million shares insider fortune stock saw percent retreat value since news became public .
25,they buy,transaction left 3.9 thousand shares senior vice president account .
26,they buy,05/09/2018 senior vice president mccall jeffrey joseph performed sale transaction worth 2.74 million .
27,they buy,sale 53.92 eliminated 50.89 thousand shares insider portfolio position .
28,they buy,meanwhile shares recorded percent decrease since transaction reported .
29,they buy,insider left 3.8 thousand shares remaining account .
30,they sell,bolotin irving performs director job sold 2.09 thousand shares 131.57 thousand .
31,they buy,disposal occurred 04/06/2018 priced 62.98 per share .
32,they buy,share price plunged percent since reporting date .
33,they buy,bolotin irving left stake 3.99 thousand len stock worth 195.19 thousand insider selling .
34,they buy,stock currently hovering around first support level 48.62 .
35,they buy,next support placed zone 48.37 .
36,they buy,till time len stock trades level bulls nothing fear .
37,they buy,momentum oscillators front rsi touched 34.85 daily chart may remain cause comfort .
38,they buy,price breaks 48.37 level closing basis may see profit booking stock may show weakness .
39,they buy,flipside hitting 49.21 mark may result pull-back move towards 49.55 level .
40,they buy,shares lennar corporation len trading p/e ratio 12.63 times earnings reported past 12 months .
41,they buy,industry len operates average p/e 11.17. p/e ratio went low 10.63x high 18.55 5-year span.further sporting 1.03 price-to-sales ratio .
42,they buy,compare industry average p/s 1303.47 .
43,they buy,13 percent gross profit margin lennar corporation operating margin sits 9.6 percent .
44,they buy,along net profit margin 6.4 percent .
45,they buy,ky skyscr adsbygoogle window.adsbygoogle .push posted cheyenne larson sep 26th 2018 comments point72 hong kong ltd purchased new stake shares lennar co. nyse len second quarter according company recent 13f filing securities exchange commission .
46,they buy,"fund purchased 7,327 shares construction company stock valued approximately 385,000 ."
47,they sell,hedge funds also recently bought sold shares company .
48,they buy,long pond capital lp boosted position shares lennar 197.0 2nd quarter .
49,they buy,"long pond capital lp owns 5,200,000 shares construction company stock worth 273,000,000 purchasing additional 3,449,061 shares last quarter ."
50,they buy,cannell peter b co. inc. lifted position lennar 486.7 2nd quarter .
