,0,1
0,Market Cap (intraday) 5,35.85B
1,Enterprise Value 3,44.1B
2,Trailing P/E ,43.49
3,Forward P/E 1,13.52
4,PEG Ratio (5 yr expected) 1,1.30
5,Price/Sales (ttm),4.26
6,Price/Book (mrq),3.55
7,Enterprise Value/Revenue 3,5.24
8,Enterprise Value/EBITDA 6,18.51
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,10.04%
1,Operating Margin (ttm),18.44%
,0,1
0,Return on Assets (ttm),4.02%
1,Return on Equity (ttm),8.37%
,0,1
0,Revenue (ttm),8.42B
1,Revenue Per Share (ttm),25.68
2,Quarterly Revenue Growth (yoy),0.00%
3,Gross Profit (ttm),2.85B
4,EBITDA ,2.38B
5,Net Income Avi to Common (ttm),846M
6,Diluted EPS (ttm),2.55
7,Quarterly Earnings Growth (yoy),-68.10%
,0,1
0,Total Cash (mrq),703M
1,Total Cash Per Share (mrq),2.18
2,Total Debt (mrq),8.98B
3,Total Debt/Equity (mrq),87.90
4,Current Ratio (mrq),1.20
5,Book Value Per Share (mrq),31.24
,0,1
0,Operating Cash Flow (ttm),1.99B
1,Levered Free Cash Flow (ttm),1.51B
,0,1
0,Beta (3Y Monthly) ,0.79
1,52-Week Change 3,17.46%
2,S&P500 52-Week Change 3,10.50%
3,52 Week High 3,115.56
4,52 Week Low 3,94.53
5,50-Day Moving Average 3,111.05
6,200-Day Moving Average 3,106.32
,0,1
0,Avg Vol (3 month) 3,3.1M
1,Avg Vol (10 day) 3,2.82M
2,Shares Outstanding 5,323.29M
3,Float ,320.82M
4,% Held by Insiders 1,0.56%
5,% Held by Institutions 1,92.29%
6,"Shares Short (Apr 15, 2019) 4",19.54M
7,"Short Ratio (Apr 15, 2019) 4",4.16
8,"Short % of Float (Apr 15, 2019) 4",6.07%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",6.04%
10,"Shares Short (prior month Mar 15, 2019) 4",2.82M
,0,1
0,Forward Annual Dividend Rate 4,1.4
1,Forward Annual Dividend Yield 4,1.24%
2,Trailing Annual Dividend Rate 3,1.28
3,Trailing Annual Dividend Yield 3,1.15%
4,5 Year Average Dividend Yield 4,1.39
5,Payout Ratio 4,50.20%
6,Dividend Date 3,"Jun 28, 2019"
7,Ex-Dividend Date 4,"Jun 13, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
