,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,25.0,25.0,29.0,30.0
1,Avg. Estimate,6.84,7.38,28.88,29.88
2,Low Estimate,6.38,7.06,28.14,26.49
3,High Estimate,7.47,8.18,32.99,36.79
4,Year Ago EPS,6.05,5.8,26.2,28.88
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,24,24,29,29
1,Avg. Estimate,3.39B,3.44B,13.74B,13.75B
2,Low Estimate,3.24B,3.36B,13.42B,12.93B
3,High Estimate,3.55B,3.52B,14.06B,14.41B
4,Year Ago Sales,3.13B,3.36B,13.45B,13.74B
5,Sales Growth (year/est),8.40%,2.50%,2.10%,0.10%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,5.94,5.21,6.78,6.73
1,EPS Actual,6.05,5.8,7.4,6.99
2,Difference,0.11,0.59,0.62,0.26
3,Surprise %,1.90%,11.30%,9.10%,3.90%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,6.84,7.38,28.88,29.88
1,7 Days Ago,6.84,7.36,28.74,29.68
2,30 Days Ago,6.88,7.29,28.67,29.39
3,60 Days Ago,6.89,7.28,28.67,29.29
4,90 Days Ago,6.9,7.09,27.99,28.82
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,2,2,2,2
1,Up Last 30 Days,4,8,7,7
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,2,1,1
,Growth Estimates,BIIB,Industry,Sector,S&P 500
0,Current Qtr.,13.10%,N/A,N/A,-0.02
1,Next Qtr.,27.20%,N/A,N/A,0.04
2,Current Year,10.20%,N/A,N/A,0.05
3,Next Year,3.50%,N/A,N/A,0.11
4,Next 5 Years (per annum),3.96%,N/A,N/A,0.10
5,Past 5 Years (per annum),19.30%,N/A,N/A,N/A
