,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,19.0,19.0,18.0,21.0
1,Avg. Estimate,1.06,1.08,4.52,4.71
2,Low Estimate,1.04,1.04,4.48,4.22
3,High Estimate,1.1,1.13,4.62,5.0
4,Year Ago EPS,1.05,0.96,4.04,4.52
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,16,16,19,19
1,Avg. Estimate,3.42B,3.35B,13.53B,13.79B
2,Low Estimate,3.35B,3.3B,13.36B,13.47B
3,High Estimate,3.52B,3.42B,13.69B,14.29B
4,Year Ago Sales,3.27B,3.21B,12.92B,13.53B
5,Sales Growth (year/est),4.60%,4.50%,4.70%,1.90%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.94,0.96,1.08,1.05
1,EPS Actual,1.05,0.96,1.23,1.14
2,Difference,0.11,0,0.15,0.09
3,Surprise %,11.70%,0.00%,13.90%,8.60%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,1.06,1.08,4.52,4.71
1,7 Days Ago,1.06,1.08,4.52,4.71
2,30 Days Ago,1.07,1.08,4.52,4.7
3,60 Days Ago,1.07,1.08,4.51,4.7
4,90 Days Ago,1.13,1.06,4.46,4.7
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,1,1,1,1
1,Up Last 30 Days,2,3,3,5
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,1
,Growth Estimates,K,Industry,Sector,S&P 500
0,Current Qtr.,1.00%,N/A,N/A,0.48
1,Next Qtr.,12.50%,N/A,N/A,0.40
2,Current Year,11.90%,N/A,N/A,0.21
3,Next Year,4.20%,N/A,N/A,0.10
4,Next 5 Years (per annum),6.54%,N/A,N/A,0.11
5,Past 5 Years (per annum),3.05%,N/A,N/A,N/A
