,0,1
0,Market Cap (intraday) 5,24.91B
1,Enterprise Value 3,34.05B
2,Trailing P/E ,14.21
3,Forward P/E 1,15.26
4,PEG Ratio (5 yr expected) 1,2.38
5,Price/Sales (ttm),1.88
6,Price/Book (mrq),8.76
7,Enterprise Value/Revenue 3,2.57
8,Enterprise Value/EBITDA 6,11.30
,0,1
0,Fiscal Year Ends ,"Dec 30, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,13.27%
1,Operating Margin (ttm),19.14%
,0,1
0,Return on Assets (ttm),9.49%
1,Return on Equity (ttm),67.11%
,0,1
0,Revenue (ttm),13.26B
1,Revenue Per Share (ttm),38.33
2,Quarterly Revenue Growth (yoy),5.80%
3,Gross Profit (ttm),5.21B
4,EBITDA ,3.01B
5,Net Income Avi to Common (ttm),1.76B
6,Diluted EPS (ttm),5.06
7,Quarterly Earnings Growth (yoy),110.60%
,0,1
0,Total Cash (mrq),257M
1,Total Cash Per Share (mrq),0.74
2,Total Debt (mrq),9.07B
3,Total Debt/Equity (mrq),266.39
4,Current Ratio (mrq),0.82
5,Book Value Per Share (mrq),8.20
,0,1
0,Operating Cash Flow (ttm),2B
1,Levered Free Cash Flow (ttm),1.36B
,0,1
0,Beta (3Y Monthly) ,0.40
1,52-Week Change 3,12.41%
2,S&P500 52-Week Change 3,2.56%
3,52 Week High 3,74.98
4,52 Week Low 3,56.40
5,50-Day Moving Average 3,71.04
6,200-Day Moving Average 3,68.08
,0,1
0,Avg Vol (3 month) 3,1.78M
1,Avg Vol (10 day) 3,2.17M
2,Shares Outstanding 5,346.67M
3,Float ,277.15M
4,% Held by Insiders 1,0.70%
5,% Held by Institutions 1,91.00%
6,"Shares Short (Oct 15, 2018) 4",15.46M
7,"Short Ratio (Oct 15, 2018) 4",8.33
8,"Short % of Float (Oct 15, 2018) 4",5.66%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",4.46%
10,"Shares Short (prior month Sep 14, 2018) 4",16.14M
,0,1
0,Forward Annual Dividend Rate 4,2.24
1,Forward Annual Dividend Yield 4,3.19%
2,Trailing Annual Dividend Rate 3,2.16
3,Trailing Annual Dividend Yield 3,3.07%
4,5 Year Average Dividend Yield 4,2.93
5,Payout Ratio 4,42.77%
6,Dividend Date 3,"Dec 17, 2018"
7,Ex-Dividend Date 4,"Nov 30, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Aug 25, 1997"
