,assoc,values
0,they buy,cerebellum gp llc raised stake j b hunt transport services inc nasdaq jbht 760.9 third quarter holdings channel reports .
1,they buy,"fund owned 1,455 shares transportation company stock buying additional 1,286 shares period ."
2,they buy,"cerebellum gp llc holdings j b hunt transport services worth 173,000 recent sec filing ."
3,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c several hedge funds institutional investors also recently added reduced stakes jbht .
4,they buy,atria investments llc boosted position shares j b hunt transport services 11.5 third quarter .
5,they buy,"atria investments llc owns 7,597 shares transportation company stock valued 904,000 buying additional 783 shares last quarter ."
6,they buy,"dalton greiner hartman maher co. purchased new stake shares j b hunt transport services third quarter valued 368,000 ."
7,they buy,fox run management l.l.c .
8,they buy,"purchased new stake shares j b hunt transport services third quarter valued 441,000 ."
9,they buy,new england research management inc. boosted position shares j b hunt transport services 53.1 third quarter .
10,they buy,"new england research management inc. owns 10,950 shares transportation company stock valued 1,302,000 buying additional 3,800 shares last quarter ."
11,they buy,"finally royal london asset management ltd. purchased new stake shares j b hunt transport services second quarter valued 4,585,000 ."
12,they buy,73.42 stock currently owned hedge funds institutional investors .
13,they buy,jbht stock opened 113.93 thursday .
14,they buy,j b hunt transport services inc fifty-two week low 100.25 fifty-two week high 131.74 .
15,they buy,company debt-to-equity ratio 0.37 quick ratio 1.13 current ratio 1.13. stock market capitalization 13.01 billion price-to-earnings ratio 30.46 peg ratio 1.74 beta 0.93 .
16,they buy,j b hunt transport services nasdaq jbht last posted earnings results monday july 16th .
17,they buy,transportation company reported 1.37 earnings per share quarter beating analysts consensus estimates 1.28 0.09 .
18,they buy,j b hunt transport services return equity 26.63 net margin 9.54 .
19,they buy,company revenue 2.14 billion quarter compared consensus estimate 2.05 billion .
20,they sell,quarter prior year company earned 0.88 earnings per share .
21,they buy,j b hunt transport services revenue 23.9 year-over-year basis .
22,they sell,average equities analysts predict j b hunt transport services inc post 5.4 earnings per share current year .
23,they sell,"news insider john n. roberts sold 8,225 shares firm stock transaction dated friday july 20th ."
24,they sell,"stock sold average price 121.51 total value 999,419.75 ."
25,they buy,"following transaction insider owns 285,250 shares company stock valued 34,660,727.50 ."
26,they buy,transaction disclosed filing securities exchange commission accessed link .
27,they sell,also evp bradley w. hicks sold 500 shares firm stock transaction dated thursday august 2nd .
28,they sell,"stock sold average price 122.43 total value 61,215.00 ."
29,they buy,"following completion transaction executive vice president directly owns 16,900 shares company valued approximately 2,069,067 ."
30,they buy,disclosure sale found .
31,they sell,"last three months insiders sold 38,018 shares company stock worth 4,630,817 ."
32,they buy,4.20 stock owned corporate insiders .
33,they buy,several equities research analysts recently commented jbht shares .
34,they buy,zacks investment research raised j b hunt transport services hold rating buy rating set 136.00 price objective stock research report wednesday july 18th .
35,they buy,loop capital set 151.00 price objective j b hunt transport services gave company buy rating research report monday july 16th .
36,they buy,valuengine raised j b hunt transport services hold rating buy rating research report tuesday september 11th .
37,they buy,deutsche bank dropped price objective j b hunt transport services 138.00 134.00 set buy rating stock research report thursday september 27th .
38,they buy,finally morgan stanley increased price objective j b hunt transport services 115.00 119.00 gave company equal weight rating research report tuesday july 17th .
39,they sell,one equities research analyst rated stock sell rating fourteen assigned hold rating eight given buy rating company stock .
40,they buy,j b hunt transport services presently average rating hold average target price 129.05 .
41,they buy,j b hunt transport services company profile j.b. hunt transport services inc together subsidiaries provides surface transportation delivery services continental united states canada mexico .
42,they buy,operates four segments intermodal jbi dedicated contract services dcs integrated capacity solutions ics truckload jbt .
43,they buy,want see hedge funds holding jbht visit holdingschannel.com get latest 13f filings insider trades j b hunt transport services inc nasdaq jbht .
44,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 jane street group llc cut position shares j b hunt transport services inc nasdaq jbht 40.9 second quarter according recent 13f filing securities exchange commission sec .
45,they buy,"institutional investor owned 10,144 shares transportation company stock selling 7,033 shares period ."
46,they buy,"jane street group llc holdings j b hunt transport services worth 1,233,000 recent sec filing ."
47,they sell,several institutional investors hedge funds also recently bought sold shares company .
48,they buy,tower research capital llc trc grew holdings j b hunt transport services 186.8 2nd quarter .
49,they buy,"tower research capital llc trc owns 915 shares transportation company stock valued 111,000 buying additional 596 shares last quarter ."
50,they buy,"piedmont investment advisors llc acquired new stake j b hunt transport services 2nd quarter valued approximately 118,000 ."
51,they buy,"edge wealth management llc acquired new stake j b hunt transport services 2nd quarter valued approximately 148,000 ."
52,they buy,"lejeune puetz investment counsel llc acquired new stake j b hunt transport services 2nd quarter valued approximately 167,000 ."
53,they buy,"finally private advisor group llc acquired new stake j b hunt transport services 2nd quarter valued approximately 219,000 ."
54,they buy,73.42 stock owned institutional investors .
55,they sell,"related news evp terrence d. matthews sold 5,163 shares j b hunt transport services stock transaction wednesday august 8th ."
56,they sell,"stock sold average price 122.11 total transaction 630,453.93 ."
57,they buy,"following completion sale executive vice president directly owns 23,810 shares company stock valued 2,907,439.10 ."
58,they buy,sale disclosed legal filing sec accessed sec website .
59,they sell,"also chairman james k. thompson sold 16,269 shares j b hunt transport services stock transaction wednesday july 18th ."
60,they sell,"stock sold average price 122.00 total value 1,984,818.00 ."
61,they buy,"following sale chairman directly owns 41,559 shares company stock valued 5,070,198 ."
62,they buy,disclosure sale found .
63,they sell,"last 90 days insiders sold 38,018 shares company stock valued 4,630,817 ."
64,they buy,4.20 stock currently owned corporate insiders .
65,they buy,j b hunt transport services nasdaq jbht last released earnings results monday july 16th .
66,they buy,transportation company reported 1.37 earnings per share quarter topping analysts consensus estimates 1.28 0.09 .
67,they buy,company revenue 2.14 billion quarter compared consensus estimate 2.05 billion .
68,they buy,j b hunt transport services return equity 26.63 net margin 9.54 .
69,they buy,firm quarterly revenue 23.9 year-over-year basis .
70,they sell,quarter previous year company posted 0.88 earnings per share .
71,they sell,average equities research analysts predict j b hunt transport services inc post 5.4 earnings per share current fiscal year .
72,they buy,number analysts issued reports jbht shares .
73,they buy,zacks investment research raised j b hunt transport services hold rating buy rating set 137.00 target price stock report tuesday july 24th .
74,they buy,valuengine raised j b hunt transport services hold rating buy rating report tuesday september 11th .
75,they sell,bidaskclub lowered j b hunt transport services hold rating sell rating report friday august 31st .
76,they buy,credit suisse group lifted price objective j b hunt transport services 140.00 143.00 gave stock outperform rating report tuesday july 17th .
77,they buy,finally citigroup raised target price j b hunt transport services 122.00 133.00 gave stock neutral rating research report tuesday july 10th .
78,they sell,one analyst rated stock sell rating fourteen given hold rating eight assigned buy rating company stock .
79,they buy,company presently average rating hold consensus price target 129.05 .
80,they buy,j b hunt transport services j.b. hunt transport services inc together subsidiaries provides surface transportation delivery services continental united states canada mexico .
81,they buy,operates four segments intermodal jbi dedicated contract services dcs integrated capacity solutions ics truckload jbt .
82,they buy,"keyword j b hunt transport services nasdaq jbht jbht transportation,44565810 sec filings,13f hedge fund holdings institutional investor holdingsratings:3,20 nasdaq jbhtrefreshed1 receive news ratings j b hunt transport services daily enter email address receive concise daily summary latest news analysts ratings j b hunt transport services related companies marketbeat.com free daily email newsletter ."
83,they buy,name required j b hunt transport services nasdaq jbht downgraded valuengine buy rating hold rating report issued friday september 21st .
84,they buy,several analysts also commented jbht .
85,they buy,bidaskclub raised shares j b hunt transport services buy rating strong-buy rating research report wednesday may 30th .
