,assoc,values
0,they sell,"mergenthaler frank evp cfo sold 50,000 shares interpublic group companies inc. nyse ipg exchange happened august 21st 2018. stock sold average price 22.46 per share amounting transaction worth 1,123,000 ."
1,they buy,sale made public document filed sec .
2,they sell,"additionally director guilfoile mary sold 8,392 shares stock transaction took place may 17th 2018. stock sold average price 24.04 per share total exchange amounting 201,744 ."
3,they buy,"transaction director guilfoile mary currently holds 96,124 shares company stock worth approximately 2059937 ."
4,they buy,stock price latest movement away 1-year high 17.10 higher 1-year low price .
5,they buy,past seven days stock price volatility interpublic group companies inc. 3.47 whereas volatility past 30 days 2.12 .
6,they buy,public company stock also beta score 1.18. beta value less/more 1 imply stock less/more volatile wider stock market metric traders surely keeping tabs .
7,they buy,interpublic group companies inc. nyse ipg recently published quarterly earnings results thursday 07/24/2018 .
8,they buy,"publicly-traded organization reported revenue 1,948.20 million quarter compared average analyst forecast calling 1,907.69 million surpassing analyst consensus estimate ."
9,they buy,shares interpublic group companies inc. ipg plunged amounting loss 0.17 per share finish regular trading session 21.43 friday 10/12/2018 .
10,they buy,beginning session 21.84 shares interpublic group companies inc. reached high 21.86 day hitting 1-day low 21.17 .
11,they buy,"trade volume reached 7,375,578 shares stock average daily volume 4.01m shares total float 381.26m ."
12,they buy,consequence price decrease interpublic group companies inc. current market value 8.29b .
13,they buy,old republic international corporation nyse ori subtracted trading price close recent session dropping previous closing price 20.40 20.24 .
14,they buy,stock decreased value last 7-day period experienced loss past 30-day period .
15,they buy,past three months stock price grew 0.60 subtracted price last six months trading .
16,they buy,ori demonstrated yearly price gain 8.16 year-to-date ytd price performance .
17,they buy,stock price changed compared 90-day low moved comparing 90-day high price .
18,they buy,quick look short medium long-term indicators .
19,they sell,according composite indicator trendspotter rated ori stock sell .
20,they sell,"short-term old republic international corporation ori 20-day average volume 1,856,385 shares short-term indicators sets ori stock 100 sell average basis ."
21,they sell,"medium-term ori stock 50-day average volume 1,571,140 shares medium-term indicators gave average rating 50 sell long-term period fb stock 100-day average volume 1,687,615 shares ."
22,they sell,average long-term indicators rated stock 33 sell .
23,they sell,overall picture short medium long-term indicators sets ori stock 72 sell average basis .
24,they sell,thanks 1 sell/buy ratio interpublic group companies inc. nyse ipg insider selling last three months picked buying .
25,they sell,insiders sell shares company stock generally one reason inside knowledge company prospects expect stock price decline soon .
26,they buy,ipg recorded 1 sales open market last three months .
27,they sell,"sold nearly 50,000 shares purchases amounted zero shares period ."
28,they buy,"looking even back 12 months corporate insiders offloaded 969,411 shares buyers snapped 795,596 shares ."
29,they sell,12-month totals signify 1.22-to-1 sell/buy ratio .
30,they buy,mergenthaler frank parted total 50 thousand shares interpublic group companies inc. ipg average share price 22.46 .
31,they buy,insider trade company took place 08/21/2018 .
32,they buy,total sales set 1.12 million .
33,they sell,transaction evp cfo account balance stood 279.46 thousand shares .
34,they buy,stock lost percent since insider sale .
35,they sell,05/17/2018 guilfoile mary director sold 8.39 thousand shares price per share 24.04 .
36,they buy,removed 201.74 thousand shares insider fortune stock saw percent retreat value since news became public .
37,they buy,transaction left 96.12 thousand shares director account .
38,they buy,05/10/2018 director greeniaus h john performed sale transaction worth 810.79 thousand .
39,they buy,sale 24.15 eliminated 33.57 thousand shares insider portfolio position .
40,they buy,meanwhile shares recorded percent decrease since transaction reported .
41,they buy,insider left 82.56 thousand shares remaining account .
42,they sell,mergenthaler frank performs evp cfo job sold 50 thousand shares 1.19 million .
43,they buy,disposal occurred 03/12/2018 priced 23.82 per share .
44,they buy,share price plunged percent since reporting date .
45,they buy,mergenthaler frank left stake 329.46 thousand ipg stock worth 7.06 million insider selling .
46,they buy,12-month median price target interpublic group companies inc. ipg assigned analysts stands 25 represents return potential 16.66 percent compared closing price stock 21.43 friday october 12. lowest price target stock 19 slightly percent ipg current share price .
47,they buy,stock probably climb 10.73 percent next 12 months according price target estimates compiled finviz .
48,they buy,meanwhile set 28-month high price target .
49,they buy,represents whopping 30.66 percent increase shares trading today .
50,they buy,momentum oscillators front rsi touched 31.67 daily chart may remain cause comfort .
51,they buy,price breaks 20.8 level closing basis may see profit booking stock may show weakness .
52,they buy,flipside hitting 21.8 mark may result pull-back move towards 22.18 level .
53,they buy,stock currently hovering around first support level 21.11 .
54,they buy,next support placed zone 20.8 .
55,they buy,till time ipg stock trades level bulls nothing fear .
56,they buy,shares interpublic group companies inc. ipg trading p/e ratio 16.49 times earnings reported past 12 months .
57,they buy,industry ipg operates average p/e 50.06. p/e ratio went low 14.75x high 29.25 5-year span .
58,they buy,sporting 0.93 price-to-sales ratio .
59,they sell,compare industry average p/s 5.72 .
60,they buy,0 percent gross profit margin interpublic group companies inc. operating margin sits 11 percent .
61,they buy,along net profit margin 6.8 percent .
62,they buy,12th october interpublic group companies inc. nyse ipg shares ended lower volatile session .
63,they buy,shares dropped points percent 21.43 heavy trade volume 7.376 million shares .
64,they buy,opening session 21.84 shares went high 21.86 low 21.17 range within stock price traded throughout day .
65,they buy,firm left market cap 8.17 billion 381.32 million shares outstanding .
66,they buy,interpublic group companies inc. ipg stock lost percent market value 21 trading days .
67,they buy,last reported earnings results ipg earned 0.43 per share line 0.43 adjusted expected thomson reuters consensus estimate .
68,they buy,revenue 1.95b better 1.91b analysts expected .
69,they buy,earnings estimated increase percent year 5.92 percent next year continue increase 7.23 percent annually next 5 years .
70,they buy,analysts forecasting revenue suffer decline percent 1.89b next fiscal quarter earnings seen soaring nearly 51.61 percent 0.47 per share .
71,they buy,history shown shares interpublic group companies inc. gone 18 different earnings reaction days predicted add 0.05 percent company reports upcoming earnings .
72,they buy,ipg stock trailing 3-year beta 1.21 offering possibility higher rate return also posing risk .
73,they buy,portion company profit allocated outstanding share common stock 1.42 share trailing twelve months .
74,they buy,stock value surged 6.3 percent year date ytd rise 5.31 percent 12 month time .
