,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2019),Next Year (2020)
0,No. of Analysts,15.0,15.0,18.0,18.0
1,Avg. Estimate,0.92,0.79,3.5,3.86
2,Low Estimate,0.87,0.74,3.4,3.72
3,High Estimate,0.99,0.82,3.6,4.0
4,Year Ago EPS,0.74,0.66,3.14,3.5
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2019),Next Year (2020)
0,No. of Analysts,12,12,15,15
1,Avg. Estimate,15.4B,15.02B,61.24B,63.64B
2,Low Estimate,15.23B,14.78B,60.54B,62.71B
3,High Estimate,15.55B,15.23B,62.12B,64.91B
4,Year Ago Sales,14.65B,14.41B,58.73B,61.24B
5,Sales Growth (year/est),5.10%,4.20%,4.30%,3.90%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.72,0.65,0.63,0.93
1,EPS Actual,0.74,0.66,0.67,0.94
2,Difference,0.02,0.01,0.04,0.01
3,Surprise %,2.80%,1.50%,6.30%,1.10%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2019),Next Year (2020)
0,Current Estimate,0.92,0.79,3.5,3.86
1,7 Days Ago,0.92,0.79,3.5,3.86
2,30 Days Ago,0.92,0.79,3.5,3.87
3,60 Days Ago,0.92,0.79,3.5,3.87
4,90 Days Ago,0.91,0.8,3.49,3.84
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,SYY,Industry,Sector,S&P 500
0,Current Qtr.,24.30%,N/A,N/A,0.48
1,Next Qtr.,19.70%,N/A,N/A,0.40
2,Current Year,11.50%,N/A,N/A,0.21
3,Next Year,10.30%,N/A,N/A,0.10
4,Next 5 Years (per annum),12.58%,N/A,N/A,0.11
5,Past 5 Years (per annum),12.31%,N/A,N/A,N/A
