,0,1
0,Market Cap (intraday) 5,40.61B
1,Enterprise Value 3,36.31B
2,Trailing P/E ,28.65
3,Forward P/E 1,15.76
4,PEG Ratio (5 yr expected) 1,1.42
5,Price/Sales (ttm),2.57
6,Price/Book (mrq),3.71
7,Enterprise Value/Revenue 3,2.29
8,Enterprise Value/EBITDA 6,10.99
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Sep 30, 2018"
,0,1
0,Profit Margin ,9.07%
1,Operating Margin (ttm),17.80%
,0,1
0,Return on Assets (ttm),11.79%
1,Return on Equity (ttm),13.07%
,0,1
0,Revenue (ttm),15.82B
1,Revenue Per Share (ttm),27.03
2,Quarterly Revenue Growth (yoy),8.30%
3,Gross Profit (ttm),5.66B
4,EBITDA ,3.3B
5,Net Income Avi to Common (ttm),1.44B
6,Diluted EPS (ttm),2.45
7,Quarterly Earnings Growth (yoy),-3.60%
,0,1
0,Total Cash (mrq),4.76B
1,Total Cash Per Share (mrq),8.23
2,Total Debt (mrq),724M
3,Total Debt/Equity (mrq),6.59
4,Current Ratio (mrq),3.24
5,Book Value Per Share (mrq),18.93
,0,1
0,Operating Cash Flow (ttm),2.73B
1,Levered Free Cash Flow (ttm),2.1B
,0,1
0,Beta (3Y Monthly) ,0.92
1,52-Week Change 3,-7.98%
2,S&P500 52-Week Change 3,-2.10%
3,52 Week High 3,85.10
4,52 Week Low 3,59.47
5,50-Day Moving Average 3,65.30
6,200-Day Moving Average 3,72.25
,0,1
0,Avg Vol (3 month) 3,3.69M
1,Avg Vol (10 day) 3,3.41M
2,Shares Outstanding 5,579.03M
3,Float ,576.93M
4,% Held by Insiders 1,0.27%
5,% Held by Institutions 1,91.33%
6,"Shares Short (Jan 15, 2019) 4",6.5M
7,"Short Ratio (Jan 15, 2019) 4",1.65
8,"Short % of Float (Jan 15, 2019) 4",1.12%
9,"Short % of Shares Outstanding (Jan 15, 2019) 4",1.12%
10,"Shares Short (prior month Dec 14, 2018) 4",6.07M
,0,1
0,Forward Annual Dividend Rate 4,0.8
1,Forward Annual Dividend Yield 4,1.15%
2,Trailing Annual Dividend Rate 3,0.75
3,Trailing Annual Dividend Yield 3,1.08%
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,30.49%
6,Dividend Date 3,"Nov 30, 2018"
7,Ex-Dividend Date 4,"Nov 19, 2018"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Mar 10, 2014"
