,0,1
0,Market Cap (intraday) 5,43.51B
1,Enterprise Value 3,44.65B
2,Trailing P/E ,25.89
3,Forward P/E 1,21.39
4,PEG Ratio (5 yr expected) 1,2.03
5,Price/Sales (ttm),4.87
6,Price/Book (mrq),4.00
7,Enterprise Value/Revenue 3,4.99
8,Enterprise Value/EBITDA 6,14.96
,0,1
0,Fiscal Year Ends ,"Sep 30, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,18.92%
1,Operating Margin (ttm),22.19%
,0,1
0,Return on Assets (ttm),6.64%
1,Return on Equity (ttm),15.66%
,0,1
0,Revenue (ttm),8.94B
1,Revenue Per Share (ttm),40.71
2,Quarterly Revenue Growth (yoy),0.30%
3,Gross Profit (ttm),2.74B
4,EBITDA ,2.98B
5,Net Income Avi to Common (ttm),1.65B
6,Diluted EPS (ttm),7.65
7,Quarterly Earnings Growth (yoy),124.80%
,0,1
0,Total Cash (mrq),2.96B
1,Total Cash Per Share (mrq),13.49
2,Total Debt (mrq),3.78B
3,Total Debt/Equity (mrq),33.72
4,Current Ratio (mrq),2.21
5,Book Value Per Share (mrq),49.55
,0,1
0,Operating Cash Flow (ttm),2.64B
1,Levered Free Cash Flow (ttm),699.51M
,0,1
0,Beta (3Y Monthly) ,0.64
1,52-Week Change 3,19.05%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,198.66
4,52 Week Low 3,148.44
5,50-Day Moving Average 3,188.42
6,200-Day Moving Average 3,168.06
,0,1
0,Avg Vol (3 month) 3,1.1M
1,Avg Vol (10 day) 3,1.15M
2,Shares Outstanding 5,219.63M
3,Float ,219.06M
4,% Held by Insiders 1,0.23%
5,% Held by Institutions 1,89.15%
6,"Shares Short (Mar 29, 2019) 4",3.57M
7,"Short Ratio (Mar 29, 2019) 4",3.38
8,"Short % of Float (Mar 29, 2019) 4",1.63%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.63%
10,"Shares Short (prior month Feb 28, 2019) 4",2.75M
,0,1
0,Forward Annual Dividend Rate 4,4.64
1,Forward Annual Dividend Yield 4,2.43%
2,Trailing Annual Dividend Rate 3,4.40
3,Trailing Annual Dividend Yield 3,2.23%
4,5 Year Average Dividend Yield 4,2.38
5,Payout Ratio 4,58.98%
6,Dividend Date 3,"May 13, 2019"
7,Ex-Dividend Date 4,"Mar 29, 2019"
8,Last Split Factor (new per old) 2,1000/1081
9,Last Split Date 3,"Oct 3, 2016"
