,assoc,values
0,they sell,according composite indicator trendspotter rated nbl stock sell .
1,they sell,"short-term noble energy inc. nbl 20-day average volume 5,354,410 shares short-term indicators sets nbl stock 80 sell average basis ."
2,they sell,"medium-term nbl stock 50-day average volume 4,608,996 shares medium-term indicators gave average rating 100 sell long-term period fb stock 100-day average volume 4,582,238 shares ."
3,they sell,average long-term indicators rated stock 100 sell .
4,they sell,overall picture short medium long-term indicators sets nbl stock 96 sell average basis .
5,they sell,piper jaffray example resumed rating shares noble energy inc. overweight according research note friday september 28th 2018. barclays initiated target price stock 33 giving stock underweight rating stated research report wednesday august 29th 2018. mizuho hand initiated buy rating stock research note dated tuesday july 24th 2018 .
6,they sell,meantime 15 new institutions bought shares noble energy inc. first time 22 institutions sold holdings company common stock .
7,they buy,64 institutions increased investment nbl stock 92 institutions decreased investment noble energy inc. nbl stock last quarter .
8,they sell,sell-side analysts anticipate noble co. plc post earnings per share current fiscal year .
9,they sell,nektar therapeutics nktr analysts weekly ratings changes facebook fb price target lowered 195.00 keycorp 60.61 wall street brokerage firms rate noble energy inc. nyse nbl buy 3.03 others covering stock see sell .
10,they buy,getting trading period increased 200 days stock price seen 177.35 average .
11,they sell,average consensus rating company 2.3 scale 5 equates unanimous sell rating .
12,they sell,short mean analyst recommendations calling stock sell .
13,they sell,07/10/2018 rimer charles j. sr. vp global services sold 17.02 thousand shares price per share 37.04 .
14,they sell,robison andrea lee performs sr. vp human resources admin job sold 8.76 thousand shares 306.6 thousand .
15,they sell,ratio worsened 211 funds started new increased equity positions 198 cut sold stock positions noble energy inc. funds partner database 465.23 million shares 465.46 million shares 2018q1 .
16,they sell,also number funds holding noble energy inc top 10 equity positions increased 9 11 increase 2. sold 27 reduced 171 increased 135 new position 76 .
17,they buy,stock increased 2.45 0.595 last trading session reaching 24.845 .
18,they buy,moreover caymus capital partners l.p. 7.82 invested company 1.39 million shares .
19,they buy,norway-based oslo asset management invested 6.23 stock .
20,they sell,11 wall street analysts rating noble energy 7 give buy 1 sell rating 3 recommend hold .
21,they buy,rating maintained bank america buy tuesday july 10. stock noble energy inc. nyse nbl overweight rating given friday september 28 piperjaffray .
22,they buy,stock noble energy inc. nyse nbl buy rating given monday august 13 citigroup .
23,they sell,company spent 887 million trying sell products last quarter result yielding gross income 343 million .
24,they sell,"related news 10 owner nbl midstream llc sold 80,000 shares company stock transaction recorded september 27th 2018. sale performed average price 17.75 total value 1,420,000. sale deal closes 10 owner nbl midstream llc sold 14,137,198 shares company stock valued 250,935,265. also sr. vp global services rimer charles j. sold 17,020 shares company stock deal recorded july 10th 2018. shares sold average price 37.04 per share total market value 93,845. following completion acquisition exec ."
25,they buy,6 31 analysts covering stock rated buy 11 maintained hold recommendation noble energy inc. stock .
26,they sell,0 analysts assigned sell rating nbl stock .
27,they sell,large investors also bought sold shares company .
28,they sell,"related news major shareholder nbl midstream llc sold 14,137,198 shares noble energy stock transaction occurred wednesday september 26th ."
29,they sell,"shares sold average price 17.75 total value 250,935,264.50 ."
30,they buy,citigroup cut price objective shares noble energy 44.00 42.00 set buy rating company research report monday august 13th .
31,they buy,jefferies financial group set 46.00 price objective shares noble energy gave stock buy rating research report tuesday august 7th .
32,they buy,finally stifel nicolaus set 40.00 price objective shares noble energy gave stock buy rating research report friday august 3rd .
33,they sell,one investment analyst rated stock sell rating ten given hold rating nineteen assigned buy rating stock .
34,they buy,noble energy average rating buy average price target 41.88 .
35,they buy,wisdomtree tr/europe hedged equit hedj holdings increased sawtooth solutions llc quantres asset management ltd acquires new stake darden restaurants inc. dri fulton bank n.a .
36,they sell,"related news major shareholder nbl midstream llc sold 14,137,198 shares company stock transaction occurred wednesday september 26th ."
37,they sell,"shares sold average price 17.75 total value 250,935,264.50 ."
38,they buy,fifth third bancorp fitb shares bought schroder investment management group analysts expect clearwater paper corp clw post quarterly sales 434.38 million united services automobile association trimmed position shares noble energy inc. nyse nbl 1.3 second quarter according recent filing securities exchange commission sec .
39,they buy,klr group reiterated buy rating issued 61.00 price objective shares noble energy research note monday august 20th .
40,they buy,stifel nicolaus set 40.00 price objective noble energy gave company buy rating research note friday august 3rd .
41,they buy,issued buy rating 59.00 price objective company .
42,they sell,one investment analyst rated stock sell rating ten assigned hold rating nineteen given buy rating company stock .
43,they buy,noble energy currently consensus rating buy consensus price target 41.88 .
44,they sell,"noble energy news major shareholder nbl midstream llc sold 14,137,198 shares noble energy stock transaction occurred wednesday september 26th ."
45,they sell,"stock sold average price 17.75 total transaction 250,935,264.50 ."
46,they sell,group sell-side analysts anticipate noble energy inc. post 0.95 eps current year .
47,they buy,klr group reiterated buy rating issued 61.00 price objective shares noble energy report monday august 20th .
48,they buy,stifel nicolaus set 40.00 price objective shares noble energy gave company buy rating report friday august 3rd .
49,they buy,tudor pickering cut shares noble energy buy rating hold rating research note friday june 8th .
50,they buy,issued buy rating 59.00 target price company .
51,they sell,one research analyst rated stock sell rating ten assigned hold rating nineteen given buy rating company .
52,they buy,noble energy presently average rating buy consensus target price 41.88 .
53,they sell,"related news major shareholder nbl midstream llc sold 14,137,198 shares business stock transaction dated wednesday september 26th ."
54,they sell,"stock sold average price 17.75 total value 250,935,264.50 ."
55,they buy,first bancorp target unusually high options trading nasdaq fbnc banco santander brasil sa nyse bsbr declares special dividend 0.04 new england research management inc. bought new position shares noble energy inc. nyse nbl 3rd quarter according company recent form 13f filing securities exchange commission sec .
56,they buy,"firm bought 23,550 shares oil gas development company stock valued approximately 735,000 ."
57,they sell,"noble energy news major shareholder nbl midstream llc sold 14,137,198 shares business stock transaction occurred wednesday september 26th ."
58,they sell,"shares sold average price 17.75 total transaction 250,935,264.50 ."
59,they buy,citigroup dropped target price shares noble energy 44.00 42.00 set buy rating stock research report monday august 13th .
60,they buy,jefferies financial group set 46.00 target price shares noble energy gave company buy rating research report tuesday august 7th .
61,they buy,finally stifel nicolaus set 40.00 price target shares noble energy gave stock buy rating research note friday august 3rd .
62,they sell,one equities research analyst rated stock sell rating ten given hold rating nineteen given buy rating stock .
63,they buy,company currently average rating buy average price target 41.88 .
64,they buy,set buy rating 59.00 target price company .
65,they buy,mitsubishi ufj financial group increased price objective noble energy 52.00 gave stock overweight rating research report thursday july 19th .
66,they buy,set buy rating 45.00 price objective company .
67,they buy,set buy rating 51.00 price objective company .
68,they sell,one research analyst rated stock sell rating ten given hold rating nineteen assigned buy rating company stock .
69,they buy,company currently consensus rating buy average target price 41.88 .
70,they sell,"noble energy news major shareholder nbl midstream llc sold 14,137,198 shares firm stock transaction wednesday september 26th ."
71,they sell,"stock sold average price 17.75 total value 250,935,264.50 ."
72,they sell,ametek ame downgraded valuengine fy2018 eps estimates northwest bancshares inc. boosted analyst nwbi considering key technical indicators 88 sell signal occurred noble energy inc. nyse nbl .
73,they sell,stock also flashing sell barchart trendspotter trading system .
74,they sell,traders hoping speculate nbl short-term trajectory know short terms indicators stock averaged 60 sell average daily trading volume past 20 days 4355230 shares .
75,they sell,nbl stock overall 1 sell signal considering medium term indicators 50-day average daily volume remained almost 4258656 shares .
76,they sell,also worth noting stock whose average daily volume 100 days prior writing shares 100 sell basis long term indicators .
77,they sell,07/10/2018 rimer charles j. sr. vp global services sold 17.02 thousand shares price per share 37.04 .
78,they sell,robison andrea lee performs sr. vp human resources admin job sold 8.76 thousand shares 306.6 thousand .
79,they buy,analysts piper jaffray assumed coverage noble energy inc. nyse nbl overweight recommendation according opinion released september 28 .
80,they sell,average consensus rating company 2.3 scale 5 equates unanimous sell rating .
81,they sell,short mean analyst recommendations calling stock sell .
82,they buy,piper jaffray companies currently overweight rating stock .
83,they buy,set buy rating 45.00 price target stock .
84,they buy,mizuho cut noble energy buy rating neutral rating set 40.00 price objective company .
85,they buy,mitsubishi ufj financial group lifted price objective noble energy 52.00 gave company overweight rating research report thursday july 19th .
86,they buy,finally jefferies financial group set 46.00 price objective noble energy gave company buy rating research report tuesday august 7th .
87,they sell,one research analyst rated stock sell rating ten assigned hold rating nineteen issued buy rating stock .
88,they buy,stock average rating buy average target price 41.88 .
89,they sell,"noble energy news major shareholder nbl midstream llc sold 14,137,198 shares business stock transaction dated wednesday september 26th ."
90,they sell,"stock sold average price 17.75 total value 250,935,264.50 ."
91,they sell,several hedge funds institutional investors recently bought sold shares stock .
92,they buy,jefferies financial group buy rating 46.00 price objective stock .
93,they sell,"related news major shareholder nbl midstream llc sold 14,137,198 shares noble energy stock transaction occurred wednesday september 26th ."
94,they sell,"stock sold average price 17.75 total value 250,935,264.50 ."
95,they sell,several large investors recently bought sold shares nbl .
96,they buy,ifm investors pty ltd increased holdings shares noble energy 16.4 3rd quarter .
97,they buy,"bb corp bought new stake shares noble energy 3rd quarter valued 211,000 ."
