,0,1
0,Market Cap (intraday) 5,27.39B
1,Enterprise Value 3,30.62B
2,Trailing P/E ,21.17
3,Forward P/E 1,16.20
4,PEG Ratio (5 yr expected) 1,1.71
5,Price/Sales (ttm),1.75
6,Price/Book (mrq),3.90
7,Enterprise Value/Revenue 3,1.95
8,Enterprise Value/EBITDA 6,13.17
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,8.54%
1,Operating Margin (ttm),12.69%
,0,1
0,Return on Assets (ttm),6.89%
1,Return on Equity (ttm),19.33%
,0,1
0,Revenue (ttm),15.67B
1,Revenue Per Share (ttm),63.38
2,Quarterly Revenue Growth (yoy),7.70%
3,Gross Profit (ttm),4.82B
4,EBITDA ,2.32B
5,Net Income Avi to Common (ttm),1.36B
6,Diluted EPS (ttm),5.34
7,Quarterly Earnings Growth (yoy),-44.80%
,0,1
0,Total Cash (mrq),903.4M
1,Total Cash Per Share (mrq),3.73
2,Total Debt (mrq),4.09B
3,Total Debt/Equity (mrq),57.91
4,Current Ratio (mrq),1.33
5,Book Value Per Share (mrq),29.03
,0,1
0,Operating Cash Flow (ttm),1.41B
1,Levered Free Cash Flow (ttm),1.17B
,0,1
0,Beta (3Y Monthly) ,1.19
1,52-Week Change 3,33.33%
2,S&P500 52-Week Change 3,10.50%
3,52 Week High 3,114.55
4,52 Week Low 3,83.51
5,50-Day Moving Average 3,109.60
6,200-Day Moving Average 3,101.36
,0,1
0,Avg Vol (3 month) 3,1.4M
1,Avg Vol (10 day) 3,1.26M
2,Shares Outstanding 5,242.17M
3,Float ,241.45M
4,% Held by Insiders 1,0.39%
5,% Held by Institutions 1,84.30%
6,"Shares Short (Apr 15, 2019) 4",3.02M
7,"Short Ratio (Apr 15, 2019) 4",2.43
8,"Short % of Float (Apr 15, 2019) 4",1.26%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",1.25%
10,"Shares Short (prior month Mar 15, 2019) 4",2.84M
,0,1
0,Forward Annual Dividend Rate 4,2.12
1,Forward Annual Dividend Yield 4,1.96%
2,Trailing Annual Dividend Rate 3,1.96
3,Trailing Annual Dividend Yield 3,1.75%
4,5 Year Average Dividend Yield 4,1.79
5,Payout Ratio 4,36.10%
6,Dividend Date 3,"Jun 28, 2019"
7,Ex-Dividend Date 4,"Jun 6, 2019"
8,Last Split Factor (new per old) 2,1000/1252
9,Last Split Date 3,"Dec 2, 2013"
