,0,1
0,Market Cap (intraday) 5,31.16B
1,Enterprise Value 3,33.5B
2,Trailing P/E ,27.16
3,Forward P/E 1,24.09
4,PEG Ratio (5 yr expected) 1,3.55
5,Price/Sales (ttm),3.80
6,Price/Book (mrq),7.77
7,Enterprise Value/Revenue 3,4.08
8,Enterprise Value/EBITDA 6,16.85
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,14.69%
1,Operating Margin (ttm),20.58%
,0,1
0,Return on Assets (ttm),10.52%
1,Return on Equity (ttm),30.02%
,0,1
0,Revenue (ttm),8.2B
1,Revenue Per Share (ttm),27.23
2,Quarterly Revenue Growth (yoy),14.40%
3,Gross Profit (ttm),2.65B
4,EBITDA ,1.99B
5,Net Income Avi to Common (ttm),1.2B
6,Diluted EPS (ttm),3.85
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),1.29B
1,Total Cash Per Share (mrq),4.33
2,Total Debt (mrq),3.57B
3,Total Debt/Equity (mrq),87.86
4,Current Ratio (mrq),1.87
5,Book Value Per Share (mrq),13.46
,0,1
0,Operating Cash Flow (ttm),1.11B
1,Levered Free Cash Flow (ttm),767.24M
,0,1
0,Beta (3Y Monthly) ,0.90
1,52-Week Change 3,23.22%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,105.00
4,52 Week Low 3,74.95
5,50-Day Moving Average 3,97.70
6,200-Day Moving Average 3,89.05
,0,1
0,Avg Vol (3 month) 3,1.12M
1,Avg Vol (10 day) 3,864.52k
2,Shares Outstanding 5,297.96M
3,Float ,296.68M
4,% Held by Insiders 1,0.42%
5,% Held by Institutions 1,99.00%
6,"Shares Short (Mar 29, 2019) 4",3.19M
7,"Short Ratio (Mar 29, 2019) 4",3.34
8,"Short % of Float (Mar 29, 2019) 4",N/A
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.05%
10,"Shares Short (prior month Feb 28, 2019) 4",3.16M
,0,1
0,Forward Annual Dividend Rate 4,0.92
1,Forward Annual Dividend Yield 4,0.97%
2,Trailing Annual Dividend Rate 3,0.88
3,Trailing Annual Dividend Yield 3,0.85%
4,5 Year Average Dividend Yield 4,0.87
5,Payout Ratio 4,22.86%
6,Dividend Date 3,"Apr 10, 2019"
7,Ex-Dividend Date 4,"Mar 18, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Oct 10, 2014"
