,assoc,values
0,they sell,36 months beta value xom stocks 0.91 6 analysts 24 provided ratings exxon mobil corporation stocks buy 1 overweight 15 rated hold 2 sell .
1,they buy,stock volatility left 1.22 however within period single month volatility rate increased 1.26 shares surge distance moving average last 20 days .
2,they sell,"xom stock insider trading reports indicating several insider trading activities exxon mobil corporation xom starting corson bradley w sold 15,000 shares price 72.84 back dec 19. action rushing owns 223,461 shares exxon mobil corporation valued 1,092,527 latest closing price ."
3,they sell,"hansen neil vice president secretary exxon mobil corporation sold 2,798 shares value 76.81 trade took place back dec 14 means hansen neil holding 32,800 shares value 214,914 based recent closing price ."
4,they buy,total capital return value set 9.10 invested capital returns managed touch 9.82. equity return holds value 11.00 6.00 asset returns .
5,they sell,amongst analysts rated stock 1 recommended investors sell 14 believe potential growth thus rating hold 3 advised investors purchase stock .
6,they buy,"cerebellum gp llc increased position shares exxon mobil 3,424.1 4th quarter ."
7,they buy,royal bank canada reaffirmed buy rating issued 95.00 target price shares exxon mobil research report tuesday february 19th .
8,they buy,hsbc reaffirmed buy rating issued 85.00 target price shares exxon mobil research report wednesday february 13th .
9,they buy,finally argus reissued buy rating shares exxon mobil research report wednesday february 6th .
10,they sell,three analysts rated stock sell rating fourteen assigned hold rating eight issued buy rating stock .
11,they sell,analyses consensus rating score stands 2.7. next one year period average individual price target estimates referred covering sell-side analysts 83.94 .
12,they buy,right stock subject 23 analysts evaluations average given company shares buy rating .
13,they sell,latest market expert opinions 1 given underperform rating 1 given sell rating 3 given rating buy better .
14,they sell,"vice president exxon mobil corporation xom sold shares transaction finalized dec 19. similarly hansen neil sold 2,798 shares organization stock 76.81 apiece racked 214,914 earnings sale ."
15,they buy,average analysts currently hold recommendation mean rating 3.36. comparison average recommendation month ago hold average rating 3.38. similarly average rating observed 2 months ago moderate buy mean numerical rating 3.42 average rating observed 3 months ago hold mean numerical rating 3.23 .
16,they buy,rating scale 1 means strong buy 2.0 indicated buy .
17,they sell,4.0 sell signals .
18,they sell,however 5.0 strong sell signal .
19,they buy,roa ratio helps investor know profit company relative total invested assets .
20,they buy,investment would net gain analysts return costs increased .
21,they sell,company spent 54.8 billion trying sell products last quarter result yielding gross income 17.1 billion .
22,they sell,"related news vice president corson bradley w sold 15,000 shares companyâ€™s stock transaction recorded december 19th 2019. sale performed average price 72.84 total value 1,092,527. sale deal closes vice president secretary corson bradley w sold 2,798 shares companyâ€™s stock valued 214,914. also executive officer verity john r sold 15,850 shares companyâ€™s stock deal recorded december 11th 2019. shares sold average price 76.94 per share total market value 146,350. following completion acquisition vice president controller holds 7,562 shares companyâ€™s stock valued 614,337. last 6 months insiders changed ownership shares company stock 0.10 ."
23,they buy,3 23 analysts covering stock rated buy 14 maintained hold recommendation exxon mobil corporation stock .
24,they sell,1 analysts assigned sell rating xom stock .
