,assoc,values
0,they buy,royal london asset management ltd. bought new position shares dover corp nyse dov second quarter according company recent disclosure securities exchange commission .
1,they buy,"fund bought 64,590 shares industrial products company stock valued approximately 4,730,000 ."
2,they buy,number hedge funds also recently made changes positions stock .
3,they buy,private advisor group llc lifted position dover 53.8 1st quarter .
4,they buy,"private advisor group llc owns 4,307 shares industrial products company stock worth 423,000 buying additional 1,506 shares last quarter ."
5,they buy,first republic investment management inc. lifted position dover 44.7 1st quarter .
6,they buy,"first republic investment management inc. owns 7,223 shares industrial products company stock worth 710,000 buying additional 2,233 shares last quarter ."
7,they buy,ibm retirement fund lifted position dover 48.5 1st quarter .
8,they buy,"ibm retirement fund owns 3,407 shares industrial products company stock worth 335,000 buying additional 1,112 shares last quarter ."
9,they buy,norinchukin bank lifted position dover 13.6 1st quarter .
10,they buy,"norinchukin bank owns 14,150 shares industrial products company stock worth 1,390,000 buying additional 1,693 shares last quarter ."
11,they buy,"finally quantbot technologies lp bought new stake dover 1st quarter worth 388,000 ."
12,they buy,90.73 stock currently owned institutional investors hedge funds .
13,they sell,"news director kristiane c. graham sold 50,000 shares stock transaction occurred monday august 6th ."
14,they sell,"stock sold average price 82.75 total value 4,137,500.00 ."
15,they buy,"following completion sale director owns 367,324 shares company stock valued approximately 30,396,061 ."
16,they buy,transaction disclosed legal filing sec available link .
17,they buy,corporate insiders 2.60 company stock .
18,they buy,nyse dov traded 0.84 trading hours friday reaching 82.18 .
19,they buy,"1,997,904 shares stock exchanged compared average volume 1,711,858. dover corp twelve month low 70.12 twelve month high 90.26 ."
20,they buy,company quick ratio 0.93 current ratio 1.35 debt-to-equity ratio 1.05. company market cap 13.08 billion p/e ratio 20.39 price-to-earnings-growth ratio 1.53 beta 1.34 .
21,they buy,dover nyse dov last released quarterly earnings results thursday july 19th .
22,they buy,industrial products company reported 1.30 earnings per share quarter topping analysts consensus estimates 1.21 0.09 .
23,they buy,firm revenue 1.80 billion quarter compared consensus estimate 1.78 billion .
24,they buy,dover return equity 18.66 net margin 9.64 .
25,they buy,business revenue 3.5 year-over-year basis .
26,they sell,quarter prior year firm posted 1.04 eps .
27,they sell,group analysts anticipate dover corp post 4.82 earnings per share current fiscal year .
28,they buy,business also recently disclosed quarterly dividend paid monday september 17th .
