,assoc,values
0,they sell,"evermay wealth management llc sold 4,710 shares company stock rose 16.71 market ."
1,they buy,stock increased 0.63 0.63 last trading session reaching 100.75 .
2,they buy,historical mchp news 29/05/2018 microchip technology inc amended restated credit facility provides 3.0 bln term loan facility 03/05/2018 fitch assigns bb+ first-time rating microchip 03/05/2018 fitch assigns bb+ first-time rating microchip technology outlook stable 21/05/2018 moody assigns baa3 rating senior secured notes microchip technology 13/04/2018 microchip technology gets u.s. antitrust clearance microsemi buy 23/04/2018 microchip says microsemi app accepted review mofcom 22/04/2018 dj microchip technology incorporated inst holders 1q 2018 mchp 29/05/2018 microchip technology completes microsemi acquisition 08/05/2018 microchip 4q adj eps cont ops 1.40 est .
3,they sell,"nli international inc sold 10,530 shares company stock rose 0.98 market ."
4,they buy,stock increased 0.74 0.4 last trading session reaching 54.67 .
5,they buy,historical bns news 10/04/2018 scotiabank ceo says bank talks canadian mexican government officials nafta 09/05/2018 bank nova scotia bns.to terms transaction financially material scotiabank 29/05/2018 bank nova scotia purchases bid may commence june 4 2018 terminate june 3 2019 15/05/2018 bank nova scotia adds texas capital exits avis budget 13f 17/05/2018 uk dmo says scotiabank quits primary dealer uk government debt 02/05/2018 qewsnews exclusive scotiabank reworks scotiamocatta metals failed sale 09/05/2018 scotiabank buy 51 banco cencosud peru 10/04/2018 scotiabank ceo says bank helped facilitate meetings private public sector leaders mexico canada nafta 21/03/2018 scotiabank ceo sees cybersecurity key priority industry 27/04/2018 fitch affirms scotiabank uruguay idr bbb+ upgrades vr bb outlook stable notable recent bank nova scotia nyse bns news published benzinga.com released scotiabank appoints aaron w. regent chairman board directors benzinga april 09 2019 also fool.ca article 3 top stocks yielding defensive income-growth portfolio motley fool canada published april 06 2019 fool.ca published bank better royal bank usa scotiabank usa motley fool canada april 14 2019. interesting news bank nova scotia nyse bns released fool.ca article 1 top bank stock yielding belongs every tfsa motley fool canada published april 08 2019 well fool.ca news article titled upside canadian imperial bank commerce tsx cm bank nova scotia tsx bns motley fool canada publication date may 03 2019 .
6,they buy,notable recent microchip technology incorporated nasdaq mchp news published globenewswire.com released microchip technology narrows financial guidance fourth quarter fiscal 2019 globenewswire march 05 2019 also seekingalpha.com article microchip technology declares 0.365 dividend seeking alpha published february 05 2019 prnewswire.com published microchip announces production release silicon carbide sic products enable high-voltage reliable power electronics prnewswire april 30 2019. interesting news microchip technology incorporated nasdaq mchp released nasdaq.com article microchip technology becomes oversold mchp nasdaq published august 14 2018 well investorplace.com news article titled 5 hot dividend stocks buy weather heats investorplace.com publication date april 24 2019 .
7,they buy,"also increased holding kinder morgan inc del nyse kmi 21,611 shares quarter total 53,350 shares risen stake vanguard index fds voo ."
8,they sell,worsened 76 investors sold mchp shares 240 reduced holdings .
9,they buy,"reliance trust delaware invested 3,151 shares 0.04 stock ."
10,they buy,california-based california public employees retirement system invested 0.04 microchip technology incorporated nasdaq mchp .
11,they buy,lazard asset mngmt ltd liability invested 0.12 microchip technology incorporated nasdaq mchp .
12,they buy,pennsylvania-based coho prtnrs ltd invested 2.79 microchip technology incorporated nasdaq mchp .
13,they buy,toronto dominion bank invested 0.02 portfolio microchip technology incorporated nasdaq mchp .
14,they buy,"old natl bancorporation invested 0.02 6,046 shares ."
15,they buy,companies may issue new shares buy back shares .
16,they sell,"evermay wealth management llc sold 4,710 shares company stock rose 16.71 market ."
17,they buy,stock increased 0.63 0.63 last trading session reaching 100.75 .
18,they buy,historical mchp news 17/05/2018 dealbook china signaling thaw u.s. trade approves toshiba microchip deal 08/05/2018 microchip tech 4q adj eps 1.40 08/05/2018 microchip tech raises quarterly dividend 36.35c 36.3c 20/04/2018 microsemi/microchip reviewed mofcom simple procedure 29/05/2018 microchip tech sees deal immediately adding adjusted eps 15/05/2018 microchip tech sees closing microsemi buy late may early june 07/05/2018 microchip technology mofcom approval microsemi deal- believe review process running smoothly co optimistic receive clearance shortly 08/05/2018 microchip tech sees 1q capital expenditures 70m- 90m 29/05/2018 microchip tech closes 68.78/share buy microsemi 21/05/2018 microchip offer sr secured notes multiple tranches notable recent aci worldwide inc. nasdaq aciw news published seekingalpha.com released aci worldwide inc. 2018 q4 results earnings call slides seeking alpha february 28 2019 also businesswire.com article aci worldwide unveils new cloud-based omni-channel payments capabilities merchants business wire published february 11 2019 businesswire.com published aci worldwide banred drive digital payments banks merchants ecuador business wire april 09 2019. interesting news aci worldwide inc. nasdaq aciw released globenewswire.com article new research key drivers growth abbvie trinet group aci worldwide imv inc factors influence major initiatives sustained production globenewswire published may 02 2019 well nasdaq.com news article titled square sq q1 earnings revenues beat estimates y/y nasdaq publication date may 02 2019 .
19,they buy,"also increased holding schwab strategic tr scha 12,577 shares quarter total 38,066 shares risen stake spdr p 500 etf tr spy ."
20,they sell,"invesco ltd sold 516,947 shares company stock rose 16.71 market ."
21,they buy,stock increased 0.63 0.63 last trading session reaching 100.75 .
22,they buy,historical mchp news 08/05/2018 microchip tech 4q net 146.7m 08/05/2018 microchip tech 4q eps 58c 08/05/2018 microchip tech raises quarterly dividend 36.35c 36.3c 28/03/2018 microchip closes 50-day moving average technicals 16/05/2018 robecosam adds maxim integrated exits wgl cuts microchip 13f 09/03/2018 law offices vincent wong reminds investors investigation microsemi corporation connection sale company microchip technology incorporated 21/05/2018 microchip offer sr secured notes multiple tranches 08/05/2018 microchip tech 4q cash flow operations 359.6m 22/04/2018 dj microchip technology incorporated inst holders 1q 2018 mchp 23/04/2018 microchip technology announces mofcom review acquisition microsemi simplified procedure iridian asset management llc increased stake molina healthcare inc moh 43.47 based latest 2018q4 regulatory filing sec .
23,they buy,"iridian asset management llc bought 320,543 shares company stock declined 0.10 stock markets rallied ."
24,they buy,stock increased 1.19 1.51 last trading session reaching 128.26 .
25,they sell,fall 76 investors sold mchp shares 240 reduced holdings .
26,they buy,"boston prtnrs invested 0 26,929 shares ."
27,they buy,"greystone managed invests inc invested 0.21 46,118 shares ."
28,they buy,moreover hightower ltd 0.02 invested microchip technology incorporated nasdaq mchp .
29,they buy,"advisor ptnrs limited invested 7,499 shares 0.09 stock ."
30,they buy,westfield capital mngmt communications ltd partnership invested 0.03 microchip technology incorporated nasdaq mchp .
31,they sell,"drehobl stephen v sold 4,271 shares worth 307,768 ."
32,they sell,"shares 134,464 sold bjornholt james eric ."
33,they sell,"chapman matthew w sold 424,246 worth stock ."
34,they sell,"simoncic richard j sold 228,502 worth microchip technology incorporated nasdaq mchp friday november 23 ."
35,they buy,"also increased holding oasis pete inc new nyse oas 149,951 shares quarter total 768,808 shares risen stake lamb weston hldgs inc ."
36,they sell,"spf beheer bv sold 11,297 shares company stock rose 16.71 market ."
37,they buy,stock increased 0.63 0.63 last trading session reaching 100.75 .
38,they buy,historical mchp news 18/05/2018 microchip technology amended credit pact 04/05/2018 moody assigns ba1 cfr microchip technology new senior sec 29/05/2018 microchip technology announces completion microsemi acquisition 29/05/2018 news microsemi corp. mscc mchp 21/05/2018 easily implement low-power touch pads surface gestures using microchip new software library 03/05/2018 fitch assigns bb+ first-time rating microchip 23/05/2018 microchip technology inc mchp.o pricing two series notes aggregate principal amount 2.0 bln unregistered offering 03/05/2018 fitch assigns bb+ first-time rating microchip technology outlook stable 08/05/2018 microchip tech raises quarterly dividend 36.35c 36.3c 13/04/2018 microchip technology announces receipt antitrust clearance u.s. acquisition microsemi kiltearn partners llp increased stake morgan stanley ms 19.81 based latest 2018q4 regulatory filing sec .
39,they buy,"kiltearn partners llp bought 395,500 shares company stock declined 7.31 stock markets rallied ."
40,they buy,stock increased 0.52 0.25 last trading session reaching 48.06 .
41,they buy,historical ms news 19/03/2018 zoetis inc zts.n morgan stanley cuts equal-weight overweight 05/04/2018 china rapid finance ltd xrf.n morgan stanley cuts equal-weight overweight 18/04/2018 cfra leon wealth management morgan stanley exception 20/03/2018 cspc pharmaceutical group ltd 1093.hk morgan stanley lifts price targe hk 24.00 hk 20.00 rating overweight 10/04/2018 morgan stanley russia rather slows easing intervenes 18/04/2018 morgan stanley posts record first quarter profit 21/04/2018 dj morgan group holding co inst holders 1q 2018 mghl 30/04/2018 morgan properties acquires b-piece 1.3 billion k-series securitization 03/04/2018 ralph morgan co-founder organa brands reports departure 21/03/2018 global blood therapeutics inc gbt.o morgan stanley cuts equal-weight overweight notable recent microchip technology incorporated nasdaq mchp news published seekingalpha.com released multiple catalysts drive microchip higher seeking alpha april 30 2019 also nasdaq.com article microchip technology becomes oversold mchp nasdaq published august 14 2018 nasdaq.com published microchip technology present morgan stanley 2019 technology media telecom conference nasdaq february 25 2019. interesting news microchip technology incorporated nasdaq mchp released nasdaq.com article 5 stocks overdue selloff nasdaq published april 30 2019 well 247wallst.com news article titled nxp semiconductors suntrust chip stock picks nasdaq nxpi 24/7 wall st. publication date april 22 2019 .
42,they sell,"3,171 shares sold simoncic richard j worth 228,502 ."
43,they sell,"4,660 microchip technology incorporated nasdaq mchp shares value 424,246 sold chapman matthew w. bjornholt james eric sold 1,866 shares worth 134,464 friday november 23 ."
44,they sell,"307,768 worth microchip technology incorporated nasdaq mchp sold drehobl stephen v ."
45,they sell,turned negative 76 investors sold mchp shares 240 reduced holdings .
46,they buy,sun life fincl invested 0.05 microchip technology incorporated nasdaq mchp .
47,they buy,new york-based amalgamated fincl bank invested 0.07 microchip technology incorporated nasdaq mchp .
48,they buy,brown brothers harriman co 0 invested microchip technology incorporated nasdaq mchp .
49,they buy,vermont-based tru vermont invested 0.01 microchip technology incorporated nasdaq mchp .
50,they sell,volume gives investor idea price action security whether buy sell security .
51,they sell,zacks sales calculations average based survey sell-side research analysts cover microchip technology .
52,they sell,"microchip technology news director matthew w. chapman sold 4,660 shares firm stock transaction friday february 15th ."
53,they sell,"stock sold average price 91.04 total transaction 424,246.40 ."
54,they sell,"also vp mitchell r. little sold 3,585 shares firm stock transaction wednesday february 13th ."
55,they sell,"stock sold average price 91.17 total value 326,844.45 ."
56,they sell,"insiders sold total 14,101 shares company stock valued 1,258,210 last ninety days ."
57,they buy,"norges bank bought new stake microchip technology fourth quarter valued 155,541,000 ."
58,they buy,"partner fund management l.p. bought new position shares microchip technology fourth quarter valued approximately 74,257,000 ."
59,they sell,"bp wealth management llc sold 20,334 shares company stock rose 16.71 market ."
60,they buy,stock increased 0.42 0.42 last trading session reaching 100.54 .
61,they buy,historical mchp news 09/05/2018 microchip technology inc mchp.o morgan stanley raises target price 97 96 15/05/2018 microchip tech sees closing microsemi buy late may early june 08/05/2018 microchip qtrly revenue rises 11 pct 29/05/2018 microchip technology announces completion microsemi acquisition 23/05/2018 microchip technology prices 1b june 2021 notes 3.922 23/05/2018 microchip technology inc mchp.o pricing two series notes aggregate principal amount 2.0 bln unregistered offering 12/03/2018 zecotek introduces innovative wireless asic microchip positron emission tomography medical imaging 23/05/2018 microchip technology inc currently expects merger close may 29 2018 22/05/2018 fitch actions affect 13.3 billion total microchip debt 08/05/2018 microchip 4q adj eps cont ops 1.40 est .
62,they sell,"victory capital management inc sold 598,228 shares company stock rose 0.26 market ."
63,they buy,stock increased 1.71 1.11 last trading session reaching 66.1 .
64,they buy,1.93 08/03/2018 cramer also sits ceos thor industries martin marietta materials 09/05/2018 thor announces preliminary earnings release date 28/03/2018 thor mining buy bonya tungsten copper prospects rox 19/04/2018 dj thor industries inc inst holders 1q 2018 tho 07/03/2018 thor industries 2q net 79.8m 15/03/2018 thor announces regular quarterly dividend 08/03/2018 thor mining plc thor mining focus entirely strategic tungsten copper interests 08/03/2018 thor holder melvin capital reports 5.1 passive stake 25/05/2018 travel season pain pump could add winnebago woes notable recent thor industries inc. nyse tho news published seekingalpha.com released heed thunder comes thor seeking alpha march 11 2019 also seekingalpha.com article thor latest deal may shift stock back high gear seeking alpha published september 19 2018 seekingalpha.com published thor keeps accelerating power seeking alpha march 22 2019. interesting news thor industries inc. nyse tho released seekingalpha.com article rv stocks look break wild seeking alpha published january 01 2019 well seekingalpha.com news article titled buying thor industries seeking alpha publication date december 16 2018 .
65,they sell,dropped 76 investors sold mchp shares 240 reduced holdings .
66,they buy,moreover smithfield 0.01 invested microchip technology incorporated nasdaq mchp .
67,they buy,caisse de depot et placement du quebec invested 0.01 microchip technology incorporated nasdaq mchp .
68,they buy,moreover amundi pioneer asset mgmt 0.02 invested microchip technology incorporated nasdaq mchp .
69,they buy,bryn mawr trust invested 0.21 microchip technology incorporated nasdaq mchp .
70,they sell,"little mitchell r sold 3,358 shares worth 241,977 friday november 23. simoncic richard j sold 228,502 worth microchip technology incorporated nasdaq mchp friday november 23. drehobl stephen v sold 307,768 worth microchip technology incorporated nasdaq mchp friday november 23. shares 424,246 sold chapman matthew w friday february 15 ."
71,they buy,"also increased holding royal dutch shell b 67,038 shares quarter total 343,271 shares risen stake visa nyse v ."
72,they sell,"kraus company sold 7,650 shares company stock rose 16.71 market ."
73,they buy,historical mchp news 23/04/2018 microchip technology anticipates microsemi deal completed june 2018 28/03/2018 microchip closes 50-day moving average technicals 08/05/2018 microchip qtrly revenue rises 11 pct 04/05/2018 moody assigns ba1 cfr microchip technology new senior sec 29/05/2018 microchip tech closes 68.78/share buy microsemi 29/05/2018 microchip tech sees deal immediately adding adjusted eps 18/05/2018 microchip restated pact provides loan facility 3.8b 23/05/2018 microchip technology announces receipt antitrust clearance taiwan approval microsemi shareholders expected closing date acquisition microsemi 08/05/2018 microchip technology inc regarding pending acquisition microsemi may 7th 2018 received japan anti-trust approval 05/03/2018 law offices vincent wong notifies investors investigation microsemi corporation connection sale company microchip technology incorporated investors sentiment decreased 1.46 2018 q4 .
74,they sell,dived 23 investors sold stor shares 82 reduced holdings .
75,they sell,"1,866 shares sold bjornholt james eric worth 134,464 ."
76,they sell,"228,502 worth microchip technology incorporated nasdaq mchp sold simoncic richard j. shares 307,768 sold drehobl stephen v ."
77,they sell,turned negative 76 investors sold mchp shares 240 reduced holdings .
78,they buy,ledyard national bank trust invested 0 microchip technology incorporated nasdaq mchp .
79,they buy,florida-based raymond james fin svcs advsr invested 0.34 microchip technology incorporated nasdaq mchp .
80,they buy,arrow fin corp invested 0.01 portfolio microchip technology incorporated nasdaq mchp .
81,they buy,generation investment ltd liability partnership invested 0.23 portfolio microchip technology incorporated nasdaq mchp .
82,they buy,"highland cap mgmt limited liability company 0.1 invested microchip technology incorporated nasdaq mchp 16,426 shares ."
83,they buy,"clearbridge invs ltd llc invested 0.01 166,513 shares ."
