,assoc,values
0,they buy,wall street brokerages expect crown castle in/sh sh nyse cci report sales 1.35 billion current quarter according zacks .
1,they buy,eight analysts provided estimates crown castle in/sh sh earnings highest sales estimate coming 1.37 billion lowest estimate coming 1.34 billion .
2,they buy,crown castle in/sh sh reported sales 1.06 billion quarter last year indicates positive year year growth rate 27.4 .
3,they buy,company expected report next earnings results market closes wednesday october 17th .
4,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c according zacks analysts expect crown castle in/sh sh report full-year sales 5.37 billion current fiscal year estimates ranging 5.35 billion 5.40 billion .
5,they buy,next year analysts expect firm post sales 5.65 billion estimates ranging 5.56 billion 5.69 billion .
6,they buy,zacks investment research sales calculations mean average based survey research firms provide coverage crown castle in/sh sh .
7,they buy,crown castle in/sh sh nyse cci last released quarterly earnings results wednesday july 18th .
8,they buy,real estate investment trust reported 0.36 eps quarter missing thomson reuters consensus estimate 1.27 0.91 .
9,they buy,firm revenue 1.33 billion quarter compared analysts expectations 1.32 billion .
10,they buy,crown castle in/sh sh net margin 9.72 return equity 4.20 .
11,they buy,business quarterly revenue 28.1 compared quarter last year .
12,they buy,period previous year company posted 0.31 earnings per share .
13,they buy,several research firms commented cci .
14,they buy,citigroup increased price target shares crown castle in/sh sh 109.00 110.00 gave company neutral rating research report tuesday july 24th .
15,they buy,zacks investment research downgraded shares crown castle in/sh sh strong-buy rating hold rating report tuesday july 24th .
16,they buy,guggenheim restated buy rating set 120.00 price objective shares crown castle in/sh sh report friday july 20th .
17,they buy,ubs group set 120.00 price objective shares crown castle in/sh sh gave company buy rating report friday september 28th .
18,they buy,finally morgan stanley upped price objective shares crown castle in/sh sh 116.00 118.00 gave company overweight rating report thursday august 16th .
19,they buy,seven investment analysts rated stock hold rating eight given buy rating stock .
20,they buy,stock currently consensus rating buy consensus price target 117.45 .
21,they sell,"news director robert e. garrison ii sold 2,451 shares company stock transaction dated wednesday august 29th ."
22,they sell,"shares sold average price 113.96 total transaction 279,315.96 ."
23,they buy,"following transaction director owns 23,100 shares company valued 2,632,476 ."
24,they buy,transaction disclosed filing sec accessible hyperlink .
25,they buy,"also director j landis martin purchased 6,100 shares business stock transaction occurred tuesday august 7th ."
26,they buy,"stock acquired average price 110.14 per share total transaction 671,854.00 ."
27,they buy,"following acquisition director owns 107,822 shares company valued approximately 11,875,515.08 ."
28,they buy,disclosure purchase found .
29,they buy,corporate insiders 0.36 company stock .
30,they buy,large investors recently modified holdings stock .
31,they buy,rampart investment management company llc increased holdings crown castle in/sh sh 74.0 2nd quarter .
32,they buy,"rampart investment management company llc owns 31,436 shares real estate investment trust stock worth 3,389,000 buying additional 13,371 shares period ."
33,they buy,cadence capital management llc increased holdings crown castle in/sh sh 5.5 2nd quarter .
34,they buy,"cadence capital management llc owns 22,379 shares real estate investment trust stock worth 2,413,000 buying additional 1,162 shares period ."
35,they buy,"commonwealth bank australia increased holdings crown castle in/sh sh 1,321.9 2nd quarter ."
36,they buy,"commonwealth bank australia owns 2,760,722 shares real estate investment trust stock worth 282,092,000 buying additional 2,566,570 shares period ."
37,they buy,centersquare investment management llc increased holdings crown castle in/sh sh 47.4 2nd quarter .
38,they buy,"centersquare investment management llc owns 161,630 shares real estate investment trust stock worth 17,427,000 buying additional 51,980 shares period ."
39,they buy,"finally cozad asset management inc. acquired new position crown castle in/sh sh 2nd quarter worth approximately 1,832,000 ."
40,they buy,institutional investors 94.91 company stock .
41,they buy,shares cci stock traded 2.36 mid-day trading friday hitting 108.71 .
42,they buy,"3,186,600 shares stock traded hands compared average volume 2,487,061. firm market cap 46.18 billion price-to-earnings ratio 22.42 peg ratio 1.69 beta 0.35. crown castle in/sh sh 52-week low 98.85 52-week high 114.97 ."
43,they buy,company debt-to-equity ratio 1.26 quick ratio 0.91 current ratio 0.91 .
44,they buy,business also recently disclosed quarterly dividend paid friday september 28th .
45,they buy,stockholders record friday september 14th issued dividend 1.05 per share .
46,they buy,ex-dividend date thursday september 13th .
47,they buy,represents 4.20 annualized dividend dividend yield 3.86 .
48,they buy,crown castle in/sh sh dividend payout ratio dpr currently 86.60 .
49,they buy,crown castle in/sh sh get free copy zacks research report crown castle in/sh sh cci information research offerings zacks investment research visit zacks.com google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 mai capital management bought new stake shares crown castle in/sh sh nyse cci 3rd quarter according company recent 13f filing securities exchange commission .
