,assoc,values
0,they buy,standard life aberdeen plc increased stake pioneer natural resources 6.3 3rd quarter .
1,they buy,keycorp overweight rating 185.00 price target stock .
2,they sell,valuengine lowered shares pioneer natural resources hold rating sell rating research report wednesday .
3,they buy,goldman sachs group lowered shares pioneer natural resources buy rating research report friday april 12th .
4,they buy,finally imperial capital set 198.00 target price shares pioneer natural resources gave stock buy rating research report friday february 8th .
5,they sell,one research analyst rated stock sell rating five assigned hold rating twenty-six given buy rating one given strong buy rating company .
6,they buy,stock currently average rating buy average price target 206.83 .
7,they buy,"norges bank bought new position pioneer natural resources fourth quarter worth approximately 207,894,000 ."
8,they buy,finally clearbridge investments llc increased position shares pioneer natural resources 10.4 third quarter .
9,they sell,valuengine lowered shares pioneer natural resources hold rating sell rating report wednesday .
10,they buy,goldman sachs group lowered shares pioneer natural resources buy rating report friday april 12th .
11,they buy,finally imperial capital set 198.00 price target shares pioneer natural resources gave company buy rating report friday february 8th .
12,they sell,one analyst rated stock sell rating five given hold rating twenty-six assigned buy rating one issued strong buy rating company .
13,they buy,stock currently consensus rating buy consensus price target 206.83 .
14,they sell,ishares p small-cap 600 growth etf nasdaq ijt shares sold strategic financial group llc notable recent inc. nyse news published finance.yahoo.com released insiders selling pioneer natural resources company nyse pxd stock yahoo finance may 03 2019 also seekingalpha.com article inc. 2019 q1 results earnings call slides seeking alpha published april 24 2019 fool.com published largest 5g network country probably use motley fool april 13 2019. interesting news inc. nyse released fool.com article 2 dividend stocks buy right motley fool published may 04 2019 well benzinga.com news article titled inc. nyse trimble navigation limited nasdaq trmb trimble sees video growth fleet tool continuing benzinga publication date april 22 2019 .
15,they buy,nikko asset management americas inc increased stake pioneer natural resources co pxd 23.98 based latest 2018q4 regulatory filing sec .
16,they buy,"nikko asset management americas inc bought 5,934 shares company stock declined 2.60 stock markets rallied ."
17,they buy,stock increased 1.71 2.62 last trading session reaching 156.09 .
18,they sell,"filament llc sold 10,694 shares company stock rose 8.18 market ."
19,they buy,historical csco news 17/04/2018 securview unveils ida 2.3 improved user experience new features accelerating cisco ise deployments 23/05/2018 head ukraine cyber police says agency working security service protect ukraine possible new cyber threat 22/05/2018 lumos data centers launches suite laas solutions 30/03/2018 cisco receives 2018 supplier award 10/05/2018 former cisco ceo john chambers joins bloom energy bd directors 16/05/2018 cisco systems initiated restructuring 3q realign organization enable investmet key areas 16/05/2018 cisco systems declared paid cash div 33c/share 1.6 billion 3q 09/05/2018 yacktman adds amerco cuts cisco buys reading 13f 17/04/2018 china unicom teams cisco enable cloud network synergy segment routing 16/05/2018 cisco systems 3q operating cash flow 2.4b investors sentiment increased 0.91 2018 q4 .
20,they sell,improved 68 investors sold csco shares 701 reduced holdings .
21,they buy,moreover cordasco financial 0.03 invested cisco systems inc. nasdaq csco 557 shares .
22,they buy,"wealthtrust 0.11 invested cisco systems inc. nasdaq csco 4,335 shares ."
23,they buy,ally fin 0.2 invested cisco systems inc. nasdaq csco .
24,they buy,avalon ltd invested 1.41 cisco systems inc. nasdaq csco .
25,they buy,moreover national pension ser 0.89 invested cisco systems inc. nasdaq csco .
26,they sell,"dove timothy l also sold 644,080 worth pioneer natural resources company nyse pxd shares ."
27,they sell,turned negative 67 investors sold pxd shares 232 reduced holdings .
28,they buy,"amica mutual insurance invested 4,206 shares 0.07 stock ."
29,they buy,"state new jersey common pension fund invested 120,700 shares 0.07 stock ."
30,they buy,"moreover bancorporation montreal 0.07 invested pioneer natural resources company nyse pxd 535,831 shares ."
31,they buy,samlyn capital llc increased position pioneer natural resources 40.1 4th quarter .
32,they buy,suntrust banks inc. increased position shares pioneer natural resources 880.8 fourth quarter .
33,they buy,"precocity capital lp bought new position shares pioneer natural resources fourth quarter worth 11,179,000 ."
34,they buy,co inc. increased position shares pioneer natural resources 3.7 fourth quarter .
35,they sell,valuengine cut pioneer natural resources hold rating sell rating research report wednesday .
36,they buy,suntrust banks set 205.00 target price pioneer natural resources gave company buy rating research report tuesday april 23rd .
37,they buy,keycorp lifted price target pioneer natural resources 170.00 185.00 gave company overweight rating research note monday april 22nd .
38,they sell,one analyst rated stock sell rating five issued hold rating twenty-six given buy rating one assigned strong buy rating company stock .
39,they buy,stock average rating buy average target price 206.83 .
40,they buy,tci wealth advisors inc. sells 266 shares dominion energy inc nyse notable recent alexandria real estate equities inc. nyse news published finance.yahoo.com released investors bought lennar nyse len shares five years ago 39 yahoo finance may 04 2019 also forbes.com article rite aid regains nyse good standing forbes published may 01 2019 finance.yahoo.com published insiders selling pioneer natural resources company nyse pxd stock yahoo finance may 03 2019. interesting news alexandria real estate equities inc. nyse released wsj.com article bitcoin venture backed nyse owner faces fresh delay wall street journal published april 29 2019 well seekingalpha.com news article titled auto sector next turn market guide seeking alpha publication date may 04 2019 .
41,they sell,"nomura holdings inc sold 4,339 shares company stock declined 2.60 stock markets rallied ."
42,they buy,stock increased 1.71 2.62 last trading session reaching 156.09 .
