,assoc,values
0,they sell,technicals front eli lilly company nyse lly overall 8 sell rating .
1,they sell,stock also flashing sell barchart trendspotter trading system .
2,they sell,traders hoping speculate lly short-term trajectory know short terms indicators stock averaged 20 sell average daily trading volume past 20 days 4444160 shares .
3,they sell,lly stock overall 0.25 sell signal considering medium term indicators 50-day average daily volume remained almost 4111888 shares .
4,they buy,also worth noting stock whose average daily volume 100 days prior writing 3882393 shares 67 buy basis long term indicators .
5,they sell,10/09/2018 lilly endowment inc 10 owner sold 10.67 thousand shares price per share 115.91 .
6,they sell,zulueta alfonso g performs svp president lilly int l job sold 7 thousand shares 802.48 thousand .
7,they buy,analysts credit suisse upped rating shares eli lilly company nyse lly underperform neutral opinion released october 31. analysts suntrust sticking buy recommendation .
8,they buy,analysts suntrust made first call stock buy rating according research note dated back october 01 .
9,they sell,average consensus rating company 2.3 scale 5 equates unanimous sell rating .
10,they sell,short mean analyst recommendations calling stock sell .
11,they sell,ky skyscr adsbygoogle window.adsbygoogle .push technicals front eli lilly company nyse lly overall 8 sell rating .
12,they sell,stock also flashing sell barchart trendspotter trading system .
13,they sell,traders hoping speculate lly short-term trajectory know short terms indicators stock averaged 20 sell average daily trading volume past 20 days 4444160 shares .
14,they sell,lly stock overall 0.25 sell signal considering medium term indicators 50-day average daily volume remained almost 4111888 shares .
15,they buy,also worth noting stock whose average daily volume 100 days prior writing 3882393 shares 67 buy basis long term indicators .
16,they sell,10/09/2018 lilly endowment inc 10 owner sold 10.67 thousand shares price per share 115.91 .
17,they sell,zulueta alfonso g performs svp president lilly int l job sold 7 thousand shares 802.48 thousand .
18,they buy,analysts credit suisse upped rating shares eli lilly company nyse lly underperform neutral opinion released october 31. analysts suntrust sticking buy recommendation .
19,they buy,analysts suntrust made first call stock buy rating according research note dated back october 01 .
20,they sell,average consensus rating company 2.3 scale 5 equates unanimous sell rating .
21,they sell,short mean analyst recommendations calling stock sell .
22,they buy,average analysts currently moderate buy recommendation mean rating 4.23. comparison average recommendation month ago moderate buy average rating 4.00. similarly average rating observed 2 months ago moderate buy mean numerical rating 4.00 average rating observed 3 months ago moderate buy mean numerical rating 4.14 .
23,they buy,suntrust banks buy rating 123.00 price target stock .
24,they buy,issued buy rating company .
25,they buy,cantor fitzgerald reiterated buy rating issued 128.00 price target shares eli lilly co research report wednesday october 17th .
26,they buy,finally barclays reiterated overweight rating issued 112.00 price target 107.00 shares eli lilly co research report tuesday september 18th .
27,they buy,seven investment analysts rated stock hold rating twelve issued buy rating company .
28,they buy,company presently average rating buy consensus price target 111.53 .
29,they sell,"related news major shareholder lilly endowment inc sold 174,696 shares eli lilly co stock transaction occurred wednesday october 17th ."
30,they sell,"shares sold average price 113.25 total value 19,784,322.00 ."
31,they sell,also insider donald a. zakrowski sold 600 shares eli lilly co stock transaction occurred tuesday september 4th .
32,they sell,"shares sold average price 105.57 total transaction 63,342.00 ."
33,they sell,"insiders sold 1,380,271 shares company stock worth 143,763,002 last three months ."
34,they buy,"one seven llc bought new stake shares eli lilly co third quarter worth 1,084,000 ."
35,they sell,zacks eps averages mean average based survey sell-side research firms follow eli lilly co .
36,they buy,set buy rating stock .
37,they buy,zacks investment research raised eli lilly co hold rating buy rating set 129.00 price target stock research report tuesday .
38,they buy,valuengine raised eli lilly co hold rating buy rating research report monday .
39,they buy,finally jpmorgan chase co. set 123.00 price target eli lilly co gave company buy rating research report friday october 5th .
40,they sell,one analyst rated stock sell rating six assigned hold rating thirteen given buy rating company stock .
41,they buy,company presently consensus rating buy average price target 107.88 .
42,they buy,"related news director jackson p. tai bought 2,168 shares company stock transaction thursday july 26th ."
43,they sell,"also major shareholder lilly endowment inc sold 185,000 shares stock transaction tuesday july 24th ."
44,they sell,"stock sold average price 92.03 total value 17,025,550.00 ."
